序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
213,601878,浙商证券,2021-12-10,12.399,2021-12-15,12.287,37900,-1.0051%,-4725.60,3,信号
214,600010,包钢股份,2021-12-14,2.96,2021-12-23,2.998,168800,1.1493%,5746.29,7,信号
215,600900,长江电力,2021-12-14,16.159,2021-12-28,18.032,30900,11.4789%,57344.48,10,信号
216,000762,西藏矿业,2021-12-15,53.396,2022-01-14,47.885,9300,-10.4100%,-51719.90,21,信号
217,300339,润和软件,2021-12-15,28.775,2021-12-20,26.608,17300,-7.6256%,-37980.12,3,信号
218,600150,中国船舶,2021-12-15,24.357,2022-01-12,22.124,20500,-9.2595%,-46257.85,19,信号
219,600893,航发动力,2021-12-15,64.113,2021-12-21,62.13,7700,-3.1900%,-15756.07,4,信号
220,000875,电投绿能,2021-12-16,8.654,2021-12-21,8.436,57700,-2.6227%,-13103.10,3,信号
221,300142,沃森生物,2021-12-16,62.439,2021-12-23,60.758,8000,-2.7904%,-13945.57,5,信号
222,601456,国联民生,2021-12-16,13.749,2021-12-23,13.525,32800,-1.7249%,-7782.59,5,信号
223,601669,中国电建,2021-12-16,7.425,2021-12-21,7.767,67300,4.5071%,22532.58,3,信号
224,000723,美锦能源,2021-12-17,16.808,2021-12-29,17.111,29700,1.7012%,8496.58,8,信号
225,002232,启明信息,2021-12-17,31.532,2022-01-19,19.726,11800,-37.5030%,-139608.81,22,信号
226,002945,华林证券,2021-12-20,15.521,2021-12-22,14.346,32200,-7.6625%,-38313.69,2,信号
227,601016,节能风电,2021-12-20,5.623,2021-12-29,5.292,88900,-5.9712%,-29862.85,7,信号
228,601678,滨化股份,2021-12-20,8.635,2021-12-23,8.137,49000,-5.8657%,-24831.83,3,信号
229,000792,盐湖股份,2021-12-21,33.037,2022-01-10,32.084,15100,-2.9804%,-14875.32,13,信号
230,000795,英洛华,2021-12-21,9.725,2021-12-24,8.696,51400,-10.6727%,-53374.80,3,信号
231,001213,中铁特货,2021-12-21,6.769,2021-12-23,6.233,73800,-8.0174%,-40073.56,2,信号
232,002354,天娱数科,2021-12-21,5.253,2021-12-23,4.858,95100,-7.6135%,-38050.47,2,信号
233,002581,ST未名,2021-12-21,24.122,2022-01-06,19.02,20700,-21.2278%,-106049.02,11,信号
234,002725,跃岭股份,2021-12-21,15.465,2022-01-19,9.952,32300,-35.7113%,-178470.92,20,信号
235,300677,英科医疗,2021-12-21,48.298,2021-12-24,46.276,10300,-4.2829%,-21316.61,3,信号
236,601800,中国交建,2021-12-21,7.175,2021-12-27,7.117,38000,-0.8957%,-2443.10,4,信号
237,300081,ST恒信,2021-12-22,21.811,2021-12-27,18.351,21100,-15.9481%,-73431.39,3,信号
238,002074,国轩高科,2021-12-23,58.631,2021-12-27,53.075,8500,-9.5664%,-47699.50,2,信号
239,002602,世纪华通,2021-12-23,8.194,2021-12-29,8.056,61000,-1.7839%,-8921.25,4,信号
240,002714,牧原股份,2021-12-23,45.116,2022-01-10,52.257,11000,15.7132%,78018.88,11,信号
241,600436,片仔癀,2021-12-23,469.515,2021-12-30,405.077,500,-13.8105%,-32437.29,5,信号
