代码,名称,买入日,买入价,卖出日,卖出价,股数,盈亏,净收益率,持有交易日,卖出原因
002671,龙泉股份,2023-04-07,4.342,2023-04-24,4.038,11700,-3608.05,-7.0984%,11,止损
603067,振华股份,2023-04-07,8.56,2023-04-24,8.123,58400,-26027.89,-5.2038%,11,到期
603416,信捷电气,2023-04-07,38.554,2023-04-17,36.407,12900,-28185.99,-5.6644%,6,止损
603901,永创智能,2023-04-07,14.474,2023-04-21,13.78,34500,-24434.77,-4.8908%,10,止损
688295,中复神鹰,2023-04-07,39.361,2023-04-24,39.771,12700,4710.03,0.9418%,11,到期
601177,杭齿前进,2023-04-12,9.624,2023-04-20,9.144,100,-57.94,-5.9892%,6,止损
603886,元祖股份,2023-04-12,15.348,2023-04-27,15.632,32000,8608.64,1.7520%,11,到期
600619,海立股份,2023-04-13,6.152,2023-04-28,6.166,81200,623.78,0.1248%,11,到期
000030,富奥股份,2023-04-18,3.908,2023-04-26,3.674,127900,-30386.75,-6.0764%,6,止损
000488,ST晨鸣,2023-04-18,5.223,2023-04-25,4.968,95700,-24900.19,-4.9795%,5,止损
002216,三全食品,2023-04-18,14.235,2023-05-08,15.16,35100,31962.21,6.3937%,11,到期
300596,利安隆,2023-04-18,41.113,2023-04-25,38.973,12100,-26379.02,-5.3001%,5,止损
603195,公牛集团,2023-04-19,44.974,2023-04-25,42.478,11100,-28199.01,-5.6458%,4,止损
002271,东方雨虹,2023-04-24,28.49,2023-04-26,25.703,17500,-49248.37,-9.8728%,2,止损
002163,海南发展,2023-04-25,11.206,2023-05-09,10.495,44600,-32187.83,-6.4373%,7,止损
002823,凯中精密,2023-04-25,8.532,2023-04-28,8.074,58600,-27343.12,-5.4660%,3,止损
300585,奥联电子,2023-04-25,16.893,2023-05-10,16.097,29500,-23983.21,-4.8101%,8,止损
300779,惠城环保,2023-04-25,17.794,2023-04-28,19.598,28000,49997.01,10.0299%,3,止盈
603701,德宏股份,2023-04-25,11.871,2023-05-15,11.989,42100,4468.5,0.8937%,11,到期
688665,四方光电,2023-04-25,55.018,2023-05-15,53.237,9000,-16517.3,-3.3340%,11,到期
000735,罗牛山,2023-04-27,7.389,2023-05-17,7.281,67600,-7751.69,-1.5512%,11,到期
002138,顺络电子,2023-04-27,20.137,2023-05-17,20.617,24800,11389.3,2.2795%,11,到期
002241,歌尔股份,2023-04-27,16.569,2023-05-17,17.852,30100,38093.91,7.6343%,11,止盈
002299,圣农发展,2023-04-27,19.657,2023-05-17,18.927,25400,-19039.41,-3.8114%,11,到期
300018,中元股份,2023-04-27,5.653,2023-05-16,6.097,88400,38741.31,7.7489%,10,止盈
300222,科大智能,2023-04-27,6.863,2023-05-09,7.426,72800,40455.7,8.0926%,5,止盈
300565,科信技术,2023-04-27,17.008,2023-05-10,15.952,29300,-31437.74,-6.3052%,6,止损
301093,华兰股份,2023-04-27,17.997,2023-05-17,18.713,900,627.56,3.8725%,11,到期
600770,综艺股份,2023-04-27,5.753,2023-05-17,5.397,200,-81.11,-7.0194%,11,止损
601155,新城控股,2023-04-27,14.887,2023-05-17,15.322,33500,14062.97,2.8184%,11,到期
688311,盟升电子,2023-04-27,49.396,2023-05-10,46.3,10100,-31751.32,-6.3611%,6,止损
300676,华大基因,2023-04-28,60.96,2023-05-15,57.561,8200,-28359.87,-5.6705%,8,止损
603087,甘李药业,2023-04-28,33.983,2023-05-18,33.219,14700,-11718.87,-2.3447%,11,到期
688272,富吉瑞,2023-04-28,19.28,2023-05-18,19.7,1200,481.22,2.0790%,11,到期
688321,微芯生物,2023-04-28,26.765,2023-05-05,25.179,18600,-29982.17,-6.0195%,2,止损
603203,快克智能,2023-05-05,21.279,2023-05-12,20.189,22000,-24430.28,-5.2161%,5,止损
688059,华锐精密,2023-05-08,38.466,2023-05-23,38.833,12900,4227.34,0.8515%,11,到期
688150,莱特光电,2023-05-09,20.441,2023-05-15,19.381,24400,-26347.66,-5.2799%,4,止损
000651,格力电器,2023-05-10,27.195,2023-05-25,27.087,18300,-2457.36,-0.4935%,11,到期
300260,新莱应材,2023-05-10,36.849,2023-05-15,34.814,13500,-27967.44,-5.6192%,3,止损
688661,和林微纳,2023-05-10,46.485,2023-05-19,52.767,10700,66679.69,13.3992%,7,止盈
601231,环旭电子,2023-05-11,11.946,2023-05-26,12.514,38500,21388.3,4.6481%,11,到期
301095,广立微,2023-05-12,85.18,2023-05-29,89.142,5200,20153.52,4.5477%,11,到期
600183,生益科技,2023-05-16,12.136,2023-05-31,13.033,41100,36366.52,7.2873%,11,到期
601888,中国中免,2023-05-16,137.869,2023-05-19,130.085,3600,-28504.63,-5.7402%,3,止损
603185,弘元绿能,2023-05-16,55.567,2023-05-31,53.408,8900,-19695.47,-3.9806%,11,到期
605305,中际联合,2023-05-16,21.647,2023-05-18,23.417,23000,40202.52,8.0708%,2,止盈
688786,悦安新材,2023-05-16,19.551,2023-05-31,20.726,25500,29445.44,5.9033%,11,到期
688580,伟思医疗,2023-05-17,47.31,2023-05-30,52.068,10500,49440.52,9.9478%,9,止盈
002468,申通快递,2023-05-18,10.089,2023-06-02,9.849,49500,-12371.93,-2.4761%,11,到期
300532,今天国际,2023-05-18,7.598,2023-05-22,9.071,65800,96418.74,19.2766%,2,止盈
300662,科锐国际,2023-05-18,35.231,2023-05-30,33.576,14100,-23812.17,-4.7912%,8,止损
300786,国林科技,2023-05-18,16.038,2023-05-25,17.451,31100,43431.47,8.7031%,5,止盈
601618,中国中冶,2023-05-19,3.851,2023-05-26,3.637,129800,-28229.95,-5.6449%,5,止损
688009,中国通号,2023-05-19,5.083,2023-05-25,4.828,98300,-25549.16,-5.1112%,4,止损
603027,千禾味业,2023-05-22,16.214,2023-05-30,15.083,30800,-35305.96,-7.0662%,6,止损
600502,安徽建工,2023-05-23,4.602,2023-06-07,4.538,108600,-7508.61,-1.5015%,11,到期
601100,恒立液压,2023-05-23,54.477,2023-06-01,51.614,9100,-26536.43,-5.3502%,7,止损
601600,中国铝业,2023-05-23,4.979,2023-05-25,4.675,100400,-31089.27,-6.2155%,2,止损
002949,华阳国际,2023-05-25,12.766,2023-06-09,13.933,39100,45094.04,9.0294%,11,到期
002081,金螳螂,2023-05-26,4.293,2023-06-12,4.318,116400,2373.28,0.4747%,11,到期
002116,中国海诚,2023-05-26,8.758,2023-06-12,8.829,57000,3500.54,0.7008%,11,到期
002285,世联行,2023-05-26,2.591,2023-06-12,2.619,49500,1227.11,0.9562%,11,到期
600017,日照港,2023-05-26,2.768,2023-06-12,2.806,180600,6217.34,1.2429%,11,到期
600064,南京高科,2023-05-26,5.293,2023-06-12,5.527,94400,21634.6,4.3280%,11,到期
600376,首开股份,2023-05-26,3.852,2023-06-09,4.258,129800,52165.34,10.4283%,10,止盈
600657,信达地产,2023-05-26,4.142,2023-06-05,4.478,120700,39997.58,7.9964%,6,止盈
002739,儒意电影,2023-05-29,12.346,2023-06-13,12.264,37500,-3547.88,-0.7659%,11,到期
600022,山东钢铁,2023-05-29,1.421,2023-06-13,1.419,100,-10.14,-6.8960%,11,到期
002051,中工国际,2023-05-30,10.655,2023-06-14,10.705,46900,1812.22,0.3625%,11,到期
600403,大有能源,2023-05-30,4.202,2023-06-14,4.138,118900,-8125.63,-1.6255%,11,到期
600508,上海能源,2023-05-30,9.205,2023-06-14,9.009,52500,-10721.24,-2.2175%,11,到期
600740,山西焦化,2023-05-30,5.008,2023-06-14,4.943,100,-16.5,-3.2620%,11,到期
002344,海宁皮城,2023-05-31,4.886,2023-06-15,5.111,102300,22506.21,4.5000%,11,到期
600773,西藏城投,2023-05-31,12.81,2023-06-15,12.964,39000,5468.82,1.0941%,11,到期
603113,金能科技,2023-05-31,7.788,2023-06-15,7.48,64200,-20240.21,-4.0462%,11,到期
000661,长春高新,2023-06-02,151.685,2023-06-08,131.873,3200,-63851.37,-13.1480%,4,止损
002192,融捷股份,2023-06-02,62.365,2023-06-06,67.15,8000,37763.87,7.5653%,2,止盈
601225,陕西煤业,2023-06-05,11.175,2023-06-13,12.093,44700,40530.93,8.1102%,6,止盈
600099,林海股份,2023-06-06,8.487,2023-06-21,8.739,58900,14299.39,2.8590%,11,到期
301029,怡合达,2023-06-08,39.034,2023-06-16,43.232,12800,53218.98,10.6464%,6,止盈
002179,中航光电,2023-06-09,38.87,2023-06-28,41.43,12800,32252.14,6.4791%,11,到期
002950,奥美医疗,2023-06-12,10.038,2023-06-29,9.918,49800,-6471.81,-1.2940%,11,到期
300332,天壕能源,2023-06-12,11.547,2023-06-29,11.375,43300,-7920.52,-1.5834%,11,到期
600222,太龙药业,2023-06-12,5.722,2023-06-29,5.616,87300,-9719.81,-1.9449%,11,到期
688599,天合光能,2023-06-12,35.941,2023-06-16,41.672,13900,79124.16,15.8302%,4,止盈
300173,ST福能,2023-06-13,4.332,2023-06-30,4.608,115400,31280.33,6.2538%,11,到期
301077,星华新材,2023-06-13,12.305,2023-06-30,12.54,22000,4887.41,1.8045%,11,到期
603707,健友股份,2023-06-13,12.051,2023-06-30,12.719,41400,27126.53,5.4344%,11,到期
603915,国茂股份,2023-06-13,16.728,2023-06-15,18.621,29800,55864.58,11.2008%,2,止盈
688139,海尔生物,2023-06-13,51.045,2023-06-30,49.444,9700,-16009.74,-3.2318%,11,到期
688045,必易微,2023-06-14,59.976,2023-06-26,56.068,8300,-32918.16,-6.6094%,6,止损
688439,振华风光,2023-06-14,96.383,2023-06-29,104.812,5100,42471.8,8.6360%,9,止盈
002773,康弘药业,2023-06-15,17.129,2023-07-04,17.301,29100,4527.09,0.9078%,11,到期
300206,理邦仪器,2023-06-15,13.533,2023-07-04,14.209,36900,24437.33,4.8913%,11,到期
600062,华润双鹤,2023-06-15,15.643,2023-07-04,15.817,31900,5057.43,1.0130%,11,到期
688056,莱伯泰科,2023-06-15,36.164,2023-06-27,39.276,13800,42428.91,8.4974%,6,止盈
002755,奥赛康,2023-06-16,9.265,2023-06-26,8.686,19100,-11229.85,-6.3430%,4,止损
600562,国睿科技,2023-06-16,14.223,2023-06-21,15.538,35100,45638.37,9.1372%,3,止盈
688028,沃尔德,2023-06-16,19.935,2023-07-03,21.714,25000,43958.76,8.8160%,9,止盈
688298,东方生物,2023-06-16,40.253,2023-06-27,38.421,12400,-23208.75,-4.6474%,5,止损
002627,三峡旅游,2023-06-26,4.986,2023-07-11,5.231,100200,24026.16,4.8062%,11,到期
688536,思瑞浦,2023-06-27,225.959,2023-07-12,234.229,2200,17687.58,3.5563%,11,到期
300528,幸福蓝海,2023-06-28,8.894,2023-07-11,10.835,56200,108481.2,21.6911%,9,止盈
600064,南京高科,2023-06-28,5.213,2023-07-13,5.277,46300,2755.31,1.1411%,11,到期
600269,赣粤高速,2023-06-28,3.012,2023-07-13,3.078,100,-3.3,-1.0794%,11,到期
600655,豫园股份,2023-06-28,6.475,2023-07-13,6.459,77200,-1770.5,-0.3540%,11,到期
601098,中南传媒,2023-06-28,9.655,2023-07-13,9.775,51700,5716.47,1.1447%,11,到期
601997,贵阳银行,2023-06-28,4.242,2023-07-13,4.328,117800,9592.46,1.9186%,11,到期
688639,华恒生物,2023-06-29,61.67,2023-07-10,56.985,8100,-38423.6,-7.6882%,7,止损
000156,华数传媒,2023-06-30,8.004,2023-07-17,8.276,62400,16456.13,3.2932%,11,到期
600258,首旅酒店,2023-07-04,19.31,2023-07-19,18.831,25800,-12852.01,-2.5785%,11,到期
601888,中国中免,2023-07-04,110.755,2023-07-19,109.685,4500,-5311.98,-1.0653%,11,到期
603288,海天味业,2023-07-04,45.453,2023-07-10,42.889,11000,-28691.75,-5.7357%,4,止损
603719,良品铺子,2023-07-04,24.49,2023-07-19,23.646,20400,-17709.98,-3.5431%,11,到期
300654,世纪天鸿,2023-07-10,12.751,2023-07-13,11.819,39200,-37027.15,-7.4039%,3,止损
002410,广联达,2023-07-11,29.648,2023-07-21,27.619,16800,-34562.08,-6.9355%,8,止损
002439,启明星辰,2023-07-11,27.664,2023-07-17,30.645,18000,53130.43,10.6645%,4,止盈
688228,开普云,2023-07-12,48.092,2023-07-27,45.645,10300,-25685.49,-5.1828%,11,到期
002174,游族网络,2023-07-14,13.776,2023-07-28,13.042,36200,-27034.82,-5.4185%,10,止损
600153,建发股份,2023-07-14,7.174,2023-07-31,8.556,69700,95786.64,19.1478%,11,止盈
603444,吉比特,2023-07-14,395.355,2023-07-21,373.53,1200,-26650.66,-5.6147%,5,止损
688118,普元信息,2023-07-17,30.667,2023-07-20,29.277,16300,-23145.09,-4.6278%,3,止损
688365,光云科技,2023-07-17,13.597,2023-07-28,12.684,36700,-33994.48,-6.8091%,9,止损
002726,ST龙大,2023-07-18,7.724,2023-08-02,8.066,64700,21623.39,4.3248%,11,到期
688121,ST卓然,2023-07-18,31.971,2023-07-28,29.86,15600,-33412.56,-6.6959%,8,止损
000738,航发控制,2023-07-19,23.067,2023-08-03,22.284,21600,-17395.56,-3.4897%,11,到期
300406,九强生物,2023-07-19,18.899,2023-08-02,17.801,26400,-29480.89,-5.9057%,10,止损
301015,百洋医药,2023-07-19,24.107,2023-08-02,19.885,20700,-87850.61,-17.5960%,10,止损
603877,太平鸟,2023-07-19,19.507,2023-08-03,19.897,25600,9487.26,1.8989%,11,到期
000668,荣丰控股,2023-07-20,11.156,2023-08-04,11.834,44800,29882.06,5.9762%,11,到期
002772,众兴菌业,2023-07-24,8.565,2023-08-08,8.747,58300,10067.71,2.0151%,11,到期
300396,ST迪瑞,2023-07-24,26.693,2023-08-02,25.187,18700,-28646.16,-5.7359%,7,止损
600116,三峡水利,2023-07-24,8.543,2023-08-08,8.405,58500,-8596.46,-1.7192%,11,到期
688670,金迪克,2023-07-24,29.985,2023-07-28,33.103,16600,51242.72,10.2897%,4,止盈
600310,广西能源,2023-07-25,4.442,2023-08-09,4.258,112500,-21228.76,-4.2458%,11,到期
603215,比依股份,2023-07-25,18.742,2023-08-09,18.894,26600,3520.88,0.7059%,11,到期
688636,智明达,2023-07-25,20.129,2023-08-09,20.614,24800,11513.58,2.3052%,11,到期
002709,天赐材料,2023-07-26,34.099,2023-08-10,36.234,4700,9868.43,6.1545%,11,到期
002747,埃斯顿,2023-07-26,23.432,2023-08-10,22.559,100,-97.3,-4.1436%,11,到期
600732,爱旭股份,2023-07-27,26.673,2023-08-08,24.958,17600,-30652.7,-6.5262%,8,止损
300455,航天智装,2023-07-28,11.906,2023-08-09,11.254,41900,-27786.41,-5.5672%,8,止损
603045,福达合金,2023-07-28,16.508,2023-08-14,15.452,30200,-32373.2,-6.4902%,11,止损
300693,盛弘股份,2023-07-31,35.571,2023-08-10,33.786,14000,-25470.99,-5.1122%,8,止损
300827,上能电气,2023-07-31,25.056,2023-08-15,23.714,19900,-27178.81,-5.4482%,11,止损
688063,派能科技,2023-07-31,122.337,2023-08-09,110.721,4000,-46932.22,-9.5860%,7,止损
002338,奥普光电,2023-08-02,33.082,2023-08-17,31.089,15100,-30564.97,-6.1157%,11,止损
301117,佳缘科技,2023-08-02,27.045,2023-08-17,25.686,18400,-25479.04,-5.1176%,11,到期
605289,罗曼股份,2023-08-02,23.891,2023-08-17,21.882,18400,-37384.61,-8.5001%,11,止损
688662,富信科技,2023-08-02,30.748,2023-08-16,26.182,16200,-74437.85,-14.9362%,10,止损
688048,长光华芯,2023-08-03,71.906,2023-08-17,66.577,6900,-37249.52,-7.5039%,10,止损
688262,国芯科技,2023-08-03,35.538,2023-08-14,32.894,13900,-37230.19,-7.5331%,7,止损
688156,路德科技,2023-08-08,25.733,2023-08-21,27.626,19400,36212.83,7.2503%,9,止盈
301068,大地海洋,2023-08-09,20.712,2023-08-24,20.49,24100,-5861.17,-1.1736%,11,到期
600587,新华医疗,2023-08-09,19.095,2023-08-24,17.791,26100,-34501.21,-6.9194%,11,止损
688585,上纬新材,2023-08-09,7.833,2023-08-24,7.515,63800,-20757.21,-4.1515%,11,到期
002800,天顺股份,2023-08-10,10.596,2023-08-25,10.794,47100,8789.33,1.7602%,11,到期
688319,欧林生物,2023-08-10,15.77,2023-08-24,14.975,31700,-25700.59,-5.1385%,10,止损
688335,复洁科技,2023-08-10,13.564,2023-08-22,14.633,36800,38816.76,7.7727%,8,止盈
688578,艾力斯,2023-08-10,20.56,2023-08-25,21.919,24300,32501.74,6.5021%,11,到期
002637,赞宇科技,2023-08-11,10.514,2023-08-24,9.904,2700,-1675.13,-5.8978%,9,止损
300837,浙矿股份,2023-08-11,35.288,2023-08-17,33.093,14100,-31420.17,-6.3117%,4,止损
603722,阿科力,2023-08-11,42.321,2023-08-28,46.567,11800,49573.11,9.9218%,11,到期
300893,松原安全,2023-08-14,11.204,2023-08-28,11.038,44600,-7860.39,-1.5723%,10,止损
000558,天府文旅,2023-08-15,3.072,2023-08-23,2.909,162700,-27004.95,-5.4011%,6,止损
603458,勘设股份,2023-08-15,9.92,2023-08-30,9.98,39800,1993.98,0.5048%,11,到期
300752,隆利科技,2023-08-16,10.613,2023-08-24,10.096,39900,-21055.59,-4.9697%,6,止损
002295,精艺股份,2023-08-17,6.857,2023-09-01,7.22,72900,25946.72,5.1877%,11,到期
002802,洪汇新材,2023-08-17,10.396,2023-08-25,12.135,48000,82918.49,16.6080%,6,止盈
300187,永清环保,2023-08-17,5.526,2023-08-29,5.92,90400,35125.29,7.0282%,8,止盈
603008,ST喜临门,2023-08-17,22.101,2023-08-22,21.089,22600,-23350.1,-4.6725%,3,止损
000425,徐工机械,2023-08-18,5.839,2023-08-25,5.493,100,-44.57,-7.5679%,5,止损
601633,长城汽车,2023-08-18,25.243,2023-08-24,24.048,10700,-13046.41,-4.8279%,4,止损
688041,海光信息,2023-08-22,50.856,2023-08-31,55.373,9800,43744.94,8.7728%,7,止盈
002947,恒铭达,2023-08-24,16.543,2023-09-05,17.976,30200,42747.51,8.5520%,8,止盈
688799,华纳药厂,2023-08-24,24.526,2023-08-30,26.951,20300,48690.01,9.7745%,4,止盈
000792,盐湖股份,2023-08-25,17.649,2023-09-11,17.701,28300,980.6,0.1962%,11,到期
002850,科达利,2023-08-25,110.725,2023-09-05,104.948,4500,-26485.52,-5.3129%,7,止损
300316,晶盛机电,2023-08-25,54.249,2023-09-11,51.446,9200,-26272.39,-5.2614%,11,止损
300363,博腾股份,2023-08-25,23.668,2023-09-11,23.044,21100,-13645.63,-2.7311%,11,到期
300776,帝尔激光,2023-08-25,49.249,2023-09-06,65.741,5500,90392.53,33.3548%,8,止盈
601021,春秋航空,2023-08-25,54.172,2023-09-11,51.579,9200,-24340.91,-4.8815%,11,到期
603255,鼎际得,2023-08-25,38.278,2023-08-29,36.231,100,-214.73,-5.6023%,2,止损
605117,德业股份,2023-08-25,27.414,2023-09-08,25.145,18200,-41760.97,-8.3659%,10,止损
688202,美迪西,2023-08-25,80.83,2023-08-29,71.244,6100,-58938.64,-11.9475%,2,止损
688390,固德威,2023-08-25,95.018,2023-09-11,87.605,5200,-39024.03,-7.8941%,11,止损
688536,思瑞浦,2023-08-25,168.93,2023-08-31,179.106,2900,29005.69,5.9178%,4,止盈
300631,久吾高科,2023-08-28,31.156,2023-09-04,29.375,16000,-28968.49,-5.8084%,5,止损
301075,多瑞医药,2023-08-28,26.89,2023-09-12,27.593,18500,12497.05,2.5109%,11,到期
600956,新天绿能,2023-08-28,8.22,2023-09-12,8.012,5500,-1189.28,-2.6292%,11,到期
002812,恩捷股份,2023-08-30,66.434,2023-09-07,62.93,6300,-22486.99,-5.3701%,6,止损
300014,亿纬锂能,2023-08-30,49.31,2023-09-08,46.192,10100,-31971.56,-6.4164%,7,止损
300433,蓝思科技,2023-08-30,10.601,2023-09-14,10.851,300,64.78,2.0337%,11,到期
600570,恒生电子,2023-08-30,35.319,2023-09-11,33.554,14100,-25364.1,-5.0907%,8,止损
601127,赛力斯,2023-08-30,33.606,2023-09-05,38.78,14800,76036.68,15.2802%,4,止盈
603659,璞泰来,2023-09-01,32.206,2023-09-18,30.235,15500,-31037.83,-6.2145%,11,止损
000059,华锦股份,2023-09-04,5.901,2023-09-19,6.075,84700,14231.64,2.8460%,11,到期
000338,潍柴动力,2023-09-04,10.232,2023-09-19,10.252,48800,464.38,0.0930%,11,到期
603916,苏博特,2023-09-04,12.116,2023-09-19,11.914,41200,-8818.04,-1.7656%,11,到期
002775,文科股份,2023-09-05,4.122,2023-09-20,3.998,121200,-15528.15,-3.1066%,11,到期
000543,皖能电力,2023-09-06,5.264,2023-09-15,5.808,94900,51144.28,10.2336%,7,止盈
600129,太极集团,2023-09-12,39.67,2023-09-19,44.458,12600,59797.98,11.9574%,5,止盈
300750,宁德时代,2023-09-15,192.009,2023-10-10,177.704,2600,-37673.24,-7.5426%,11,止损
300789,唐源电气,2023-09-18,17.087,2023-10-11,18.084,29200,28611.01,5.7316%,11,到期
002043,兔宝宝,2023-09-19,8.764,2023-09-27,8.276,57000,-28331.29,-5.6683%,6,止损
002791,坚朗五金,2023-09-19,54.07,2023-10-10,49.798,9200,-39779.58,-7.9928%,9,止损
300274,阳光电源,2023-09-19,59.812,2023-09-27,56.695,8300,-26356.7,-5.3065%,6,止损
300280,紫天退,2023-09-19,27.924,2023-09-27,31.484,17900,63197.58,12.6373%,6,止盈
300594,ST朗进,2023-09-19,22.681,2023-10-12,22.269,22000,-9568.9,-1.9167%,11,到期
300616,尚品宅配,2023-09-19,17.509,2023-10-12,16.772,28500,-21496.99,-4.3059%,11,到期
301055,张小泉,2023-09-19,14.825,2023-10-11,14.141,33700,-23555.16,-4.7123%,10,止损
601636,旗滨集团,2023-09-19,7.803,2023-10-12,7.615,64000,-12506.75,-2.5032%,11,到期
603090,宏盛股份,2023-09-19,20.01,2023-10-12,19.89,24900,-3483.51,-0.6988%,11,到期
603165,荣晟环保,2023-09-19,12.329,2023-10-10,11.687,40500,-26487.65,-5.3020%,9,止损
603737,三棵树,2023-09-19,42.155,2023-10-09,39.965,11800,-26327.21,-5.2900%,8,止损
688092,爱科科技,2023-09-19,20.936,2023-10-12,21.302,23800,8205.31,1.6459%,11,到期
688285,高铁电气,2023-09-19,9.334,2023-10-09,10.034,53500,36948.82,7.3957%,8,止盈
000014,沙河股份,2023-09-21,12.05,2023-10-16,11.238,41400,-34084.13,-6.8288%,11,止损
002271,东方雨虹,2023-09-21,24.257,2023-10-10,22.854,20600,-29398.47,-5.8803%,7,止损
300851,交大思诺,2023-09-21,24.202,2023-10-16,24.738,13700,7001.52,2.1106%,11,到期
000002,万科Ａ,2023-09-25,13.347,2023-10-16,12.554,100,-89.29,-6.6655%,9,止损
300245,ST天玑,2023-09-25,8.674,2023-10-18,9.065,100,29.11,3.3370%,11,到期
000688,国城矿业,2023-10-10,10.627,2023-10-20,9.957,47000,-31987.46,-6.4009%,8,止损
601158,重庆水务,2023-10-12,5.106,2023-10-27,5.17,97900,5846.98,1.1692%,11,到期
002067,景兴纸业,2023-10-13,3.337,2023-10-24,3.153,149800,-27936.21,-5.5863%,7,止损
002092,中泰化学,2023-10-13,6.733,2023-10-20,6.357,74200,-28425.28,-5.6866%,5,止损
600362,江西铜业,2023-10-13,16.367,2023-10-24,15.251,30500,-34514.36,-6.9105%,7,止损
603378,ST亚士,2023-10-13,8.921,2023-10-20,8.423,56000,-28411.27,-5.6839%,5,止损
603208,江山欧派,2023-10-16,35.058,2023-10-18,32.804,14200,-32487.62,-6.5228%,2,止损
000528,柳工,2023-10-17,6.003,2023-10-24,5.587,83200,-35076.3,-7.0195%,5,止损
000568,泸州老窖,2023-10-17,191.288,2023-11-01,215.784,2600,63161.6,12.6933%,11,到期
000809,和展能源,2023-10-17,3.352,2023-10-24,3.148,149100,-30789.16,-6.1580%,5,止损
601598,中国外运,2023-10-17,3.93,2023-10-31,3.67,127200,-33529.93,-6.7041%,10,止损
002508,老板电器,2023-10-18,22.146,2023-10-24,21.844,22500,-7289.78,-1.4622%,4,止损
300027,ST华谊,2023-10-18,2.611,2023-10-24,2.449,191400,-31592.49,-6.3178%,4,止损
300761,立华股份,2023-10-18,14.747,2023-11-02,15.902,33900,38623.97,7.7219%,11,止盈
301073,君亭酒店,2023-10-18,25.318,2023-10-23,23.393,19700,-38389.6,-7.6932%,3,止损
301227,森鹰窗业,2023-10-18,19.638,2023-10-30,21.848,25400,55613.64,11.1439%,8,止盈
603268,松发股份,2023-10-18,17.008,2023-10-24,15.972,29300,-30852.32,-6.1878%,4,止损
688337,普源精电,2023-10-18,39.49,2023-10-27,37.111,12600,-30449.17,-6.1165%,7,止损
688768,容知日新,2023-10-19,40.875,2023-10-24,38.066,2900,-8261.93,-6.9663%,3,止损
600233,圆通速递,2023-10-20,12.556,2023-11-06,12.764,39800,7748.27,1.5497%,11,到期
600684,珠江股份,2023-10-20,3.502,2023-11-03,3.768,200,43.27,6.1350%,10,止盈
600977,中国电影,2023-10-20,11.837,2023-11-06,12.155,35200,10771.48,2.5839%,11,到期
688787,海天瑞声,2023-10-20,69.668,2023-10-24,64.301,7100,-38581.17,-7.7959%,2,止损
600683,京投发展,2023-10-23,5.383,2023-11-07,5.647,85500,22141.94,4.8088%,11,到期
000895,双汇发展,2023-10-24,21.751,2023-11-08,22.379,22900,13874.43,2.7841%,11,到期
300760,迈瑞医疗,2023-10-24,241.671,2023-10-31,264.568,2000,45287.51,9.3650%,5,止盈
603500,祥和实业,2023-10-24,7.061,2023-10-30,7.532,70800,32880.02,6.5742%,4,止盈
000733,振华科技,2023-10-25,62.387,2023-11-09,64.934,8000,19861.43,3.9775%,11,到期
002291,遥望科技,2023-10-25,8.694,2023-11-07,9.995,500,640.33,14.7128%,9,止盈
300757,罗博特科,2023-10-25,46.196,2023-11-08,49.748,10800,37843.79,7.5814%,10,止盈
300820,英杰电气,2023-10-25,48.109,2023-11-07,53.038,10300,50252.17,10.1362%,9,止盈
600105,永鼎股份,2023-10-25,5.147,2023-11-02,5.871,100,62.45,12.0174%,6,止盈
600132,重庆啤酒,2023-10-25,70.225,2023-11-03,65.387,7100,-34829.84,-6.9821%,7,止损
600779,水井坊,2023-10-25,54.199,2023-11-01,62.041,7100,55264.68,14.3542%,5,止盈
000063,中兴通讯,2023-10-27,23.704,2023-11-10,25.679,21000,40962.95,8.2250%,10,止盈
000988,华工科技,2023-10-27,26.915,2023-11-08,29.457,17600,44239.83,9.3343%,8,止盈
002129,TCL中环,2023-10-30,18.239,2023-11-03,17.331,27400,-25360.62,-5.0721%,4,止损
300751,迈为股份,2023-10-30,120.398,2023-11-03,110.633,4100,-40512.22,-8.2029%,4,止损
000786,北新建材,2023-11-01,22.126,2023-11-16,21.834,22500,-7064.1,-1.4183%,11,到期
000035,中国天楹,2023-11-14,5.69,2023-11-27,5.384,87800,-27312.3,-5.4644%,9,止损
300972,万辰集团,2023-11-14,33.87,2023-11-27,32.097,14700,-26547.71,-5.3294%,9,止损
603665,康隆达,2023-11-14,25.353,2023-11-27,23.828,19700,-30518.85,-6.1075%,9,止损
603730,岱美股份,2023-11-16,8.976,2023-12-01,8.702,55700,-15800.87,-3.1587%,11,到期
603156,养元饮品,2023-11-20,18.831,2023-12-04,17.523,26500,-35148.39,-7.0398%,10,止损
002690,美亚光电,2023-11-21,17.341,2023-12-06,16.894,28800,-13369.94,-2.6758%,11,到期
601021,春秋航空,2023-11-21,51.751,2023-12-04,48.821,9600,-28613.48,-5.7566%,9,止损
002244,滨江集团,2023-11-22,7.814,2023-12-06,7.296,63900,-33554.54,-6.7168%,10,止损
300316,晶盛机电,2023-11-24,41.813,2023-12-06,39.522,11900,-27742.88,-5.5728%,8,止损
301191,菲菱科思,2023-11-28,66.449,2023-12-13,72.556,7500,45277.45,9.0806%,11,止盈
002594,比亚迪,2023-11-29,67.279,2023-12-01,64.079,7400,-24163.64,-4.8511%,2,止损
300668,杰恩股份,2023-12-01,23.182,2023-12-18,23.688,21500,10387.3,2.0831%,11,到期
