序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
107,600009,上海机场,2021-10-11,45.933,2021-10-26,48.296,10800,5.0391%,25010.32,11,信号
108,000998,隆平高科,2021-10-12,24.51,2021-10-18,20.308,20300,-17.2283%,-85763.79,4,止损
109,002368,太极股份,2021-10-12,28.674,2021-10-14,26.157,7500,-8.8705%,-19086.23,2,止损
110,600036,招商银行,2021-10-12,43.474,2021-11-03,43.08,11500,-1.0037%,-5020.37,16,信号
111,001208,华菱线缆,2021-10-13,17.122,2021-11-03,15.775,14300,-7.9561%,-19489.42,15,信号
112,600737,中粮糖业,2021-10-13,8.864,2021-10-18,8.036,56400,-9.4364%,-47201.17,3,止损
113,002141,贤丰控股,2021-10-14,7.284,2021-11-08,8.246,68600,13.0978%,65476.66,17,信号
114,300272,开能健康,2021-10-14,7.519,2021-10-18,6.482,43200,-13.8783%,-45100.81,2,止损
115,603606,东方电缆,2021-10-14,25.522,2021-11-16,38.706,19500,51.5059%,256459.50,23,信号
116,688599,天合光能,2021-10-15,57.812,2021-11-08,69.128,8300,19.4552%,93400.37,16,信号
117,000519,中兵红箭,2021-10-18,25.168,2021-11-05,26.512,19800,5.2356%,26102.74,14,信号
118,002739,儒意电影,2021-10-18,15.658,2021-10-25,14.193,100,-9.9627%,-156.49,5,止损
119,600171,上海贝岭,2021-10-18,34.067,2021-10-26,31.144,14600,-8.6704%,-43146.08,6,止损
120,601615,明阳智能,2021-10-18,26.675,2021-11-12,30.167,5500,12.9761%,19047.36,19,信号
121,600884,杉杉股份,2021-10-19,37.703,2021-11-03,36.666,12400,-2.8481%,-13322.17,11,信号
122,002326,永太科技,2021-10-21,70.215,2021-11-03,67.996,7100,-3.2572%,-16246.29,9,信号
123,002407,多氟多,2021-10-21,40.738,2021-11-04,39.903,12200,-2.1484%,-10682.82,10,信号
124,300343,联创股份,2021-10-22,25.323,2021-11-05,22.909,19700,-9.6238%,-48033.14,10,止损
125,600110,诺德股份,2021-10-22,22.632,2021-11-03,20.781,22000,-8.2735%,-41215.07,8,止损
126,601628,中国人寿,2021-10-22,29.499,2021-11-01,26.401,3700,-10.5914%,-11565.83,6,止损
127,002538,ST司特,2021-10-25,12.106,2021-11-03,10.405,100,-14.8178%,-180.13,7,止损
128,300088,长信科技,2021-10-26,9.487,2021-11-25,12.716,50100,33.9019%,161211.62,22,信号
129,600887,伊利股份,2021-10-26,34.717,2021-11-11,35.782,14400,2.9639%,14824.80,12,信号
130,002230,科大讯飞,2021-10-27,55.74,2021-11-17,56.774,1300,1.7528%,1270.73,15,信号
131,600905,三峡能源,2021-10-29,6.832,2021-11-09,6.776,73100,-0.9305%,-4649.75,7,信号
132,300073,当升科技,2021-11-01,85.996,2021-11-19,93.316,5800,8.4040%,41937.98,14,信号
133,688303,大全能源,2021-11-01,76.242,2021-11-04,68.86,1600,-9.7733%,-11928.16,3,止损
134,000982,中银绒业,2021-11-03,2.821,2021-12-02,3.378,177200,19.6187%,98133.38,21,信号
135,002491,通鼎互联,2021-11-03,4.902,2021-11-29,5.347,100,6.9637%,34.49,18,信号
136,300159,新研股份,2021-11-03,4.929,2021-11-10,4.059,101400,-17.7413%,-88723.81,5,止损
137,600435,北方导航,2021-11-03,10.265,2021-11-22,10.955,48700,6.6092%,33056.59,13,信号
138,600460,士兰微,2021-11-03,62.601,2021-11-18,62.489,7900,-0.2796%,-1383.21,11,信号
139,601966,玲珑轮胎,2021-11-03,39.364,2021-11-16,39.834,3100,1.0939%,1335.49,9,信号
140,000998,隆平高科,2021-11-04,23.07,2021-11-19,22.957,5800,-0.5893%,-788.95,11,信号
141,300760,迈瑞医疗,2021-11-04,353.986,2021-11-11,342.138,1400,-3.4436%,-17074.57,5,信号
142,601985,中国核电,2021-11-04,6.488,2021-11-08,5.782,77000,-10.9724%,-54844.80,2,止损
143,000876,新希望,2021-11-05,16.294,2021-11-18,15.468,30600,-5.1635%,-25757.92,9,信号
144,002080,中材科技,2021-11-05,35.974,2021-11-09,32.66,13200,-9.3038%,-44201.95,2,止损
145,000636,风华高科,2021-11-08,29.688,2021-11-25,29.828,16800,0.3720%,1856.13,13,信号
146,600104,上汽集团,2021-11-08,21.021,2021-11-16,19.27,23700,-8.4175%,-41955.88,6,止损
147,600276,恒瑞医药,2021-11-08,51.107,2021-11-25,50.956,9700,-0.3952%,-1960.00,13,信号
148,300014,亿纬锂能,2021-11-09,131.271,2021-11-17,125.232,3800,-4.6952%,-23432.71,6,止损
149,601111,中国国航,2021-11-09,9.015,2021-11-18,8.606,55400,-4.6304%,-23136.15,7,信号
150,000519,中兵红箭,2021-11-10,29.26,2021-11-17,28.401,14700,-3.0322%,-13048.61,5,信号
151,000661,长春高新,2021-11-11,271.34,2021-12-02,271.468,1800,-0.0526%,-257.05,15,信号
152,300207,欣旺达,2021-11-11,52.459,2021-11-17,49.948,9500,-4.8821%,-24342.86,4,信号
153,600048,保利发展,2021-11-12,13.367,2021-11-19,12.264,12900,-8.3422%,-14391.63,5,止损
154,002028,思源电气,2021-11-16,42.541,2021-12-07,49.795,11700,16.9343%,84329.64,15,信号
155,601126,四方股份,2021-11-16,16.743,2021-12-10,19.085,29800,13.8742%,69260.28,18,信号
156,601689,拓普集团,2021-11-16,37.612,2021-11-19,36.541,8900,-2.9448%,-9862.56,3,信号
157,000930,中粮科技,2021-11-17,10.69,2021-12-01,10.83,200,0.8328%,17.85,10,信号
158,002610,ST爱康,2021-11-17,5.663,2021-11-26,5.407,88200,-4.6079%,-23026.38,7,信号
159,600436,片仔癀,2021-11-17,446.003,2021-11-25,431.614,1100,-3.3229%,-16310.37,6,信号
160,603606,东方电缆,2021-11-17,44.166,2021-11-26,43.539,10200,-1.5178%,-6841.19,7,信号
161,000049,德赛电池,2021-11-18,36.381,2021-12-06,38.648,13100,6.1237%,29199.51,12,信号
162,300748,金力永磁,2021-11-18,25.475,2021-12-07,29.416,19600,15.3570%,76716.52,13,信号
163,300760,迈瑞医疗,2021-11-18,358.158,2021-12-01,331.143,1300,-7.6351%,-35567.08,9,止损
