代码,名称,买入日,买入价,卖出日,卖出价,股数,盈亏,净收益率,持有交易日,卖出原因
601868,中国能建,2022-09-14,2.421,2022-09-19,2.289,206500,-27817.62,-5.5610%,3,信号
000777,中核科技,2022-09-15,12.601,2022-09-19,10.47,39600,-84865.59,-16.9982%,2,信号
600272,开开实业,2022-09-16,10.967,2022-09-20,10.517,45500,-20997.53,-4.2056%,2,信号
300374,中铁装配,2022-09-19,12.736,2022-09-23,12.224,39200,-20578.44,-4.1197%,4,信号
603106,恒银科技,2022-09-19,5.463,2022-09-21,4.988,91500,-43961.19,-8.7907%,2,信号
002094,青岛金王,2022-09-20,4.292,2022-09-26,3.918,116400,-44023.65,-8.8073%,4,信号
002489,浙江永强,2022-09-20,3.632,2022-10-10,3.818,137600,25118.89,5.0239%,9,信号
002561,徐家汇,2022-09-22,10.295,2022-09-26,9.415,48500,-43150.95,-8.6377%,2,信号
000419,通程控股,2022-09-23,5.443,2022-09-27,4.528,91800,-84453.27,-16.8943%,2,信号
002084,海鸥住工,2022-09-23,4.272,2022-10-13,5.147,117000,101857.89,20.3679%,9,信号
002542,ST中岩,2022-09-23,3.052,2022-10-10,2.909,163800,-23908.25,-4.7808%,6,信号
603810,丰山集团,2022-09-26,16.161,2022-09-28,15.695,30900,-14889.35,-2.9801%,2,信号
000882,华联股份,2022-09-27,1.891,2022-09-30,1.719,264400,-45902.5,-9.1765%,3,信号
300463,迈克生物,2022-10-20,19.346,2022-10-26,18.937,25800,-11049.68,-2.2127%,4,信号
000661,长春高新,2022-10-21,188.903,2022-10-26,177.14,2600,-31059.71,-6.3207%,3,信号
002462,嘉事堂,2022-10-21,12.956,2022-10-26,11.994,38500,-37535.58,-7.5211%,3,信号
603086,先达股份,2022-10-21,11.992,2022-10-26,11.387,41600,-25641.37,-5.1374%,3,信号
002678,珠江钢琴,2022-10-26,5.313,2022-11-07,5.647,94100,30962.67,6.1904%,8,信号
002972,科安达,2022-10-28,10.804,2022-11-21,12.979,46200,99894.4,20.0024%,16,信号
600822,上海物贸,2022-10-31,7.984,2022-11-09,8.066,62600,4629.27,0.9258%,7,信号
605368,蓝天燃气,2022-10-31,6.596,2022-11-03,6.44,75800,-12358.13,-2.4704%,3,信号
002831,裕同科技,2022-11-01,20.604,2022-11-09,21.148,24200,12662.58,2.5382%,6,信号
002396,星网锐捷,2022-11-03,15.359,2022-11-11,15.651,32500,9002.18,1.8026%,6,信号
601163,三角轮胎,2022-11-03,10.435,2022-11-15,10.495,47900,2350.45,0.4700%,8,信号
002510,天汽模,2022-11-08,4.332,2022-11-15,4.218,115400,-13680.67,-2.7351%,5,信号
600050,中国联通,2022-11-08,3.025,2022-11-10,2.947,165300,-13384.51,-2.6758%,2,信号
600131,国网信通,2022-11-08,14.879,2022-11-25,16.664,33600,59420.14,11.8793%,13,信号
002044,美年健康,2022-11-09,4.711,2022-11-23,5.316,106100,63657.05,12.7282%,10,信号
600217,中再资环,2022-11-09,5.102,2022-11-17,5.186,98000,7811.78,1.5617%,6,信号
000779,甘咨询,2022-11-10,9.825,2022-11-28,10.705,50800,44169.09,8.8452%,12,信号
002667,ST威领,2022-11-10,26.623,2022-11-15,24.997,18700,-30885.3,-6.2006%,3,信号
600229,城市传媒,2022-11-10,6.17,2022-11-21,6.304,81000,10329.61,2.0658%,7,信号
002015,协鑫能科,2022-11-14,14.697,2022-11-29,13.193,34000,-51608.27,-10.3225%,11,信号
603335,迪生力,2022-11-14,7.284,2022-11-21,7.216,68600,-5110.7,-1.0223%,5,信号
002780,三夫户外,2022-11-15,11.816,2022-11-21,11.724,42300,-4379.74,-0.8758%,4,信号
600010,包钢股份,2022-11-15,1.969,2022-11-18,1.947,253900,-6072.27,-1.2140%,3,信号
002593,日上集团,2022-11-16,3.992,2022-11-21,3.798,125200,-24763.31,-4.9522%,3,信号
600243,ST海华,2022-11-16,4.722,2022-11-18,4.538,105800,-20023.71,-4.0057%,2,信号
603709,中源家居,2022-11-16,8.233,2022-11-21,7.875,60700,-22222.76,-4.4446%,3,信号
603716,塞力医疗,2022-11-16,11.736,2022-11-24,10.985,42600,-32491.88,-6.4958%,6,信号
002767,先锋电子,2022-11-17,12.275,2022-11-22,12.023,40700,-10756.93,-2.1520%,3,信号
600898,ST美讯,2022-11-18,5.803,2022-11-24,5.667,86100,-12180.57,-2.4367%,4,信号
601279,英利汽车,2022-11-18,5.593,2022-11-23,5.457,89400,-12609.87,-2.5207%,3,信号
601566,九牧王,2022-11-18,7.054,2022-11-22,7.146,2200,188.76,1.2158%,2,信号
603378,ST亚士,2022-11-18,9.977,2022-11-24,9.817,50100,-8506.68,-1.7010%,4,信号
605058,澳弘电子,2022-11-18,19.81,2022-11-23,18.931,25200,-22648.25,-4.5346%,3,信号
600100,同方股份,2022-11-21,4.607,2022-11-25,4.493,108500,-12922.35,-2.5837%,4,信号
600906,财达证券,2022-11-21,7.854,2022-11-29,8.116,63600,16156.31,3.2328%,6,信号
603102,百合股份,2022-11-21,39.562,2022-11-23,37.953,12600,-20758.68,-4.1623%,2,信号
603738,泰晶科技,2022-11-21,17.06,2022-11-23,16.743,29300,-9780.4,-1.9557%,2,信号
603933,睿能科技,2022-11-21,11.446,2022-11-24,10.825,43600,-27566.98,-5.5213%,3,信号
600753,ST海钦,2022-11-22,12.906,2022-12-07,12.854,38700,-2544.91,-0.5093%,11,信号
002690,美亚光电,2022-11-23,22.673,2022-11-25,22.171,22000,-11546.57,-2.3137%,2,信号
002979,雷赛智能,2022-11-23,22.057,2022-11-28,20.806,22600,-28766.69,-5.7679%,3,信号
600080,ST金花,2022-11-23,9.387,2022-11-25,8.678,53200,-38201.01,-7.6460%,2,信号
603778,国晟科技,2022-11-23,5.273,2022-12-08,6.257,94800,92758.98,18.5482%,11,信号
603918,金桥信息,2022-11-23,8.584,2022-11-25,7.666,58200,-53907.76,-10.7847%,2,信号
605100,华丰股份,2022-11-24,10.319,2022-11-29,9.716,48400,-29670.9,-5.9378%,3,信号
000058,深赛格,2022-11-25,6.127,2022-12-13,7.17,81600,84594.9,16.9116%,12,信号
002164,宁波东力,2022-11-25,7.084,2022-12-05,6.807,70500,-20014.25,-4.0057%,6,信号
600227,赤天化,2022-11-25,3.062,2022-11-29,3.018,163300,-7524.87,-1.5044%,2,信号
002883,ST中设,2022-11-28,12.091,2022-12-02,12.379,41300,11379.39,2.2777%,4,信号
002953,日丰股份,2022-11-28,9.16,2022-12-01,9.173,54500,254.35,0.0509%,3,信号
000862,银星能源,2022-11-29,6.523,2022-12-07,6.497,76600,-2529.33,-0.5059%,6,信号
000605,渤海股份,2022-11-30,6.621,2022-12-07,6.445,75500,-13821.49,-2.7634%,5,信号
000927,中国铁物,2022-11-30,2.891,2022-12-12,2.959,172900,11091.54,2.2175%,8,信号
002367,康力电梯,2022-12-02,6.438,2022-12-13,6.422,77600,-1773.94,-0.3549%,7,信号
002398,垒知集团,2022-12-02,5.958,2022-12-07,5.892,83900,-6028.22,-1.2053%,3,信号
600121,郑州煤电,2022-12-02,5.803,2022-12-08,5.607,86100,-17341.41,-3.4691%,4,信号
601800,中国交建,2022-12-02,7.769,2022-12-12,7.991,64300,13775.64,2.7563%,6,信号
002426,胜利精密,2022-12-05,2.921,2022-12-13,2.879,171100,-7836.38,-1.5669%,6,信号
002523,天桥起重,2022-12-05,3.227,2022-12-09,3.163,154900,-10283.81,-2.0565%,4,信号
600624,ST复华,2022-12-05,6.763,2022-12-15,6.527,73900,-17979.14,-3.5954%,8,信号
600824,益民集团,2022-12-05,3.672,2022-12-12,3.698,136100,3079.94,0.6160%,5,信号
000599,青岛双星,2022-12-07,4.412,2022-12-13,4.318,113300,-11186.11,-2.2365%,4,信号
002053,云南能投,2022-12-07,11.366,2022-12-13,10.945,43900,-18978.41,-3.8017%,4,信号
002820,桂发祥,2022-12-07,8.318,2022-12-19,8.67,60100,20615.03,4.1216%,8,信号
002948,青岛银行,2022-12-07,2.881,2022-12-09,2.929,114200,5046.5,1.5328%,2,信号
300892,品渥食品,2022-12-07,26.415,2022-12-21,27.138,18900,13162.83,2.6352%,10,信号
603636,南威软件,2022-12-07,15.537,2022-12-12,15.311,32100,-7731.22,-1.5494%,3,信号
000800,一汽解放,2022-12-08,8.479,2022-12-13,7.981,58900,-29830.5,-5.9700%,3,信号
002732,燕塘乳业,2022-12-08,20.79,2022-12-16,20.43,24000,-9149.28,-1.8327%,6,信号
600429,三元股份,2022-12-08,5.284,2022-12-16,5.228,14400,-871.37,-1.1447%,6,信号
002243,力合科创,2022-12-09,8.594,2022-12-15,8.406,37700,-7426.9,-2.2911%,4,信号
601600,中国铝业,2022-12-09,4.159,2022-12-16,4.065,120200,-11806.53,-2.3605%,5,信号
001318,阳光乳业,2022-12-12,16.398,2022-12-19,16.592,30400,5381.11,1.0789%,5,信号
600221,海航控股,2022-12-12,1.881,2022-12-20,1.839,265800,-11620.78,-2.3232%,6,信号
600543,ST莫高,2022-12-12,6.303,2022-12-20,6.267,79300,-3375.8,-0.6750%,6,信号
601933,永辉超市,2022-12-12,3.732,2022-12-19,3.648,133900,-11700.18,-2.3403%,5,信号
603068,博通集成,2022-12-12,31.036,2022-12-20,30.994,600,-43.22,-0.2320%,6,信号
002490,山东墨龙,2022-12-13,4.712,2022-12-19,4.648,106100,-7359.1,-1.4711%,4,信号
300898,熊猫乳品,2022-12-13,21.311,2022-12-21,22.769,23400,33600.54,6.7347%,6,信号
600415,小商品城,2022-12-13,4.447,2022-12-16,4.073,112400,-42545.66,-8.5071%,3,信号
600844,金煤科技,2022-12-13,3.382,2022-12-15,3.318,147800,-9858.26,-1.9714%,2,信号
603615,茶花股份,2022-12-13,8.174,2022-12-19,8.036,61100,-8933.43,-1.7878%,4,信号
600435,北方导航,2022-12-14,10.65,2022-12-19,10.45,46900,-9900.59,-1.9811%,3,信号
603222,济民健康,2022-12-14,10.415,2022-12-16,10.055,1600,-592.75,-3.5552%,2,信号
000529,广弘控股,2022-12-15,6.783,2022-12-19,6.497,73700,-21614.74,-4.3213%,2,信号
002219,新里程,2022-12-15,4.292,2022-12-20,4.048,116400,-28906.78,-5.7830%,3,信号
600676,久事动娱,2022-12-15,4.172,2022-12-20,3.968,69300,-14424.11,-4.9864%,3,信号
002157,正邦科技,2022-12-16,4.392,2022-12-20,4.118,113800,-31694.45,-6.3379%,2,信号
002489,浙江永强,2022-12-16,3.582,2022-12-20,3.468,139500,-16328.48,-3.2663%,2,信号
002721,金一文化,2022-12-16,3.262,2022-12-20,3.048,100,-31.32,-9.4562%,2,信号
600070,ST富润,2022-12-16,5.503,2022-12-21,5.347,5800,-932.93,-2.9216%,3,信号
603589,口子窖,2022-12-16,56.233,2022-12-21,53.238,8800,-26835.34,-5.4202%,3,信号
000637,茂化实华,2022-12-19,5.093,2022-12-21,4.888,98100,-20599.04,-4.1212%,2,信号
000969,安泰科技,2022-12-19,8.344,2022-12-21,7.996,59900,-21344.77,-4.2684%,2,信号
002962,五方光电,2022-12-19,11.379,2022-12-21,10.248,43900,-50117.39,-10.0280%,2,信号
600812,华北制药,2022-12-19,7.739,2022-12-21,7.001,64600,-48110.22,-9.6186%,2,信号
000813,德展健康,2022-12-20,4.022,2022-12-28,3.978,124300,-5966.4,-1.1928%,6,信号
002671,龙泉股份,2022-12-20,4.722,2022-12-23,4.388,105800,-35877.85,-7.1774%,3,信号
002771,真视通,2022-12-21,11.893,2022-12-23,11.291,42000,-25753.73,-5.1533%,2,信号
003030,祖名股份,2022-12-21,26.595,2022-12-26,26.079,18800,-10202.27,-2.0395%,3,信号
600663,陆家嘴,2022-12-21,10.113,2022-12-26,9.553,49400,-28141.51,-5.6302%,3,信号
603186,华正新材,2022-12-21,23.692,2022-12-23,22.339,21100,-29034.24,-5.8051%,2,信号
002381,双箭股份,2022-12-22,5.623,2022-12-26,5.067,88900,-49845.35,-9.9667%,2,信号
600668,尖峰集团,2022-12-22,11.098,2022-12-26,10.562,45000,-24599.66,-4.9235%,2,信号
000404,长虹华意,2022-12-23,4.632,2022-12-29,4.488,107900,-16090.05,-3.2175%,4,信号
300991,创益通,2022-12-23,13.097,2022-12-30,13.143,38100,1286.26,0.2576%,5,信号
002574,明牌珠宝,2022-12-29,5.963,2023-01-06,6.017,83800,4024.08,0.8049%,5,信号
002627,三峡旅游,2023-01-04,5.517,2023-01-06,5.371,90600,-13670.46,-2.7337%,2,信号
600576,祥源文旅,2023-01-05,7.594,2023-01-11,7.246,65800,-23348.48,-4.6704%,4,信号
000793,ST华闻,2023-01-06,2.454,2023-01-10,2.356,203700,-20535.0,-4.1056%,2,信号
000596,古井贡酒,2023-01-12,275.948,2023-01-20,275.862,1800,-651.26,-0.1310%,6,信号
002892,科力尔,2023-01-12,5.179,2023-02-15,5.59,96500,39201.3,7.8405%,19,信号
002558,巨人网络,2023-01-13,7.505,2023-02-20,9.186,66600,111442.34,22.2855%,21,信号
002713,东易日盛,2023-01-13,4.842,2023-01-18,4.645,103200,-20896.66,-4.1794%,3,信号
600509,天富能源,2023-01-13,5.226,2023-01-18,5.2,95600,-2908.73,-0.5820%,3,信号
603129,春风动力,2023-01-13,115.218,2023-01-19,112.304,4300,-13018.34,-2.6263%,4,信号
603227,雪峰科技,2023-01-13,9.075,2023-01-19,8.376,55000,-38909.76,-7.7921%,4,信号
002161,远望谷,2023-01-16,5.077,2023-02-07,5.841,98400,74693.69,14.9453%,11,信号
002957,科瑞技术,2023-01-16,16.178,2023-02-15,18.511,30900,71543.1,14.3042%,17,信号
002806,华锋股份,2023-01-17,11.296,2023-02-14,13.193,44200,83339.56,16.6840%,15,信号
600973,宝胜股份,2023-01-17,5.103,2023-02-07,5.277,97900,16605.8,3.3226%,10,信号
000910,大亚圣象,2023-01-18,8.694,2023-01-20,8.446,57500,-14785.55,-2.9561%,2,信号
002256,兆新股份,2023-01-19,2.601,2023-02-20,2.849,192200,47002.52,9.3964%,17,信号
002400,省广集团,2023-01-19,4.561,2023-02-17,4.977,109600,44986.65,8.9943%,16,信号
002451,摩恩电气,2023-01-19,6.533,2023-02-06,6.597,76500,4350.56,0.8700%,7,信号
600559,老白干酒,2023-01-19,28.824,2023-01-31,28.066,17300,-13613.2,-2.7286%,3,信号
603088,宁波精达,2023-01-19,7.494,2023-02-17,8.166,66700,44311.49,8.8608%,16,信号
603818,曲美家居,2023-01-19,7.224,2023-02-06,7.186,69200,-3073.17,-0.6145%,7,信号
000416,ST民控,2023-01-20,4.282,2023-02-06,4.198,200,-26.85,-3.1167%,6,信号
000925,众合科技,2023-01-20,7.485,2023-02-09,7.697,66800,13681.85,2.7351%,9,信号
002505,鹏都农牧,2023-01-20,2.791,2023-02-17,2.939,179100,25838.76,5.1658%,15,信号
002882,金龙羽,2023-01-20,11.626,2023-02-23,17.971,17400,110148.99,54.4241%,19,信号
002945,华林证券,2023-01-31,14.654,2023-02-06,14.34,33100,-10889.7,-2.2439%,4,信号
000758,中色股份,2023-02-06,5.702,2023-02-09,5.556,83800,-12675.42,-2.6515%,3,信号
000831,中国稀土,2023-02-06,42.562,2023-02-13,42.11,11700,-5787.66,-1.1617%,5,信号
600297,广汇汽车,2023-02-06,2.291,2023-02-13,2.249,100,-14.23,-6.0769%,5,信号
601728,中国电信,2023-02-06,4.191,2023-02-09,3.987,119300,-24835.64,-4.9647%,3,信号
002463,沪电股份,2023-02-07,12.116,2023-02-24,13.813,41200,69383.7,13.8925%,13,信号
002600,领益智造,2023-02-07,5.348,2023-02-20,5.482,17100,2208.81,2.4142%,9,信号
600172,黄河旋风,2023-02-07,6.013,2023-02-21,6.297,83100,23076.05,4.6159%,10,信号
002224,三力士,2023-02-09,4.908,2023-02-17,4.674,92800,-22233.21,-4.8786%,6,信号
600063,皖维高新,2023-02-09,6.633,2023-02-17,6.727,75300,6523.99,1.3055%,6,信号
603533,掌阅科技,2023-02-09,17.509,2023-02-20,17.841,28500,8967.53,1.7962%,7,信号
688327,云从科技-UW,2023-02-13,22.89,2023-02-17,22.26,21500,-14042.73,-2.8519%,4,信号
002131,利欧股份,2023-02-14,1.909,2023-02-28,1.987,261900,19931.64,3.9847%,10,信号
002722,物产金轮,2023-02-14,15.43,2023-02-21,15.464,100,-6.54,-0.4228%,5,信号
002729,好利科技,2023-02-14,30.861,2023-02-17,29.751,2600,-2965.59,-3.6941%,3,信号
601789,宁波建工,2023-02-14,4.782,2023-02-17,4.718,200,-22.95,-2.3870%,3,信号
000829,天音控股,2023-02-15,11.439,2023-02-22,11.287,43700,-7111.13,-1.4219%,5,信号
600819,耀皮玻璃,2023-02-15,7.473,2023-02-17,7.055,66900,-28400.93,-5.6782%,2,信号
603908,牧高笛,2023-02-15,46.948,2023-02-17,44.66,2300,-5369.6,-4.9702%,2,信号
000682,东方电子,2023-02-17,8.72,2023-02-27,8.842,57300,6442.7,1.2887%,6,信号
002341,ST新纶,2023-02-17,4.562,2023-02-21,4.468,109500,-10843.79,-2.1695%,2,信号
002825,纳尔股份,2023-02-17,9.953,2023-02-23,9.693,50200,-13536.23,-2.7078%,4,信号
601339,百隆东方,2023-02-17,5.351,2023-02-22,5.285,93400,-6597.4,-1.3195%,3,信号
603385,惠达卫浴,2023-02-17,8.323,2023-03-01,8.815,60000,28971.73,5.7985%,8,信号
603868,飞科电器,2023-02-17,67.904,2023-03-03,77.281,7300,67925.13,13.6961%,10,信号
000635,英力特,2023-02-20,10.785,2023-02-24,10.785,46300,-535.69,-0.1072%,4,信号
002663,普邦股份,2023-02-20,2.161,2023-02-24,2.099,231300,-14863.34,-2.9720%,4,信号
600825,新华传媒,2023-02-20,4.484,2023-02-23,4.41,111500,-8796.68,-1.7585%,3,信号
605336,ST帅电,2023-02-20,17.307,2023-02-28,17.749,28800,12238.39,2.4542%,6,信号
603966,法兰泰克,2023-02-21,8.807,2023-02-28,8.491,56700,-18444.4,-3.6916%,5,信号
603978,深圳新星,2023-02-21,22.931,2023-02-27,22.379,20500,-11793.86,-2.5076%,4,信号
603998,方盛制药,2023-02-21,9.435,2023-02-27,8.906,52900,-28478.19,-5.7031%,4,信号
002641,公元股份,2023-02-22,5.133,2023-02-24,5.067,94800,-6654.96,-1.3671%,2,信号
603439,三力制药,2023-02-22,15.954,2023-02-27,15.408,31300,-17570.63,-3.5169%,3,信号
000520,凤凰航运,2023-02-23,3.552,2023-03-03,3.548,81900,-581.49,-0.1998%,6,信号
002728,特一药业,2023-02-23,11.747,2023-03-08,11.735,42500,-997.98,-0.1998%,9,信号
600613,神奇制药,2023-02-23,8.794,2023-02-27,8.476,56800,-18588.94,-3.7195%,2,信号
001226,拓山重工,2023-02-24,33.517,2023-02-28,32.604,900,-851.51,-2.8214%,2,信号
600624,ST复华,2023-02-24,6.433,2023-02-28,6.227,77700,-16523.69,-3.3040%,2,信号
600691,潞化科技,2023-02-24,3.732,2023-03-03,3.658,800,-68.96,-2.3058%,5,信号
601212,白银有色,2023-02-24,2.932,2023-03-06,2.88,170500,-9515.95,-1.9023%,6,信号
601360,三六零,2023-02-24,10.907,2023-02-28,10.487,45800,-19757.85,-3.9531%,2,信号
605136,丽人丽妆,2023-02-24,14.441,2023-03-03,14.377,34600,-2727.1,-0.5455%,5,信号
000581,威孚高科,2023-02-27,19.7,2023-03-03,18.931,25300,-19952.34,-4.0012%,4,信号
002572,索菲亚,2023-02-27,18.965,2023-03-06,19.016,26300,842.07,0.1687%,5,信号
600395,盘江股份,2023-02-27,6.723,2023-03-07,6.807,74300,5681.72,1.1368%,6,信号
600751,海航科技,2023-02-27,2.693,2023-03-01,2.661,185600,-6561.7,-1.3120%,2,信号
603319,美湖股份,2023-02-27,11.78,2023-03-03,11.561,34000,-7831.6,-1.9544%,4,信号
000019,深粮控股,2023-02-28,7.514,2023-03-08,7.366,66500,-10299.52,-2.0603%,6,信号
000532,华金资本,2023-02-28,12.411,2023-03-03,12.039,40200,-15454.89,-3.0961%,3,信号
002665,ST航高,2023-02-28,4.042,2023-03-07,3.998,123700,-5942.55,-1.1879%,5,信号
600327,大东方,2023-02-28,4.873,2023-03-08,4.679,102500,-20454.08,-4.0926%,6,信号
600766,退市园城,2023-02-28,17.039,2023-03-02,16.992,29300,-1876.08,-0.3756%,2,信号
605228,神通科技,2023-02-28,9.862,2023-03-06,9.462,700,-289.76,-4.1944%,4,信号
002633,申科股份,2023-03-01,11.036,2023-03-06,10.805,45300,-10955.35,-2.1904%,3,信号
603272,ST联翔,2023-03-01,19.87,2023-03-08,19.52,25100,-9271.69,-1.8581%,5,信号
000919,金陵药业,2023-03-03,8.464,2023-03-08,8.176,59000,-17501.76,-3.5029%,3,信号
002428,云南锗业,2023-03-03,11.156,2023-03-08,11.214,44800,2133.82,0.4267%,3,信号
002644,佛慈制药,2023-03-03,10.473,2023-03-13,10.693,47700,9961.38,1.9930%,6,信号
600869,远东股份,2023-03-03,5.923,2023-03-15,5.717,84400,-17862.42,-3.5714%,8,信号
603093,南华期货,2023-03-03,8.176,2023-03-09,7.912,28400,-7727.3,-3.3262%,4,信号
603256,宏和科技,2023-03-03,7.856,2023-03-15,7.938,63600,4719.5,0.9441%,8,信号
603386,骏亚科技,2023-03-03,12.02,2023-03-08,11.498,41500,-22141.0,-4.4364%,3,信号
000782,恒申新材,2023-03-07,5.293,2023-03-13,5.047,94400,-23632.1,-4.7276%,4,信号
000989,九芝堂,2023-03-07,9.416,2023-03-13,9.056,53100,-19565.87,-3.9114%,4,信号
003037,三和管桩,2023-03-07,12.967,2023-03-15,12.755,37400,-8442.0,-1.7398%,6,信号
600103,青山纸业,2023-03-07,2.536,2023-03-13,2.434,197100,-20689.59,-4.1367%,4,信号
603803,瑞斯康达,2023-03-07,8.368,2023-03-16,8.41,59700,1983.35,0.3968%,7,信号
002189,中光学,2023-03-08,17.689,2023-03-13,16.652,28200,-29732.4,-5.9575%,3,信号
002886,沃特股份,2023-03-08,20.461,2023-03-15,20.081,24400,-9773.23,-1.9566%,5,信号
603655,朗博科技,2023-03-08,29.725,2023-03-10,27.776,16800,-33222.01,-6.6494%,2,信号
600373,中文传媒,2023-03-09,8.655,2023-04-11,10.526,57700,107369.23,21.4884%,22,信号
000619,海螺新材,2023-03-10,7.374,2023-03-14,7.016,67800,-24705.65,-4.9393%,2,信号
002620,ST瑞和,2023-03-10,6.453,2023-03-15,6.087,77400,-28834.6,-5.7700%,3,信号
600072,中船科技,2023-03-10,15.35,2023-03-17,15.224,32500,-4568.66,-0.9154%,5,信号
603126,中材节能,2023-03-10,8.316,2023-03-17,8.198,60100,-7603.49,-1.5205%,5,信号
603871,嘉友国际,2023-03-10,8.247,2023-03-21,8.612,13700,4879.13,4.3162%,7,信号
000050,深天马Ａ,2023-03-14,10.185,2023-03-17,9.885,49000,-15193.43,-3.0428%,3,信号
002795,永和智控,2023-03-14,8.14,2023-03-29,8.417,48200,12938.96,3.2962%,11,信号
002913,奥士康,2023-03-14,28.205,2023-03-16,27.607,17700,-11076.87,-2.2177%,2,信号
300921,南凌科技,2023-03-14,12.094,2023-03-17,11.836,41300,-11148.11,-2.2308%,3,信号
301036,双乐股份,2023-03-14,18.779,2023-03-21,19.42,26600,16539.88,3.3094%,5,信号
600684,珠江股份,2023-03-14,3.942,2023-03-21,3.848,126800,-12399.77,-2.4795%,5,信号
000996,中期退,2023-03-15,7.234,2023-03-20,7.386,69100,10045.76,2.0088%,3,信号
300334,津膜科技,2023-03-15,7.714,2023-03-20,7.466,64800,-16535.67,-3.3064%,3,信号
300399,天利科技,2023-03-15,13.337,2023-03-21,13.043,37400,-11458.61,-2.2961%,4,信号
300989,蕾奥规划,2023-03-15,12.237,2023-03-21,11.589,40800,-26920.91,-5.3893%,4,信号
000561,烽火电子,2023-03-16,10.845,2023-03-20,10.285,46100,-26329.1,-5.2635%,2,信号
002638,勤上股份,2023-03-16,2.671,2023-03-21,2.529,100,-24.26,-8.9147%,3,信号
300561,汇金科技,2023-03-16,13.029,2023-03-21,12.366,38300,-25867.6,-5.1814%,3,信号
601595,上海电影,2023-03-16,12.918,2023-05-11,34.625,32200,698174.94,167.7570%,36,信号
002338,奥普光电,2023-03-17,29.94,2023-03-23,28.371,16700,-26691.78,-5.3357%,4,信号
002889,东方嘉盛,2023-03-17,9.443,2023-03-24,9.118,48800,-16277.78,-3.5307%,5,信号
003039,顺控发展,2023-03-17,18.874,2023-03-22,18.266,26400,-16556.5,-3.3210%,3,信号
603881,数据港,2023-03-17,12.798,2023-03-31,13.227,39000,16222.99,3.2486%,10,信号
000890,法尔胜,2023-03-20,5.833,2023-03-22,5.347,85700,-42094.14,-8.4166%,2,信号
002972,科安达,2023-03-20,12.654,2023-03-22,11.61,39500,-41722.44,-8.3429%,2,信号
603005,晶方科技,2023-03-21,24.612,2023-03-28,24.658,20300,420.82,0.0842%,5,信号
603108,润达医疗,2023-03-21,15.728,2023-03-31,15.402,31700,-10813.82,-2.1679%,8,信号
002941,新疆交建,2023-03-22,14.977,2023-03-28,14.883,33300,-3658.34,-0.7331%,4,信号
002552,宝鼎科技,2023-03-23,17.169,2023-03-27,16.952,29100,-6812.89,-1.3630%,2,信号
603598,引力传媒,2023-03-24,11.005,2023-03-30,10.695,45400,-14605.18,-2.9216%,4,信号
301365,矩阵股份,2023-03-27,17.929,2023-03-31,17.377,27800,-15826.71,-3.1738%,4,信号
603986,兆易创新,2023-03-28,111.346,2023-04-14,128.226,4400,73745.87,15.0451%,12,信号
000676,智度股份,2023-03-29,6.933,2023-03-31,6.617,72100,-23327.96,-4.6642%,2,信号
002281,光迅科技,2023-03-29,25.043,2023-04-12,26.217,19900,22859.93,4.5849%,9,信号
601231,环旭电子,2023-03-29,16.348,2023-04-11,16.642,30500,8448.81,1.6936%,8,信号
002410,广联达,2023-03-30,48.884,2023-04-10,49.693,10200,7746.11,1.5527%,6,信号
002524,光正眼科,2023-03-31,7.354,2023-04-13,7.416,67900,3750.12,0.7507%,8,信号
603829,洛凯股份,2023-03-31,13.182,2023-04-04,12.679,37900,-19551.1,-3.9115%,2,信号
000566,海南海药,2023-04-06,5.073,2023-04-18,5.207,98500,12777.42,2.5560%,8,信号
000560,我爱我家,2023-04-07,3.208,2023-04-18,3.364,155800,23904.09,4.7809%,7,信号
002474,榕基软件,2023-04-07,9.625,2023-04-11,9.425,51900,-10849.7,-2.1709%,2,信号
603059,倍加洁,2023-04-10,26.003,2023-04-14,24.888,19200,-21905.09,-4.3853%,4,信号
002232,启明信息,2023-04-13,18.215,2023-04-17,17.187,27400,-28644.02,-5.7363%,2,信号
002653,海思科,2023-04-13,26.441,2023-04-21,26.225,18900,-4586.39,-0.9173%,6,信号
002851,麦格米特,2023-04-13,28.668,2023-04-24,29.299,17400,10475.36,2.0989%,7,信号
300303,聚飞光电,2023-04-13,5.547,2023-04-17,5.101,90100,-40603.39,-8.1205%,2,信号
300789,唐源电气,2023-04-13,16.64,2023-04-18,14.997,30000,-49759.12,-9.9626%,3,信号
600612,老凤祥,2023-04-13,53.647,2023-04-24,52.974,9300,-6757.57,-1.3538%,7,信号
300991,创益通,2023-04-18,15.668,2023-04-24,14.513,31900,-37328.75,-7.4649%,4,信号
688247,宣泰医药,2023-04-19,15.959,2023-04-21,15.073,31300,-28202.31,-5.6431%,2,信号
300120,经纬辉开,2023-04-20,8.054,2023-04-24,7.536,62000,-32586.59,-6.5225%,2,信号
600777,新潮能源,2023-04-20,2.721,2023-04-25,2.659,183700,-12010.31,-2.4013%,3,信号
603663,三祥新材,2023-04-20,7.963,2023-04-24,7.481,62700,-30688.15,-6.1434%,2,信号
000960,锡业股份,2023-04-21,15.358,2023-04-25,14.753,32500,-20153.58,-4.0358%,2,信号
002270,华明装备,2023-04-21,8.321,2023-04-25,7.753,60000,-34564.45,-6.9195%,2,信号
