序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
106,600031,三一重工,2021-10-29,20.778,2021-11-29,20.328,24000,-2.2662%,-11306.55,21,到期
107,601899,紫金矿业,2021-10-29,8.964,2021-11-29,8.566,55700,-4.5438%,-22699.43,21,到期
108,600958,东方证券,2021-11-01,11.45,2021-11-23,12.013,43600,4.8146%,24047.02,16,信号
109,000858,五粮液,2021-11-02,181.695,2021-11-22,191.528,2700,5.3067%,26046.29,14,信号
110,002466,天齐锂业,2021-11-02,86.474,2021-11-10,103.159,5700,19.1757%,94565.06,6,信号
111,600519,贵州茅台,2021-11-02,1574.546,2021-11-22,1625.246,300,3.1168%,14730.06,14,信号
112,601888,中国中免,2021-11-03,219.29,2021-11-30,198.201,2200,-9.7072%,-46854.47,19,止损
113,002460,赣锋锂业,2021-11-04,112.742,2021-11-10,119.197,4400,5.6198%,27891.86,4,信号
114,002240,盛新锂能,2021-11-05,53.009,2021-11-19,57.854,9400,9.0300%,45017.87,10,信号
115,603259,药明康德,2021-11-05,121.352,2021-11-17,133.274,4100,9.7151%,48361.02,8,信号
116,000422,湖北宜化,2021-11-08,23.532,2021-12-03,26.247,21200,11.4266%,57032.68,19,信号
117,600438,通威股份,2021-11-08,45.072,2021-11-25,41.508,11000,-7.9979%,-39672.37,13,止损
118,002326,永太科技,2021-11-09,67.834,2021-11-16,60.07,7300,-11.5340%,-57143.68,5,止损
119,000001,平安银行,2021-11-10,15.032,2021-12-07,15.856,33200,5.3801%,26862.53,19,信号
120,600309,万华化学,2021-11-10,87.829,2021-12-09,91.729,5600,4.3363%,21338.47,21,到期
121,601318,中国平安,2021-11-11,37.629,2021-12-08,38.871,13200,3.1968%,15886.20,19,信号
122,600905,三峡能源,2021-11-16,6.35,2021-12-10,6.514,78700,2.4733%,12366.61,18,信号
123,000625,长安汽车,2021-11-17,12.856,2021-12-13,12.721,38800,-1.1551%,-5764.79,18,信号
124,002074,国轩高科,2021-11-17,57.371,2021-11-23,62.751,8700,9.2682%,46282.93,4,信号
125,600030,中信证券,2021-11-17,19.989,2021-12-06,20.929,25000,4.5956%,22977.06,13,信号
126,002326,永太科技,2021-11-19,58.329,2021-12-20,53.913,8500,-7.6634%,-38014.05,21,到期
127,601012,隆基绿能,2021-11-19,63.269,2021-12-03,58.358,7900,-7.8540%,-39275.84,10,止损
128,002709,天赐材料,2021-11-22,62.934,2021-12-21,57.429,7900,-8.8387%,-43966.36,21,止损
129,300124,汇川技术,2021-11-22,64.443,2021-12-10,67.657,7700,4.8823%,24238.82,14,信号
130,600887,伊利股份,2021-11-22,35.178,2021-12-03,32.644,14200,-7.2959%,-36463.05,9,止损
131,603986,兆易创新,2021-11-22,156.308,2021-12-03,168.126,3100,7.4531%,36132.25,9,信号
132,002408,齐翔腾达,2021-11-23,8.925,2021-12-03,9.796,56000,9.6449%,48231.58,8,信号
