序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
96,000982,中银绒业,2021-09-06,2.471,2021-09-14,2.829,202300,14.3460%,71755.83,6,止盈
97,300022,吉峰科技,2021-09-06,5.153,2021-09-08,5.207,97000,0.9629%,4815.08,2,信号
98,300976,达瑞电子,2021-09-06,42.207,2021-09-14,41.99,11800,-0.6138%,-3058.53,6,信号
99,600735,ST新华锦,2021-09-06,6.071,2021-09-10,6.005,82300,-1.1866%,-5931.86,4,信号
100,600756,浪潮软件,2021-09-06,13.152,2021-09-10,13.338,38000,1.3187%,6593.38,4,信号
101,600960,渤海汽车,2021-09-06,4.172,2021-09-13,4.168,119800,-0.1998%,-999.13,5,信号
102,603823,百合花,2021-09-06,12.822,2021-09-13,12.879,38900,0.3375%,1684.33,5,信号
103,603826,坤彩科技,2021-09-06,21.11,2021-09-08,21.302,19000,0.8124%,3260.17,2,信号
104,605338,巴比食品,2021-09-06,32.286,2021-09-13,30.945,15400,-4.2512%,-21147.75,5,信号
105,002196,方正电机,2021-09-07,9.515,2021-09-13,9.865,52500,3.5781%,17882.55,4,信号
106,300588,熙菱信息,2021-09-07,14.267,2021-09-09,14.273,35000,-0.0598%,-298.90,2,信号
107,600320,振华重工,2021-09-07,3.772,2021-09-23,4.388,106400,16.2130%,65099.79,10,止盈
108,603105,芯能科技,2021-09-07,12.466,2021-09-09,12.254,40100,-1.8017%,-9011.27,2,信号
109,603212,赛伍技术,2021-09-07,33.095,2021-09-09,33.061,15100,-0.1998%,-998.96,2,信号
110,002208,合肥城建,2021-09-08,8.929,2021-09-10,8.761,45900,-1.9889%,-8155.97,2,信号
111,601126,四方股份,2021-09-08,12.261,2021-09-10,11.479,40700,-6.4704%,-32305.23,2,止损
112,000402,金融街,2021-09-09,6.388,2021-09-13,6.322,78200,-1.1376%,-5685.92,2,信号
113,000815,美利云,2021-09-09,7.204,2021-09-13,6.727,69400,-6.7145%,-33584.75,2,止损
114,002010,传化智联,2021-09-09,8.268,2021-09-15,8.3,60400,0.2833%,1415.29,4,信号
115,300674,宇信科技,2021-09-09,17.603,2021-09-13,17.405,28200,-1.2208%,-6063.23,2,信号
116,000568,泸州老窖,2021-09-10,160.213,2021-09-15,159.743,3100,-0.3930%,-1952.86,3,信号
117,002218,拓日新能,2021-09-10,7.074,2021-09-14,7.266,52900,2.6234%,9821.42,2,信号
