日期,权益
2025-05-19,2344579.22
2025-05-20,2357372.43
2025-05-21,2382638.43
2025-05-22,2329118.74
2025-05-23,2304056.45
2025-05-26,2346881.88
2025-05-27,2348711.27
2025-05-28,2313840.27
2025-05-29,2339336.39
2025-05-30,2276335.69
2025-06-03,2298877.35
2025-06-04,2255758.35
2025-06-05,2247756.21
2025-06-06,2285441.21
2025-06-09,2265140.05
2025-06-10,2203716.05
2025-06-11,2199545.16
2025-06-12,2220114.18
2025-06-13,2241228.18
2025-06-16,2314912.95
2025-06-17,2349804.95
2025-06-18,2361106.39
2025-06-19,2236151.98
2025-06-20,2145253.64
2025-06-23,2181748.82
2025-06-24,2103682.68
2025-06-25,2114824.60
2025-06-26,2128913.65
2025-06-27,2182344.65
2025-06-30,2286976.65
2025-07-01,2302718.47
2025-07-02,2164055.47
2025-07-03,2221615.59
2025-07-04,2239560.59
2025-07-07,2261904.71
2025-07-08,2257058.58
2025-07-09,2202132.58
2025-07-10,2162531.92
2025-07-11,2188444.42
2025-07-14,2255223.42
2025-07-15,2224263.32
2025-07-16,2216594.30
2025-07-17,2272922.09
2025-07-18,2378484.23
2025-07-21,2430319.23
2025-07-22,2396491.22
2025-07-23,2418907.13
2025-07-24,2527938.25
2025-07-25,2599311.25
2025-07-28,2676459.40
2025-07-29,2717866.64
2025-07-30,2787315.50
2025-07-31,2663697.67
2025-08-01,2561268.33
2025-08-04,2535903.65
2025-08-05,2506054.26
2025-08-06,2535371.03
2025-08-07,2474020.37
2025-08-08,2561225.22
2025-08-11,2582230.75
2025-08-12,2589460.39
2025-08-13,2610443.44
2025-08-14,2511325.94
2025-08-15,2505756.49
2025-08-18,2587904.14
2025-08-19,2550557.27
2025-08-20,2524429.27
2025-08-21,2446631.37
2025-08-22,2522053.66
2025-08-25,2542169.66
2025-08-26,2609076.66
2025-08-27,2568733.37
2025-08-28,2604575.84
2025-08-29,2528715.78
2025-09-01,2569246.40
2025-09-02,2597155.95
2025-09-03,2525768.51
2025-09-04,2446302.57
2025-09-05,2446197.12
2025-09-08,2500349.65
2025-09-09,2518534.05
2025-09-10,2526247.05
2025-09-11,2514413.91
2025-09-12,2552558.91
2025-09-15,2602534.47
2025-09-16,2696781.15
2025-09-17,2875478.74
2025-09-18,3006014.98
2025-09-19,2901528.15
2025-09-22,2956972.20
2025-09-23,2959130.03
2025-09-24,2853700.48
2025-09-25,2764718.48
2025-09-26,2663788.31
2025-09-29,2690371.33
2025-09-30,2669964.95
2025-10-09,2696259.14
2025-10-10,2715608.70
2025-10-13,2713466.24
2025-10-14,2634079.18
2025-10-15,2660286.62
2025-10-16,2603562.74
2025-10-17,2493849.74
2025-10-20,2523488.29
2025-10-21,2508190.59
2025-10-22,2449490.34
2025-10-23,2516577.17
2025-10-24,2556321.94
2025-10-27,2638744.44
2025-10-28,2728177.94
2025-10-29,2813524.17
2025-10-30,2820985.23
2025-10-31,2898828.63
2025-11-03,2988339.16
2025-11-04,3142828.59
2025-11-05,3287058.54
2025-11-06,3139354.54
2025-11-07,3163117.54
2025-11-10,3144199.88
2025-11-11,3212702.62
2025-11-12,3155559.53
2025-11-13,3328331.71
2025-11-14,3435872.14
2025-11-17,3620375.03
2025-11-18,2482486.89
2025-11-19,2465722.35
2025-11-20,2458721.06
2025-11-21,3371537.16
2025-11-24,3257696.43
2025-11-25,3251922.23
2025-11-26,3224988.94
2025-11-27,3159623.15
2025-11-28,3133364.92
2025-12-01,3229334.92
2025-12-02,3232050.78
2025-12-03,3228753.07
2025-12-04,3136914.42
2025-12-05,3115916.76
2025-12-08,3084091.90
2025-12-09,3141472.30
2025-12-10,3135121.19
2025-12-11,3127962.25
2025-12-12,3108366.25
2025-12-15,3127248.12
2025-12-16,3046133.68
2025-12-17,3045542.54
2025-12-18,3072000.26
2025-12-19,3105670.92
2025-12-22,3116741.92
2025-12-23,3020746.01
2025-12-24,2954763.64
2025-12-25,2902472.41
2025-12-26,2901058.53
2025-12-29,2898754.34
2025-12-30,2862730.57
2025-12-31,2831809.14
2026-01-05,2843990.81
2026-01-06,2853898.49
2026-01-07,2895336.49
2026-01-08,2989751.49
