方案,日期,净值
S2 经典四条件（3-5/换手/市值/量比）,2023-12-11,0.005893
S2 经典四条件（3-5/换手/市值/量比）,2023-12-12,0.005828
S2 经典四条件（3-5/换手/市值/量比）,2023-12-13,0.005816
S2 经典四条件（3-5/换手/市值/量比）,2023-12-14,0.005755
S2 经典四条件（3-5/换手/市值/量比）,2023-12-15,0.005679
S2 经典四条件（3-5/换手/市值/量比）,2023-12-18,0.005622
S2 经典四条件（3-5/换手/市值/量比）,2023-12-19,0.005543
S2 经典四条件（3-5/换手/市值/量比）,2023-12-20,0.005460
S2 经典四条件（3-5/换手/市值/量比）,2023-12-21,0.005473
S2 经典四条件（3-5/换手/市值/量比）,2023-12-22,0.005423
S2 经典四条件（3-5/换手/市值/量比）,2023-12-25,0.005359
S2 经典四条件（3-5/换手/市值/量比）,2023-12-26,0.005314
S2 经典四条件（3-5/换手/市值/量比）,2023-12-27,0.005249
S2 经典四条件（3-5/换手/市值/量比）,2023-12-28,0.005184
S2 经典四条件（3-5/换手/市值/量比）,2023-12-29,0.005158
S2 经典四条件（3-5/换手/市值/量比）,2024-01-02,0.005123
S2 经典四条件（3-5/换手/市值/量比）,2024-01-03,0.005122
S2 经典四条件（3-5/换手/市值/量比）,2024-01-04,0.005036
S2 经典四条件（3-5/换手/市值/量比）,2024-01-05,0.004986
S2 经典四条件（3-5/换手/市值/量比）,2024-01-08,0.004971
S2 经典四条件（3-5/换手/市值/量比）,2024-01-09,0.004933
S2 经典四条件（3-5/换手/市值/量比）,2024-01-10,0.004854
S2 经典四条件（3-5/换手/市值/量比）,2024-01-11,0.004801
S2 经典四条件（3-5/换手/市值/量比）,2024-01-12,0.004766
S2 经典四条件（3-5/换手/市值/量比）,2024-01-15,0.004755
S2 经典四条件（3-5/换手/市值/量比）,2024-01-16,0.004648
S2 经典四条件（3-5/换手/市值/量比）,2024-01-17,0.004584
S2 经典四条件（3-5/换手/市值/量比）,2024-01-18,0.004563
S2 经典四条件（3-5/换手/市值/量比）,2024-01-19,0.004509
S2 经典四条件（3-5/换手/市值/量比）,2024-01-22,0.004415
S2 经典四条件（3-5/换手/市值/量比）,2024-01-23,0.004355
S2 经典四条件（3-5/换手/市值/量比）,2024-01-24,0.004334
S2 经典四条件（3-5/换手/市值/量比）,2024-01-25,0.004290
S2 经典四条件（3-5/换手/市值/量比）,2024-01-26,0.004228
S2 经典四条件（3-5/换手/市值/量比）,2024-01-29,0.004111
S2 经典四条件（3-5/换手/市值/量比）,2024-01-30,0.003956
S2 经典四条件（3-5/换手/市值/量比）,2024-02-01,0.003913
S2 经典四条件（3-5/换手/市值/量比）,2024-02-02,0.003817
S2 经典四条件（3-5/换手/市值/量比）,2024-02-05,0.003782
S2 经典四条件（3-5/换手/市值/量比）,2024-02-06,0.003765
S2 经典四条件（3-5/换手/市值/量比）,2024-02-07,0.003815
S2 经典四条件（3-5/换手/市值/量比）,2024-02-08,0.003884
S2 经典四条件（3-5/换手/市值/量比）,2024-02-19,0.003818
S2 经典四条件（3-5/换手/市值/量比）,2024-02-20,0.003746
S2 经典四条件（3-5/换手/市值/量比）,2024-02-21,0.003743
S2 经典四条件（3-5/换手/市值/量比）,2024-02-22,0.003759
S2 经典四条件（3-5/换手/市值/量比）,2024-02-23,0.003692
S2 经典四条件（3-5/换手/市值/量比）,2024-02-26,0.003640
S2 经典四条件（3-5/换手/市值/量比）,2024-02-27,0.003621
S2 经典四条件（3-5/换手/市值/量比）,2024-02-28,0.003574
S2 经典四条件（3-5/换手/市值/量比）,2024-02-29,0.003516
S2 经典四条件（3-5/换手/市值/量比）,2024-03-01,0.003513
S2 经典四条件（3-5/换手/市值/量比）,2024-03-04,0.003441
S2 经典四条件（3-5/换手/市值/量比）,2024-03-05,0.003388
S2 经典四条件（3-5/换手/市值/量比）,2024-03-06,0.003386
S2 经典四条件（3-5/换手/市值/量比）,2024-03-07,0.003328
S2 经典四条件（3-5/换手/市值/量比）,2024-03-08,0.003291
S2 经典四条件（3-5/换手/市值/量比）,2024-03-11,0.003274
S2 经典四条件（3-5/换手/市值/量比）,2024-03-12,0.003242
S2 经典四条件（3-5/换手/市值/量比）,2024-03-13,0.003207
S2 经典四条件（3-5/换手/市值/量比）,2024-03-14,0.003156
S2 经典四条件（3-5/换手/市值/量比）,2024-03-15,0.003175
S2 经典四条件（3-5/换手/市值/量比）,2024-03-18,0.003148
S2 经典四条件（3-5/换手/市值/量比）,2024-03-19,0.003119
S2 经典四条件（3-5/换手/市值/量比）,2024-03-20,0.003115
S2 经典四条件（3-5/换手/市值/量比）,2024-03-21,0.003097
S2 经典四条件（3-5/换手/市值/量比）,2024-03-22,0.003064
S2 经典四条件（3-5/换手/市值/量比）,2024-03-25,0.003024
S2 经典四条件（3-5/换手/市值/量比）,2024-03-26,0.002948
S2 经典四条件（3-5/换手/市值/量比）,2024-03-27,0.002857
S2 经典四条件（3-5/换手/市值/量比）,2024-03-28,0.002792
S2 经典四条件（3-5/换手/市值/量比）,2024-03-29,0.002795
S2 经典四条件（3-5/换手/市值/量比）,2024-04-01,0.002779
S2 经典四条件（3-5/换手/市值/量比）,2024-04-02,0.002737
S2 经典四条件（3-5/换手/市值/量比）,2024-04-03,0.002738
S2 经典四条件（3-5/换手/市值/量比）,2024-04-08,0.002696
S2 经典四条件（3-5/换手/市值/量比）,2024-04-09,0.002665
S2 经典四条件（3-5/换手/市值/量比）,2024-04-10,0.002618
S2 经典四条件（3-5/换手/市值/量比）,2024-04-11,0.002573
S2 经典四条件（3-5/换手/市值/量比）,2024-04-12,0.002521
S2 经典四条件（3-5/换手/市值/量比）,2024-04-15,0.002501
S2 经典四条件（3-5/换手/市值/量比）,2024-04-16,0.002487
S2 经典四条件（3-5/换手/市值/量比）,2024-04-17,0.002444
S2 经典四条件（3-5/换手/市值/量比）,2024-04-18,0.002425
S2 经典四条件（3-5/换手/市值/量比）,2024-04-19,0.002410
S2 经典四条件（3-5/换手/市值/量比）,2024-04-22,0.002361
S2 经典四条件（3-5/换手/市值/量比）,2024-04-23,0.002339
S2 经典四条件（3-5/换手/市值/量比）,2024-04-24,0.002297
S2 经典四条件（3-5/换手/市值/量比）,2024-04-25,0.002278
S2 经典四条件（3-5/换手/市值/量比）,2024-04-26,0.002282
S2 经典四条件（3-5/换手/市值/量比）,2024-04-29,0.002259
S2 经典四条件（3-5/换手/市值/量比）,2024-04-30,0.002265
S2 经典四条件（3-5/换手/市值/量比）,2024-05-06,0.002254
S2 经典四条件（3-5/换手/市值/量比）,2024-05-07,0.002220
S2 经典四条件（3-5/换手/市值/量比）,2024-05-08,0.002182
S2 经典四条件（3-5/换手/市值/量比）,2024-05-09,0.002182
S2 经典四条件（3-5/换手/市值/量比）,2024-05-10,0.002131
S2 经典四条件（3-5/换手/市值/量比）,2024-05-13,0.002081
S2 经典四条件（3-5/换手/市值/量比）,2024-05-14,0.002067
S2 经典四条件（3-5/换手/市值/量比）,2024-05-15,0.002053
S2 经典四条件（3-5/换手/市值/量比）,2024-05-16,0.002031
S2 经典四条件（3-5/换手/市值/量比）,2024-05-17,0.002025
S2 经典四条件（3-5/换手/市值/量比）,2024-05-20,0.002005
S2 经典四条件（3-5/换手/市值/量比）,2024-05-21,0.001977
S2 经典四条件（3-5/换手/市值/量比）,2024-05-22,0.001948
S2 经典四条件（3-5/换手/市值/量比）,2024-05-23,0.001934
S2 经典四条件（3-5/换手/市值/量比）,2024-05-27,0.001934
S2 经典四条件（3-5/换手/市值/量比）,2024-05-28,0.001899
S2 经典四条件（3-5/换手/市值/量比）,2024-05-29,0.001881
S2 经典四条件（3-5/换手/市值/量比）,2024-05-30,0.001855
S2 经典四条件（3-5/换手/市值/量比）,2024-05-31,0.001850
S2 经典四条件（3-5/换手/市值/量比）,2024-06-03,0.001825
S2 经典四条件（3-5/换手/市值/量比）,2024-06-04,0.001797
S2 经典四条件（3-5/换手/市值/量比）,2024-06-05,0.001771
S2 经典四条件（3-5/换手/市值/量比）,2024-06-06,0.001754
S2 经典四条件（3-5/换手/市值/量比）,2024-06-07,0.001744
S2 经典四条件（3-5/换手/市值/量比）,2024-06-11,0.001723
S2 经典四条件（3-5/换手/市值/量比）,2024-06-12,0.001714
S2 经典四条件（3-5/换手/市值/量比）,2024-06-13,0.001698
S2 经典四条件（3-5/换手/市值/量比）,2024-06-14,0.001674
S2 经典四条件（3-5/换手/市值/量比）,2024-06-17,0.001676
S2 经典四条件（3-5/换手/市值/量比）,2024-06-18,0.001676
S2 经典四条件（3-5/换手/市值/量比）,2024-06-19,0.001652
S2 经典四条件（3-5/换手/市值/量比）,2024-06-20,0.001610
S2 经典四条件（3-5/换手/市值/量比）,2024-06-21,0.001561
S2 经典四条件（3-5/换手/市值/量比）,2024-06-24,0.001604
S2 经典四条件（3-5/换手/市值/量比）,2024-06-25,0.001579
S2 经典四条件（3-5/换手/市值/量比）,2024-06-26,0.001547
S2 经典四条件（3-5/换手/市值/量比）,2024-06-27,0.001514
S2 经典四条件（3-5/换手/市值/量比）,2024-06-28,0.001507
S2 经典四条件（3-5/换手/市值/量比）,2024-07-01,0.001490
S2 经典四条件（3-5/换手/市值/量比）,2024-07-02,0.001482
S2 经典四条件（3-5/换手/市值/量比）,2024-07-03,0.001425
S2 经典四条件（3-5/换手/市值/量比）,2024-07-04,0.001407
S2 经典四条件（3-5/换手/市值/量比）,2024-07-05,0.001403
S2 经典四条件（3-5/换手/市值/量比）,2024-07-08,0.001398
S2 经典四条件（3-5/换手/市值/量比）,2024-07-09,0.001389
S2 经典四条件（3-5/换手/市值/量比）,2024-07-10,0.001406
S2 经典四条件（3-5/换手/市值/量比）,2024-07-11,0.001393
S2 经典四条件（3-5/换手/市值/量比）,2024-07-12,0.001366
S2 经典四条件（3-5/换手/市值/量比）,2024-07-15,0.001335
S2 经典四条件（3-5/换手/市值/量比）,2024-07-16,0.001325
S2 经典四条件（3-5/换手/市值/量比）,2024-07-17,0.001316
S2 经典四条件（3-5/换手/市值/量比）,2024-07-18,0.001296
S2 经典四条件（3-5/换手/市值/量比）,2024-07-19,0.001290
S2 经典四条件（3-5/换手/市值/量比）,2024-07-22,0.001281
S2 经典四条件（3-5/换手/市值/量比）,2024-07-23,0.001259
S2 经典四条件（3-5/换手/市值/量比）,2024-07-24,0.001222
S2 经典四条件（3-5/换手/市值/量比）,2024-07-25,0.001214
S2 经典四条件（3-5/换手/市值/量比）,2024-07-26,0.001198
S2 经典四条件（3-5/换手/市值/量比）,2024-07-29,0.001177
S2 经典四条件（3-5/换手/市值/量比）,2024-07-30,0.001164
S2 经典四条件（3-5/换手/市值/量比）,2024-07-31,0.001175
S2 经典四条件（3-5/换手/市值/量比）,2024-08-01,0.001150
S2 经典四条件（3-5/换手/市值/量比）,2024-08-02,0.001144
S2 经典四条件（3-5/换手/市值/量比）,2024-08-05,0.001136
S2 经典四条件（3-5/换手/市值/量比）,2024-08-06,0.001119
S2 经典四条件（3-5/换手/市值/量比）,2024-08-07,0.001104
S2 经典四条件（3-5/换手/市值/量比）,2024-08-08,0.001109
S2 经典四条件（3-5/换手/市值/量比）,2024-08-09,0.001091
S2 经典四条件（3-5/换手/市值/量比）,2024-08-12,0.001048
S2 经典四条件（3-5/换手/市值/量比）,2024-08-13,0.001044
S2 经典四条件（3-5/换手/市值/量比）,2024-08-14,0.001025
S2 经典四条件（3-5/换手/市值/量比）,2024-08-15,0.001015
S2 经典四条件（3-5/换手/市值/量比）,2024-08-16,0.001017
S2 经典四条件（3-5/换手/市值/量比）,2024-08-19,0.001001
S2 经典四条件（3-5/换手/市值/量比）,2024-08-20,0.000965
S2 经典四条件（3-5/换手/市值/量比）,2024-08-21,0.000963
S2 经典四条件（3-5/换手/市值/量比）,2024-08-22,0.000947
S2 经典四条件（3-5/换手/市值/量比）,2024-08-23,0.000938
S2 经典四条件（3-5/换手/市值/量比）,2024-08-26,0.000917
S2 经典四条件（3-5/换手/市值/量比）,2024-08-27,0.000885
S2 经典四条件（3-5/换手/市值/量比）,2024-08-28,0.000861
S2 经典四条件（3-5/换手/市值/量比）,2024-08-29,0.000850
S2 经典四条件（3-5/换手/市值/量比）,2024-08-30,0.000845
S2 经典四条件（3-5/换手/市值/量比）,2024-09-02,0.000812
S2 经典四条件（3-5/换手/市值/量比）,2024-09-03,0.000801
S2 经典四条件（3-5/换手/市值/量比）,2024-09-04,0.000795
S2 经典四条件（3-5/换手/市值/量比）,2024-09-05,0.000797
S2 经典四条件（3-5/换手/市值/量比）,2024-09-09,0.000789
S2 经典四条件（3-5/换手/市值/量比）,2024-09-11,0.000783
S2 经典四条件（3-5/换手/市值/量比）,2024-09-12,0.000758
S2 经典四条件（3-5/换手/市值/量比）,2024-09-13,0.000733
S2 经典四条件（3-5/换手/市值/量比）,2024-09-18,0.000706
S2 经典四条件（3-5/换手/市值/量比）,2024-09-19,0.000702
S2 经典四条件（3-5/换手/市值/量比）,2024-09-20,0.000700
S2 经典四条件（3-5/换手/市值/量比）,2024-09-23,0.000694
S2 经典四条件（3-5/换手/市值/量比）,2024-09-24,0.000696
S2 经典四条件（3-5/换手/市值/量比）,2024-09-25,0.000689
S2 经典四条件（3-5/换手/市值/量比）,2024-09-26,0.000697
S2 经典四条件（3-5/换手/市值/量比）,2024-09-27,0.000718
S2 经典四条件（3-5/换手/市值/量比）,2024-09-30,0.000758
S2 经典四条件（3-5/换手/市值/量比）,2024-10-08,0.000738
S2 经典四条件（3-5/换手/市值/量比）,2024-10-09,0.000752
S2 经典四条件（3-5/换手/市值/量比）,2024-10-10,0.000737
S2 经典四条件（3-5/换手/市值/量比）,2024-10-11,0.000768
S2 经典四条件（3-5/换手/市值/量比）,2024-10-15,0.000745
S2 经典四条件（3-5/换手/市值/量比）,2024-10-16,0.000741
S2 经典四条件（3-5/换手/市值/量比）,2024-10-17,0.000732
S2 经典四条件（3-5/换手/市值/量比）,2024-10-18,0.000737
S2 经典四条件（3-5/换手/市值/量比）,2024-10-21,0.000739
S2 经典四条件（3-5/换手/市值/量比）,2024-10-22,0.000732
S2 经典四条件（3-5/换手/市值/量比）,2024-10-23,0.000725
S2 经典四条件（3-5/换手/市值/量比）,2024-10-24,0.000732
S2 经典四条件（3-5/换手/市值/量比）,2024-10-25,0.000730
S2 经典四条件（3-5/换手/市值/量比）,2024-10-28,0.000732
S2 经典四条件（3-5/换手/市值/量比）,2024-10-29,0.000729
S2 经典四条件（3-5/换手/市值/量比）,2024-10-30,0.000731
S2 经典四条件（3-5/换手/市值/量比）,2024-10-31,0.000726
S2 经典四条件（3-5/换手/市值/量比）,2024-11-01,0.000734
S2 经典四条件（3-5/换手/市值/量比）,2024-11-04,0.000731
S2 经典四条件（3-5/换手/市值/量比）,2024-11-05,0.000730
S2 经典四条件（3-5/换手/市值/量比）,2024-11-06,0.000725
S2 经典四条件（3-5/换手/市值/量比）,2024-11-07,0.000733
S2 经典四条件（3-5/换手/市值/量比）,2024-11-08,0.000734
S2 经典四条件（3-5/换手/市值/量比）,2024-11-11,0.000733
S2 经典四条件（3-5/换手/市值/量比）,2024-11-12,0.000727
S2 经典四条件（3-5/换手/市值/量比）,2024-11-13,0.000723
S2 经典四条件（3-5/换手/市值/量比）,2024-11-14,0.000715
S2 经典四条件（3-5/换手/市值/量比）,2024-11-15,0.000710
S2 经典四条件（3-5/换手/市值/量比）,2024-11-18,0.000695
S2 经典四条件（3-5/换手/市值/量比）,2024-11-19,0.000691
S2 经典四条件（3-5/换手/市值/量比）,2024-11-20,0.000683
S2 经典四条件（3-5/换手/市值/量比）,2024-11-21,0.000675
S2 经典四条件（3-5/换手/市值/量比）,2024-11-22,0.000671
S2 经典四条件（3-5/换手/市值/量比）,2024-11-25,0.000669
S2 经典四条件（3-5/换手/市值/量比）,2024-11-26,0.000654
S2 经典四条件（3-5/换手/市值/量比）,2024-11-27,0.000650
S2 经典四条件（3-5/换手/市值/量比）,2024-11-28,0.000640
S2 经典四条件（3-5/换手/市值/量比）,2024-11-29,0.000639
S2 经典四条件（3-5/换手/市值/量比）,2024-12-02,0.000637
S2 经典四条件（3-5/换手/市值/量比）,2024-12-03,0.000632
S2 经典四条件（3-5/换手/市值/量比）,2024-12-04,0.000627
S2 经典四条件（3-5/换手/市值/量比）,2024-12-05,0.000625
S2 经典四条件（3-5/换手/市值/量比）,2024-12-06,0.000623
S2 经典四条件（3-5/换手/市值/量比）,2024-12-09,0.000634
S2 经典四条件（3-5/换手/市值/量比）,2024-12-10,0.000629
S2 经典四条件（3-5/换手/市值/量比）,2024-12-11,0.000627
S2 经典四条件（3-5/换手/市值/量比）,2024-12-12,0.000620
S2 经典四条件（3-5/换手/市值/量比）,2024-12-13,0.000611
S2 经典四条件（3-5/换手/市值/量比）,2024-12-16,0.000603
S2 经典四条件（3-5/换手/市值/量比）,2024-12-17,0.000596
S2 经典四条件（3-5/换手/市值/量比）,2024-12-18,0.000582
S2 经典四条件（3-5/换手/市值/量比）,2024-12-19,0.000575
S2 经典四条件（3-5/换手/市值/量比）,2024-12-20,0.000574
S2 经典四条件（3-5/换手/市值/量比）,2024-12-23,0.000566
S2 经典四条件（3-5/换手/市值/量比）,2024-12-24,0.000562
S2 经典四条件（3-5/换手/市值/量比）,2024-12-25,0.000552
S2 经典四条件（3-5/换手/市值/量比）,2024-12-26,0.000549
S2 经典四条件（3-5/换手/市值/量比）,2024-12-27,0.000542
S2 经典四条件（3-5/换手/市值/量比）,2024-12-30,0.000538
S2 经典四条件（3-5/换手/市值/量比）,2024-12-31,0.000534
S2 经典四条件（3-5/换手/市值/量比）,2025-01-02,0.000531
S2 经典四条件（3-5/换手/市值/量比）,2025-01-03,0.000534
