日期,主口径回踩,T+2追,破MA5回踩,触及MA5,仅首板回踩
2021-08-17,1.000000,1.000000,1.000000,1.000000,1.000000
2021-08-18,1.000000,1.067964,1.000000,1.000000,1.000000
2021-08-19,1.000000,1.007863,1.000000,0.968430,1.000000
2021-08-20,1.038761,1.024497,1.000000,1.006955,1.026906
2021-08-23,1.045117,1.022158,1.024774,0.999255,1.048536
2021-08-24,1.034151,1.004419,1.012270,0.983257,1.045569
2021-08-25,1.041441,1.008252,1.032271,0.986467,1.057028
2021-08-26,1.033811,1.003748,1.019815,0.977224,1.055271
2021-08-27,1.024291,1.001629,1.002965,0.965104,1.058675
2021-08-30,1.016343,1.013763,0.996648,0.954420,1.069172
2021-08-31,1.024943,1.018429,1.010039,0.947477,1.075213
2021-09-01,1.026590,1.020169,1.013343,0.952217,1.044856
2021-09-02,1.039231,1.037950,1.032154,0.960166,1.077856
2021-09-03,1.034746,1.034267,1.028831,0.954019,1.059632
2021-09-06,1.044496,1.051949,1.045122,0.962885,1.060806
2021-09-07,1.055200,1.067545,1.055915,0.970009,1.086203
2021-09-08,1.078760,1.086145,1.081119,0.994736,1.096356
2021-09-09,1.080056,1.096699,1.078871,0.994036,1.112967
2021-09-10,1.065535,1.085081,1.059690,0.980107,1.098006
2021-09-13,1.085993,1.110790,1.073592,0.999042,1.120549
2021-09-14,1.055378,1.082780,1.046934,0.971176,1.094669
2021-09-15,1.070753,1.097087,1.063861,0.991492,1.109450
2021-09-16,1.055047,1.092102,1.042512,0.977454,1.091598
2021-09-17,1.053870,1.087308,1.042154,0.981665,1.084551
2021-09-22,1.071396,1.100663,1.064569,1.005449,1.107487
2021-09-23,1.065094,1.095963,1.058038,1.003669,1.089414
2021-09-24,1.038597,1.075312,1.031250,0.985612,1.058024
2021-09-27,1.010065,1.067688,1.013759,0.966434,1.028414
2021-09-28,1.005128,1.058933,1.006884,0.957952,1.041082
2021-09-29,0.973891,1.029995,0.975942,0.938824,1.007588
2021-09-30,0.981721,1.045247,0.992023,0.955222,1.032407
2021-10-08,0.994671,1.072578,1.024525,0.977662,1.013411
2021-10-11,0.958132,1.059619,1.013076,0.967756,0.984251
2021-10-12,0.953375,1.047029,0.989153,0.945813,0.967916
2021-10-13,0.938572,1.022831,0.973398,0.929799,0.953218
2021-10-14,0.909145,1.019863,0.962254,0.913743,0.933351
2021-10-15,0.906045,1.013624,0.953836,0.909754,0.920307
2021-10-18,0.919648,1.021619,0.938512,0.914613,0.931486
2021-10-19,0.937898,1.023393,0.945268,0.927575,0.931638
2021-10-20,0.944265,1.010778,0.931222,0.913529,0.945596
2021-10-21,0.943257,0.997811,0.922496,0.891875,0.948078
2021-10-22,0.959788,1.002644,0.928322,0.890928,0.932385
2021-10-25,0.968016,1.009620,0.934694,0.906433,0.943904
2021-10-26,0.939647,0.991305,0.906810,0.875238,0.930926
2021-10-27,0.941859,0.999791,0.905668,0.878494,0.934306
2021-10-28,0.959701,1.005123,0.895303,0.873627,0.925630
2021-10-29,0.957464,1.006090,0.880046,0.869542,0.949021
2021-11-01,0.941256,1.019852,0.890256,0.880132,0.954580
2021-11-02,0.912407,1.005917,0.857131,0.865474,0.944635
2021-11-03,0.901694,1.003430,0.890119,0.858813,0.933081
2021-11-04,0.932469,1.024263,0.921098,0.884427,0.965437
2021-11-05,0.959764,1.029596,0.943665,0.893980,0.949752
2021-11-08,0.984031,1.041801,0.982381,0.918190,0.950171
2021-11-09,0.978914,1.040850,0.973745,0.914709,0.950381
2021-11-10,0.985193,1.051589,0.983995,0.917986,0.951383
2021-11-11,1.015431,1.071526,1.017253,0.949617,0.954522
2021-11-12,1.039526,1.087533,1.037789,0.964858,0.970779
2021-11-15,1.046396,1.095723,1.038627,0.971710,0.971410
2021-11-16,1.028345,1.079576,1.019383,0.964294,0.959239
2021-11-17,1.045270,1.094652,1.026276,0.985562,0.972142
2021-11-18,1.029617,1.084413,1.010888,0.968868,0.954381
2021-11-19,1.029712,1.078718,1.015175,0.967563,0.960434
2021-11-22,1.039024,1.088506,1.024665,0.976854,0.975582
2021-11-23,1.043445,1.095278,1.029121,0.977873,0.982466
2021-11-24,1.051707,1.101508,1.036172,0.982084,0.984234
2021-11-25,1.059233,1.099658,1.042033,0.985192,0.975483
2021-11-26,1.050838,1.090560,1.032243,0.975859,0.972657
2021-11-29,1.059599,1.091615,1.041816,0.984784,0.986698
2021-11-30,1.072259,1.100069,1.060165,0.996779,0.986785
2021-12-01,1.085465,1.115724,1.077792,1.009069,0.991565
2021-12-02,1.069684,1.096729,1.057991,0.993281,0.974333
2021-12-03,1.070411,1.088736,1.058537,0.997265,0.971574
2021-12-06,1.056081,1.074619,1.051327,0.988539,0.959873
2021-12-07,1.059589,1.073550,1.049278,0.985823,0.949704
2021-12-08,1.064500,1.077828,1.056525,0.991625,0.958867
2021-12-09,1.060245,1.073919,1.052046,0.984264,0.954801
2021-12-10,1.057856,1.072638,1.054761,0.985274,0.954838
2021-12-13,1.053914,1.069273,1.051745,0.979528,0.953117
2021-12-14,1.056235,1.072446,1.048740,0.976228,0.958113
2021-12-15,1.065999,1.079300,1.059581,0.981348,0.964257
2021-12-16,1.073848,1.095120,1.066425,0.990374,0.975232
2021-12-17,1.075878,1.103267,1.071759,0.990481,0.975794
2021-12-20,1.084722,1.114931,1.083500,0.997045,0.973180
2021-12-21,1.087026,1.132004,1.087113,0.999485,0.977538
2021-12-22,1.087399,1.125434,1.084571,0.994954,0.978294
2021-12-23,1.073968,1.099437,1.065581,0.976596,0.970828
2021-12-24,1.058149,1.084923,1.051639,0.961729,0.951527
2021-12-27,1.065614,1.090893,1.057653,0.966676,0.951184
2021-12-28,1.058144,1.083062,1.055775,0.955792,0.943822
2021-12-29,1.048860,1.090319,1.049272,0.944885,0.939165
2021-12-30,1.060726,1.114594,1.061946,0.957153,0.950063
2021-12-31,1.067651,1.128901,1.070051,0.970399,0.952064
2022-01-04,1.097239,1.155262,1.096379,0.997302,0.971146
2022-01-05,1.079534,1.137128,1.076473,0.978945,0.954163
2022-01-06,1.098570,1.159475,1.090486,1.000495,0.969089
2022-01-07,1.062635,1.117835,1.054828,0.966495,0.941541
2022-01-10,1.075148,1.122798,1.070780,0.973666,0.947276
2022-01-11,1.070540,1.120641,1.067823,0.967386,0.943622
2022-01-12,1.080785,1.135471,1.082697,0.977004,0.955438
2022-01-13,1.081311,1.140690,1.088517,0.978010,0.949201
2022-01-14,1.075325,1.139343,1.085641,0.970699,0.946875
2022-01-17,1.089646,1.155329,1.100831,0.979060,0.959915
2022-01-18,1.063042,1.118583,1.077062,0.952158,0.938189
2022-01-19,1.061302,1.125264,1.074679,0.943340,0.943738
2022-01-20,1.045028,1.107724,1.068540,0.929195,0.935256
2022-01-21,1.028065,1.091592,1.042202,0.908351,0.905058
2022-01-24,1.022211,1.067287,1.030873,0.893875,0.893624
2022-01-25,0.994150,1.021014,0.997293,0.864583,0.859542
2022-01-26,1.000894,1.016941,0.999835,0.859952,0.861960
2022-01-27,0.948978,0.967183,0.956086,0.817961,0.822530
2022-01-28,0.950697,0.966736,0.959631,0.827765,0.823310
2022-02-07,1.016584,0.998892,0.973580,0.863825,0.845902
2022-02-08,1.024389,1.012405,0.975361,0.870456,0.854759
2022-02-09,1.023759,1.005263,0.974762,0.869921,0.872044
2022-02-10,1.053893,1.036526,1.003453,0.895527,0.908024
2022-02-11,1.032660,1.021407,0.983236,0.883403,0.892384
2022-02-14,1.001171,0.994559,0.962773,0.860820,0.884313
2022-02-15,0.982908,0.985908,0.946285,0.845116,0.864700
2022-02-16,0.982536,1.008899,0.945927,0.844797,0.860922
2022-02-17,0.981673,0.982734,0.945096,0.844055,0.843621
2022-02-18,0.983239,1.027967,0.946605,0.835704,0.852109
2022-02-21,0.975731,1.051575,0.939377,0.851189,0.874158
2022-02-22,0.957291,1.014865,0.921624,0.808393,0.880430
2022-02-23,0.956303,1.005679,0.920269,0.751734,0.879410
2022-02-24,0.960568,1.025877,0.912443,0.707045,0.858503
2022-02-25,0.953342,1.002448,0.908839,0.689020,0.856934
2022-02-28,0.936514,0.974066,0.890275,0.666921,0.859245
2022-03-01,0.949406,0.977123,0.901296,0.670412,0.867927
2022-03-02,0.957541,0.998296,0.909398,0.676193,0.879780
2022-03-03,0.969062,1.026012,0.927919,0.681412,0.879258
2022-03-04,0.935711,0.994519,0.897143,0.655040,0.859727
2022-03-07,0.928643,0.991571,0.891672,0.646488,0.858340
2022-03-08,0.911339,0.958226,0.879401,0.638673,0.837140
2022-03-09,0.913519,0.958484,0.881001,0.627553,0.839900
2022-03-10,0.922124,0.956737,0.899605,0.635081,0.851139
2022-03-11,0.935930,0.952301,0.908246,0.642986,0.846478
2022-03-14,0.912981,0.925790,0.894057,0.625162,0.837678
2022-03-15,0.867433,0.881477,0.847911,0.591908,0.829225
2022-03-16,0.884145,0.887328,0.862731,0.592717,0.857271
2022-03-17,0.885704,0.885850,0.872750,0.592717,0.869607
2022-03-18,0.904445,0.901401,0.893650,0.592717,0.877661
2022-03-21,0.912733,0.904128,0.912190,0.611871,0.900438
2022-03-22,0.926484,0.928549,0.930517,0.637520,0.876833
2022-03-23,0.909042,0.900909,0.907907,0.618831,0.858421
2022-03-24,0.908622,0.893938,0.906671,0.616405,0.851173
2022-03-25,0.903374,0.880461,0.893148,0.607113,0.843233
2022-03-28,0.889148,0.875027,0.888726,0.603365,0.836349
2022-03-29,0.867810,0.855884,0.891152,0.590165,0.839763
2022-03-30,0.867729,0.851429,0.917675,0.587094,0.845571
2022-03-31,0.955226,0.937283,0.918137,0.646293,0.841471
2022-04-01,0.943158,0.947824,0.865126,0.638128,0.834936
2022-04-06,0.952209,0.965230,0.884494,0.655997,0.848048
2022-04-07,0.909969,0.921941,0.845258,0.627832,0.824195
2022-04-08,0.904058,0.933410,0.839767,0.622823,0.818666
2022-04-11,0.875583,0.894686,0.813317,0.602606,0.797763
2022-04-12,0.889282,0.911612,0.826042,0.609494,0.799657
2022-04-13,0.839189,0.877074,0.779511,0.572046,0.770355
2022-04-14,0.843784,0.854458,0.783779,0.571474,0.778911
2022-04-15,0.843784,0.767223,0.783779,0.571474,0.756904
2022-04-18,0.843784,0.697882,0.786795,0.571474,0.750326
2022-04-19,0.843784,0.689827,0.776692,0.571474,0.747456
2022-04-20,0.843784,0.730447,0.769608,0.571474,0.744406
2022-04-21,0.820313,0.744363,0.769608,0.555578,0.716417
2022-04-22,0.799817,0.749730,0.764110,0.541697,0.695087
2022-04-25,0.775707,0.682523,0.687138,0.507165,0.657837
2022-04-26,0.717215,0.655332,0.689285,0.482405,0.645545
2022-04-27,0.689112,0.620610,0.681362,0.454679,0.622549
2022-04-28,0.676596,0.617426,0.673684,0.435582,0.600876
2022-04-29,0.676596,0.608414,0.673064,0.398976,0.609721
2022-05-05,0.676596,0.676263,0.748123,0.443469,0.653675
2022-05-06,0.676596,0.668063,0.755746,0.447988,0.649440
2022-05-09,0.674907,0.696960,0.839601,0.497695,0.675540
2022-05-10,0.707058,0.751773,0.911456,0.552268,0.699102
2022-05-11,0.708932,0.793698,0.962287,0.585129,0.690137
2022-05-12,0.722451,0.812078,0.984571,0.598679,0.697512
2022-05-13,0.714856,0.783130,0.949474,0.577338,0.682023
2022-05-16,0.708780,0.822188,0.996828,0.606132,0.679002
2022-05-17,0.715413,0.781954,0.948048,0.576471,0.677038
2022-05-18,0.708172,0.735686,0.891953,0.542362,0.681670
2022-05-19,0.707818,0.695279,0.842963,0.512573,0.679187
2022-05-20,0.725489,0.687483,0.833511,0.506825,0.683810
2022-05-23,0.710805,0.673569,0.816641,0.496567,0.691486
2022-05-24,0.713789,0.676396,0.820069,0.498652,0.665890
2022-05-25,0.713789,0.676396,0.820069,0.498652,0.673739
2022-05-26,0.713789,0.676396,0.820069,0.498652,0.671397
2022-05-27,0.713789,0.676396,0.820069,0.498652,0.670591
2022-05-30,0.713789,0.676396,0.820069,0.498652,0.673890
2022-05-31,0.713789,0.676396,0.820069,0.498652,0.678356
2022-06-01,0.713789,0.677243,0.820069,0.498652,0.681697
2022-06-02,0.713789,0.706596,0.820069,0.498652,0.686942
2022-06-06,0.713789,0.700000,0.820069,0.483853,0.693007
2022-06-07,0.712543,0.695164,0.820069,0.477051,0.688340
2022-06-08,0.706070,0.678286,0.796128,0.475462,0.689061
2022-06-09,0.694885,0.665440,0.776376,0.469929,0.674658
2022-06-10,0.718394,0.678833,0.793604,0.482807,0.686137
2022-06-13,0.717147,0.677284,0.786058,0.480444,0.694457
2022-06-14,0.732528,0.691052,0.791395,0.492164,0.702673
2022-06-15,0.722689,0.680005,0.786521,0.481860,0.691422
2022-06-16,0.722705,0.673776,0.786609,0.480117,0.691835
2022-06-17,0.726049,0.672084,0.784746,0.477726,0.700073
2022-06-20,0.726043,0.673734,0.785010,0.476068,0.699924
2022-06-21,0.720521,0.665774,0.790079,0.471446,0.686390
2022-06-22,0.710931,0.660640,0.777526,0.465546,0.683124
2022-06-23,0.726337,0.673346,0.787764,0.474033,0.700090
2022-06-24,0.727422,0.680503,0.785792,0.472809,0.707691
2022-06-27,0.732261,0.688642,0.790821,0.475353,0.715969
2022-06-28,0.737319,0.690714,0.793905,0.475770,0.724467
2022-06-29,0.716997,0.673790,0.770327,0.461566,0.693806
2022-06-30,0.717546,0.672726,0.770003,0.461343,0.695869
2022-07-01,0.717824,0.667149,0.769164,0.459228,0.696210
2022-07-04,0.724050,0.667639,0.772349,0.462478,0.700318
2022-07-05,0.718168,0.661033,0.761707,0.457713,0.691784
2022-07-06,0.712393,0.656276,0.754816,0.454685,0.686184
2022-07-07,0.711827,0.656816,0.752850,0.453701,0.689783
2022-07-08,0.711048,0.654862,0.751750,0.451606,0.682348
2022-07-11,0.715705,0.660156,0.757489,0.454866,0.673326
2022-07-12,0.703505,0.646106,0.746313,0.447444,0.660615
2022-07-13,0.704362,0.651785,0.749064,0.447340,0.665898
2022-07-14,0.701447,0.638161,0.740918,0.448513,0.671199
2022-07-15,0.691619,0.629395,0.729531,0.439192,0.664026
2022-07-18,0.704027,0.643921,0.746341,0.447407,0.678774
2022-07-19,0.706313,0.647189,0.754249,0.447246,0.678424
2022-07-20,0.715694,0.653267,0.755417,0.445627,0.688301
2022-07-21,0.704165,0.651735,0.743297,0.436812,0.685402
2022-07-22,0.708728,0.653306,0.743803,0.443159,0.690318
2022-07-25,0.701593,0.647986,0.740951,0.440092,0.678290
2022-07-26,0.712190,0.654628,0.748901,0.439886,0.684888
2022-07-27,0.723363,0.664983,0.755374,0.443471,0.695360
2022-07-28,0.731717,0.673057,0.758973,0.449668,0.704735
2022-07-29,0.720430,0.670629,0.745265,0.445420,0.701686
2022-08-01,0.718842,0.672144,0.742009,0.443346,0.705589
2022-08-02,0.698151,0.660264,0.713509,0.434877,0.680340
2022-08-03,0.700288,0.656378,0.716922,0.432702,0.670839
2022-08-04,0.714523,0.652565,0.733896,0.423969,0.673570
2022-08-05,0.714940,0.649443,0.726198,0.420722,0.671200
2022-08-08,0.726832,0.661738,0.737849,0.432922,0.687608
2022-08-09,0.726882,0.666018,0.736117,0.436430,0.694307
2022-08-10,0.734865,0.670985,0.738138,0.442677,0.705914
2022-08-11,0.739660,0.678078,0.739547,0.446745,0.705895
2022-08-12,0.730771,0.670150,0.732394,0.443757,0.695174
2022-08-15,0.727820,0.667617,0.733972,0.444423,0.704412
2022-08-16,0.729375,0.670218,0.739098,0.445876,0.709020
2022-08-17,0.726874,0.663737,0.737000,0.438916,0.707127
2022-08-18,0.728835,0.664303,0.741009,0.441633,0.710249
2022-08-19,0.719701,0.657113,0.731510,0.433433,0.696855
2022-08-22,0.714190,0.657438,0.725278,0.431185,0.693705
2022-08-23,0.717809,0.659094,0.731796,0.435408,0.702585
2022-08-24,0.694558,0.645360,0.709953,0.424453,0.678855
2022-08-25,0.686182,0.641619,0.697087,0.419811,0.673191
2022-08-26,0.673478,0.627226,0.689029,0.411235,0.665753
2022-08-29,0.679239,0.627349,0.686224,0.409820,0.668674
2022-08-30,0.682427,0.624972,0.685636,0.413018,0.660325
2022-08-31,0.672261,0.624921,0.679779,0.408091,0.648801
2022-09-01,0.675840,0.627124,0.676537,0.413650,0.644704
2022-09-02,0.664928,0.623247,0.675210,0.401857,0.641618
2022-09-05,0.683330,0.627758,0.687432,0.406357,0.647354
2022-09-06,0.677491,0.626603,0.685173,0.408122,0.646820
2022-09-07,0.675847,0.620467,0.677772,0.407533,0.639538
2022-09-08,0.661445,0.608923,0.674220,0.397250,0.632517
2022-09-09,0.657940,0.606968,0.674698,0.390772,0.619140
2022-09-13,0.653328,0.605152,0.680013,0.385884,0.614218
2022-09-14,0.652874,0.606944,0.682198,0.389172,0.608937
2022-09-15,0.662905,0.620005,0.682020,0.399603,0.606849
2022-09-16,0.622351,0.600631,0.654676,0.381290,0.590341
2022-09-19,0.608145,0.590654,0.641552,0.374490,0.585192
2022-09-20,0.613521,0.604469,0.653195,0.375218,0.595001
2022-09-21,0.606617,0.605536,0.660863,0.376922,0.598274
2022-09-22,0.597073,0.591931,0.655348,0.367686,0.597403
2022-09-23,0.579060,0.576704,0.636344,0.354818,0.581267
2022-09-26,0.576679,0.567659,0.623251,0.351222,0.575292
2022-09-27,0.589182,0.572773,0.635388,0.353504,0.582579
2022-09-28,0.597571,0.571912,0.651126,0.350835,0.578511
2022-09-29,0.603609,0.557943,0.658577,0.343741,0.565796
2022-09-30,0.595566,0.519795,0.629050,0.326176,0.552711
2022-10-10,0.578371,0.518760,0.607123,0.328334,0.546569
2022-10-11,0.542941,0.518760,0.585703,0.328334,0.551676
2022-10-12,0.503680,0.518760,0.543351,0.328334,0.559592
2022-10-13,0.492649,0.518760,0.531450,0.328334,0.570961
2022-10-14,0.492649,0.518760,0.531450,0.328334,0.580124
2022-10-17,0.492649,0.541959,0.531450,0.328334,0.598489
2022-10-18,0.492649,0.544873,0.531450,0.328334,0.593967
2022-10-19,0.492649,0.541532,0.531450,0.328334,0.585011
2022-10-20,0.540541,0.551206,0.531450,0.328334,0.577962
2022-10-21,0.539562,0.545663,0.532150,0.329048,0.578508
2022-10-24,0.521622,0.527520,0.514471,0.316404,0.571985
2022-10-25,0.496065,0.505184,0.492989,0.302022,0.562803
2022-10-26,0.510103,0.516753,0.510564,0.305392,0.575257
2022-10-27,0.486719,0.505708,0.495615,0.269148,0.569544
2022-10-28,0.497941,0.500914,0.495615,0.269148,0.551746
2022-10-31,0.496903,0.503208,0.484901,0.273897,0.559660
2022-11-01,0.508085,0.511321,0.502329,0.277762,0.566725
2022-11-02,0.508512,0.511418,0.504451,0.278172,0.568271
2022-11-03,0.508166,0.511584,0.498755,0.279440,0.565464
2022-11-04,0.508361,0.517305,0.500496,0.280008,0.570296
2022-11-07,0.516083,0.520557,0.497616,0.281271,0.573688
2022-11-08,0.520940,0.524001,0.494826,0.282689,0.576698
2022-11-09,0.525532,0.524847,0.497498,0.285135,0.578409
2022-11-10,0.525225,0.529122,0.497863,0.283644,0.580930
2022-11-11,0.525471,0.522129,0.497606,0.281187,0.575741
2022-11-14,0.531045,0.521655,0.503467,0.286238,0.577632
2022-11-15,0.534489,0.528953,0.508835,0.288361,0.582061
2022-11-16,0.535326,0.527802,0.509676,0.288895,0.579998
2022-11-17,0.538946,0.533067,0.512874,0.290283,0.588067
2022-11-18,0.531244,0.523559,0.505953,0.285192,0.586589
2022-11-21,0.530599,0.520675,0.505028,0.286595,0.588963
2022-11-22,0.526946,0.512255,0.501263,0.284787,0.576129
2022-11-23,0.521526,0.503878,0.492680,0.279345,0.565172
2022-11-24,0.523257,0.502825,0.496583,0.276855,0.565553
2022-11-25,0.515927,0.500362,0.489081,0.272770,0.555757
2022-11-28,0.512380,0.501103,0.484751,0.270677,0.552775
2022-11-29,0.518175,0.511937,0.490877,0.273591,0.560291
2022-11-30,0.518453,0.512049,0.490015,0.273876,0.561499
2022-12-01,0.522535,0.512679,0.491360,0.275322,0.561191
2022-12-02,0.526385,0.512110,0.495468,0.277483,0.562257
2022-12-05,0.537149,0.521762,0.505151,0.285093,0.569851
2022-12-06,0.531471,0.518440,0.495324,0.281206,0.561173
2022-12-07,0.533851,0.522501,0.493271,0.281708,0.558586
2022-12-08,0.530294,0.515929,0.493324,0.279813,0.559642
2022-12-09,0.531020,0.516025,0.495494,0.280443,0.561749
2022-12-12,0.526351,0.511391,0.490536,0.278928,0.558262
2022-12-13,0.530796,0.513520,0.494080,0.281441,0.559334
2022-12-14,0.536642,0.514602,0.498416,0.286332,0.554580
2022-12-15,0.525810,0.506823,0.489322,0.279758,0.548817
2022-12-16,0.522325,0.504344,0.485412,0.278316,0.549907
2022-12-19,0.509769,0.493017,0.474422,0.272349,0.537111
2022-12-20,0.495980,0.479949,0.463176,0.263413,0.527742
2022-12-21,0.500899,0.480500,0.467753,0.265761,0.530542
2022-12-22,0.486132,0.464859,0.457177,0.254289,0.531723
2022-12-23,0.480710,0.456641,0.448523,0.248418,0.518338
2022-12-26,0.474676,0.458488,0.451934,0.251089,0.518922
2022-12-27,0.477624,0.480501,0.455592,0.262120,0.518146
2022-12-28,0.463527,0.455621,0.439214,0.248547,0.510874
2022-12-29,0.456047,0.433525,0.432248,0.236494,0.504035
2022-12-30,0.462899,0.460531,0.440524,0.240925,0.513047
2023-01-03,0.469866,0.452395,0.447154,0.238239,0.523959
2023-01-04,0.474198,0.451670,0.451276,0.239488,0.522426
2023-01-05,0.464413,0.437338,0.439318,0.234546,0.509165
2023-01-06,0.458825,0.425128,0.436482,0.231724,0.499610
2023-01-09,0.458265,0.424833,0.438768,0.231441,0.498039
2023-01-10,0.451209,0.421793,0.438438,0.227878,0.500578
2023-01-11,0.451381,0.414825,0.430767,0.227964,0.498759
2023-01-12,0.455769,0.411532,0.430337,0.227563,0.497135
2023-01-13,0.452214,0.409479,0.431724,0.225385,0.492190
2023-01-16,0.457424,0.410576,0.438814,0.226347,0.491759
2023-01-17,0.457702,0.413863,0.439925,0.224253,0.490993
2023-01-18,0.467917,0.414887,0.451048,0.230240,0.489515
2023-01-19,0.461134,0.411896,0.443557,0.226688,0.483480
2023-01-20,0.461999,0.411597,0.446397,0.226393,0.484019
2023-01-30,0.472401,0.420524,0.455849,0.230246,0.492301
2023-01-31,0.475517,0.421057,0.459439,0.231313,0.495366
2023-02-01,0.485265,0.429698,0.467084,0.235538,0.504685
2023-02-02,0.482874,0.429921,0.464219,0.234397,0.501022
2023-02-03,0.482737,0.431495,0.464302,0.234172,0.501634
2023-02-06,0.482352,0.430779,0.464083,0.234084,0.500151
2023-02-07,0.487643,0.435014,0.469805,0.236521,0.503289
2023-02-08,0.483808,0.431071,0.465673,0.234002,0.499584
2023-02-09,0.490027,0.435711,0.469866,0.237241,0.503913
2023-02-10,0.489876,0.435086,0.470196,0.237262,0.499822
2023-02-13,0.492879,0.438990,0.473187,0.238547,0.503156
2023-02-14,0.493337,0.439699,0.471511,0.238346,0.502102
2023-02-15,0.499386,0.444808,0.476520,0.240391,0.507724
2023-02-16,0.485577,0.433073,0.463666,0.233650,0.493945
2023-02-17,0.483704,0.429362,0.461794,0.232113,0.488457
2023-02-20,0.489159,0.434578,0.468739,0.235112,0.492648
2023-02-21,0.486598,0.434035,0.467476,0.233837,0.490022
2023-02-22,0.484108,0.432571,0.466198,0.232889,0.488853
2023-02-23,0.478423,0.426108,0.457901,0.229912,0.482994
2023-02-24,0.474840,0.422618,0.456060,0.228069,0.484442
2023-02-27,0.472023,0.417367,0.452478,0.225763,0.480907
2023-02-28,0.473499,0.418091,0.456510,0.226382,0.483572
2023-03-01,0.476278,0.421621,0.457478,0.227651,0.488385
2023-03-02,0.471784,0.418303,0.453414,0.225585,0.485760
2023-03-03,0.472474,0.417488,0.453567,0.228099,0.483741
2023-03-06,0.470581,0.414133,0.451836,0.225513,0.478585
2023-03-07,0.461912,0.405567,0.443636,0.222041,0.470834
2023-03-08,0.464653,0.409007,0.448206,0.222132,0.473843
2023-03-09,0.466544,0.410496,0.448178,0.222047,0.474231
2023-03-10,0.456788,0.402434,0.439505,0.216914,0.467852
2023-03-13,0.459063,0.404485,0.441097,0.217019,0.471624
2023-03-14,0.457935,0.398906,0.435678,0.214789,0.469391
2023-03-15,0.462837,0.402574,0.439707,0.216836,0.471094
2023-03-16,0.452123,0.392911,0.430466,0.212537,0.467000
2023-03-17,0.455869,0.396986,0.435181,0.213138,0.473104
2023-03-20,0.451374,0.392244,0.426959,0.212677,0.467180
2023-03-21,0.449350,0.391082,0.425783,0.213254,0.467456
2023-03-22,0.457996,0.397224,0.431504,0.217109,0.474581
2023-03-23,0.467196,0.405499,0.436828,0.220050,0.477232
2023-03-24,0.466332,0.407673,0.436114,0.219446,0.481164
2023-03-27,0.477602,0.417765,0.444428,0.226118,0.486447
2023-03-28,0.469490,0.404182,0.439751,0.221390,0.474964
2023-03-29,0.466742,0.397542,0.435314,0.216554,0.470570
2023-03-30,0.458509,0.388366,0.427507,0.211868,0.464298
2023-03-31,0.467881,0.396441,0.433186,0.219246,0.477692
2023-04-03,0.494244,0.415166,0.453847,0.234152,0.506654
2023-04-04,0.491784,0.411666,0.453493,0.232773,0.503376
2023-04-06,0.497648,0.414833,0.449252,0.232370,0.505086
2023-04-07,0.509336,0.419795,0.457340,0.235685,0.512275
2023-04-10,0.499861,0.413445,0.443518,0.231253,0.496984
2023-04-11,0.501202,0.416224,0.441534,0.232160,0.508444
2023-04-12,0.506744,0.415934,0.441522,0.233879,0.518698
2023-04-13,0.500098,0.410885,0.437034,0.230860,0.505818
2023-04-14,0.497080,0.407800,0.433349,0.228739,0.504319
2023-04-17,0.484567,0.399030,0.421774,0.223543,0.496099
2023-04-18,0.491405,0.403029,0.424926,0.227359,0.496656
2023-04-19,0.491982,0.402949,0.421275,0.228733,0.499328
2023-04-20,0.492365,0.402454,0.420004,0.231779,0.509410
2023-04-21,0.475611,0.389206,0.406334,0.225126,0.495940
2023-04-24,0.474736,0.389008,0.402883,0.225531,0.501957
2023-04-25,0.474141,0.388050,0.402553,0.226640,0.496663
2023-04-26,0.474227,0.398868,0.398232,0.226344,0.492872
2023-04-27,0.457455,0.398575,0.396304,0.226513,0.478708
2023-04-28,0.467200,0.400290,0.409905,0.224672,0.493933
2023-05-04,0.482324,0.406929,0.421672,0.230948,0.509968
2023-05-05,0.476614,0.403253,0.418465,0.229835,0.502331
2023-05-08,0.470311,0.403492,0.414563,0.227949,0.501341
2023-05-09,0.474011,0.401637,0.413117,0.232483,0.486351
2023-05-10,0.469175,0.396323,0.410739,0.226946,0.483957
2023-05-11,0.467148,0.392737,0.408384,0.221329,0.482046
2023-05-12,0.466209,0.390521,0.406005,0.218437,0.476331
2023-05-15,0.466035,0.391820,0.407217,0.217279,0.476366
2023-05-16,0.461526,0.389706,0.404301,0.213569,0.463346
2023-05-17,0.461043,0.392382,0.405002,0.212941,0.462960
2023-05-18,0.455926,0.392776,0.402219,0.210567,0.461686
2023-05-19,0.450537,0.400218,0.394905,0.208464,0.457610
2023-05-22,0.456295,0.409091,0.396887,0.211014,0.460069
2023-05-23,0.462266,0.406731,0.397373,0.208788,0.455492
2023-05-24,0.469974,0.411659,0.405240,0.209122,0.465935
2023-05-25,0.470920,0.414806,0.410218,0.211335,0.466237
2023-05-26,0.465317,0.406500,0.407020,0.208992,0.459039
2023-05-29,0.469096,0.411833,0.414661,0.209696,0.458933
2023-05-30,0.470298,0.410928,0.415802,0.207878,0.460061
2023-05-31,0.457859,0.396953,0.411417,0.202921,0.451209
2023-06-01,0.456669,0.391998,0.414779,0.202383,0.446942
2023-06-02,0.449543,0.386347,0.408805,0.198545,0.444098
2023-06-05,0.453737,0.388718,0.416001,0.201335,0.448233
2023-06-06,0.444744,0.380852,0.405163,0.195106,0.439359
