序号,代码,名称,买入日,买入价,卖出日,卖出价,净收益率,毛收益率,持有交易日,卖出原因
801,300193,佳士科技,2024-07-26,6.127,2024-08-02,6.641,8.2744%,8.3827%,5,止盈
802,300203,聚光科技,2024-04-18,10.695,2024-04-26,11.604,8.3892%,8.4976%,6,止盈
803,300204,舒泰神,2023-12-28,9.885,2024-01-15,9.645,-2.5231%,-2.4256%,11,到期
804,300206,理邦仪器,2022-02-07,10.138,2022-02-22,10.988,8.2703%,8.3787%,11,止盈
805,300206,理邦仪器,2023-06-15,13.533,2023-07-04,14.209,4.8913%,4.9962%,11,到期
806,300209,行云科技,2022-04-28,3.254,2022-05-06,3.433,5.4162%,5.5217%,3,止盈
807,300210,森远股份,2025-09-08,10.475,2025-09-23,10.355,-1.2483%,-1.1495%,11,到期
808,300211,ST亿通,2024-02-19,5.053,2024-02-21,5.637,11.4600%,11.5715%,2,止盈
809,300212,ST易录,2022-02-09,26.483,2022-02-22,29.665,11.9029%,12.0149%,9,止盈
810,300218,安利股份,2021-09-29,14.941,2021-10-14,14.307,-4.3431%,-4.2474%,6,止损
811,300218,安利股份,2022-07-19,11.905,2022-08-03,11.123,-6.6580%,-6.5646%,11,止损
812,300221,银禧科技,2023-07-31,5.473,2023-08-15,5.557,1.4422%,1.5437%,11,到期
813,300222,科大智能,2023-04-27,6.863,2023-05-09,7.426,8.0926%,8.2008%,5,止盈
814,300222,科大智能,2023-10-25,6.763,2023-11-06,7.266,7.3295%,7.4369%,8,止盈
815,300222,科大智能,2026-07-22,9.365,2026-08-04,10.495,11.9553%,12.0674%,9,止盈
816,300225,金力泰,2021-10-08,12.886,2021-10-25,13.903,7.7811%,7.8890%,11,到期
817,300225,金力泰,2022-03-14,8.824,2022-03-16,8.156,-7.6679%,-7.5755%,2,止损
818,300231,银信科技,2025-09-08,11.836,2025-09-23,11.724,-1.0434%,-0.9444%,11,到期
819,300233,金城医药,2026-06-01,13.147,2026-06-09,12.314,-6.4278%,-6.3342%,6,止损
820,300234,开尔新材,2023-10-25,5.07,2023-11-09,5.254,3.5424%,3.6461%,11,到期
821,300238,冠昊生物,2025-12-18,13.967,2026-01-06,17.001,21.6047%,21.7264%,11,止盈
822,300244,迪安诊断,2023-12-26,22.669,2024-01-08,21.207,-6.5425%,-6.4490%,8,止损
823,300245,ST天玑,2023-09-25,8.674,2023-10-18,9.065,4.4046%,4.5090%,11,到期
824,300246,宝莱特,2022-09-28,8.741,2022-10-17,9.559,9.2468%,9.3561%,8,止盈
825,300248,新开普,2022-04-19,10.736,2022-04-22,9.756,-9.2210%,-9.1301%,3,止损
826,300251,光线传媒,2022-07-15,7.846,2022-08-01,7.828,-0.3271%,-0.2273%,11,到期
827,300253,卫宁健康,2025-06-24,8.904,2025-06-26,9.745,9.3317%,9.4411%,2,止盈
828,300254,仟源医药,2026-06-10,10.095,2026-06-12,9.405,-6.9257%,-6.8326%,2,止损
829,300260,新莱应材,2023-05-10,36.849,2023-05-15,34.814,-5.6192%,-5.5247%,3,止损
830,300265,通光线缆,2026-07-10,15.498,2026-07-14,14.143,-8.8333%,-8.7420%,2,止损
831,300268,佳沃食品,2022-09-13,23.942,2022-09-16,22.689,-5.3295%,-5.2348%,3,止损
832,300274,阳光电源,2022-04-19,59.096,2022-04-21,45.862,-22.4709%,-22.3934%,2,止损
833,300274,阳光电源,2023-09-19,59.812,2023-09-27,56.695,-5.3065%,-5.2118%,6,止损
834,300276,三丰智能,2023-10-25,3.612,2023-11-06,4.198,16.1110%,16.2272%,8,止盈
835,300279,和晶科技,2022-09-21,5.243,2022-10-11,4.988,-4.9613%,-4.8662%,9,止损
836,300280,紫天退,2023-09-19,27.924,2023-09-27,31.484,12.6372%,12.7500%,6,止盈
837,300294,博雅生物,2021-09-02,38.268,2021-09-06,36.291,-5.2617%,-5.1669%,2,止损
838,300298,三诺生物,2025-09-25,20.26,2025-10-20,19.21,-5.2761%,-5.1813%,11,止损
839,300302,同有科技,2025-11-28,19.28,2025-12-04,18.091,-6.2593%,-6.1655%,4,止损
840,300304,云意电气,2025-11-25,10.916,2025-12-10,10.995,0.6234%,0.7241%,11,到期
841,300305,裕兴股份,2024-01-25,8.26,2024-01-31,7.372,-10.8374%,-10.7482%,4,止损
842,300306,远方信息,2021-11-01,7.322,2021-11-15,7.914,7.9828%,8.0908%,10,止盈
843,300310,宜通世纪,2023-12-28,4.322,2024-01-15,4.178,-3.4341%,-3.3375%,11,到期
844,300314,戴维医疗,2025-12-16,12.586,2025-12-31,12.494,-0.8345%,-0.7352%,11,到期
845,300316,晶盛机电,2023-07-26,61.503,2023-08-10,59.032,-4.1125%,-4.0165%,11,到期
846,300316,晶盛机电,2023-08-25,54.249,2023-09-11,51.446,-5.2614%,-5.1666%,11,止损
847,300316,晶盛机电,2023-11-24,41.813,2023-12-06,39.522,-5.5729%,-5.4784%,8,止损
848,300316,晶盛机电,2025-04-02,31.827,2025-04-08,27.797,-12.7490%,-12.6616%,3,止损
849,300318,博晖创新,2024-06-05,5.223,2024-06-07,4.988,-4.5972%,-4.5017%,2,止损
850,300321,同大股份,2024-01-25,16.357,2024-02-01,14.472,-11.6150%,-11.5265%,5,止损
851,300321,同大股份,2024-09-20,13.756,2024-09-30,15.481,12.4304%,12.5429%,6,止盈
852,300321,同大股份,2026-03-09,38.391,2026-03-17,36.244,-5.6876%,-5.5933%,6,止损
853,300322,硕贝德,2022-11-30,8.034,2022-12-14,7.636,-5.0469%,-4.9519%,10,止损
854,300322,硕贝德,2024-04-18,8.634,2024-04-30,9.505,9.9768%,10.0868%,8,止盈
855,300326,ST凯利,2022-02-07,9.015,2022-02-22,9.205,2.0155%,2.1176%,11,到期
856,300331,苏大维格,2022-03-14,22.211,2022-03-16,19.8,-10.9441%,-10.8550%,2,止损
857,300331,苏大维格,2022-11-30,17.639,2022-12-09,21.049,19.2168%,19.3361%,7,止盈
858,300332,天壕能源,2023-06-12,11.547,2023-06-29,11.375,-1.5834%,-1.4849%,11,到期
859,300334,津膜科技,2022-09-21,6.733,2022-10-11,6.527,-3.1657%,-3.0687%,9,止损
860,300342,天银机电,2022-12-26,7.579,2023-01-11,7.811,2.9622%,3.0652%,11,到期
861,300345,华民股份,2023-10-25,8.004,2023-11-09,8.146,1.6714%,1.7732%,11,到期
862,300345,华民股份,2023-12-19,7.344,2024-01-04,7.676,4.4231%,4.5276%,11,到期
863,300353,东土科技,2025-11-11,22.491,2025-11-13,21.409,-4.9057%,-4.8105%,2,止损
864,300355,蒙草生态,2025-08-05,4.272,2025-08-20,4.518,5.6433%,5.7490%,11,到期
865,300357,我武生物,2026-03-09,24.092,2026-03-19,25.637,6.3071%,6.4135%,8,止盈
866,300358,楚天科技,2022-02-08,20.12,2022-02-10,23.138,14.8868%,15.0018%,2,止盈
867,300358,楚天科技,2024-09-25,6.083,2024-09-30,7.276,19.4976%,19.6172%,3,止盈
868,300360,炬华科技,2022-01-07,10.035,2022-01-11,9.145,-8.9560%,-8.8649%,2,止损
869,300363,博腾股份,2023-08-25,23.668,2023-09-11,23.044,-2.7311%,-2.6338%,11,到期
870,300368,汇金股份,2023-12-28,6.533,2024-01-15,6.517,-0.3527%,-0.2529%,11,到期
871,300369,绿盟科技,2025-04-01,7.424,2025-04-08,6.197,-16.6090%,-16.5256%,4,止损
872,300370,安控科技,2023-09-25,2.601,2023-09-28,3.248,24.7502%,24.8751%,3,止盈
873,300378,鼎捷数智,2022-03-14,17.322,2022-03-16,16.505,-4.8114%,-4.7161%,2,止损
874,300379,东通退,2023-12-27,18.249,2024-01-11,16.892,-7.5316%,-7.4391%,10,止损
875,300379,东通退,2025-04-01,15.528,2025-04-08,13.183,-15.1827%,-15.0978%,4,止损
876,300381,溢多利,2024-02-19,4.196,2024-02-22,4.652,10.7463%,10.8571%,3,止盈
877,300382,斯莱克,2023-07-26,12.158,2023-08-10,11.636,-4.3883%,-4.2926%,11,到期
878,300383,光环新网,2025-04-01,16.548,2025-04-08,13.383,-19.2065%,-19.1257%,4,止损
879,300390,天华新能,2021-12-28,56.812,2022-01-11,52.928,-6.9312%,-6.8381%,9,止损
880,300390,天华新能,2023-12-22,22.498,2024-01-09,22.396,-0.5549%,-0.4554%,11,到期
881,300393,中来股份,2022-04-18,12.808,2022-04-20,13.805,7.6738%,7.7816%,2,止盈
882,300393,中来股份,2023-08-18,11.518,2023-08-24,10.817,-6.1816%,-6.0877%,4,止损
883,300394,天孚通信,2022-07-14,6.588,2022-07-19,8.02,21.6092%,21.7309%,3,止盈
884,300395,菲利华,2024-01-19,28.565,2024-01-23,26.718,-6.5616%,-6.4681%,2,止损
885,300395,菲利华,2024-08-23,28.564,2024-08-30,30.925,8.1547%,8.2630%,5,止盈
886,300396,ST迪瑞,2021-11-04,14.761,2021-11-19,15.076,2.0324%,2.1345%,11,到期
887,300396,ST迪瑞,2023-07-24,26.693,2023-08-02,25.187,-5.7360%,-5.6416%,7,止损
888,300396,ST迪瑞,2024-03-28,21.871,2024-04-16,21.769,-0.5651%,-0.4655%,11,到期
889,300398,飞凯材料,2021-10-14,16.2,2021-10-29,16.494,1.7109%,1.8127%,11,到期
890,300398,飞凯材料,2023-08-01,17.409,2023-08-14,16.212,-6.9679%,-6.8748%,9,止损
891,300400,劲拓股份,2024-01-26,11.651,2024-01-30,11.129,-4.5706%,-4.4751%,2,止损
892,300401,花园生物,2022-07-18,15.3,2022-08-02,15.424,0.7139%,0.8146%,11,到期
893,300401,花园生物,2022-12-27,13.749,2023-01-12,13.865,0.7443%,0.8451%,11,到期
894,300405,科隆股份,2023-03-01,5.813,2023-03-16,5.507,-5.3530%,-5.2583%,11,到期
895,300406,九强生物,2023-07-19,18.899,2023-08-02,17.801,-5.9057%,-5.8115%,10,止损
896,300406,九强生物,2023-08-18,16.628,2023-08-28,16.412,-1.4008%,-1.3021%,6,止损
897,300410,正业科技,2024-02-19,4.592,2024-02-21,5.027,9.3671%,9.4765%,2,止盈
898,300413,芒果超媒,2022-02-09,33.617,2022-02-16,36.742,9.1861%,9.2954%,5,止盈
899,300416,苏试试验,2023-10-20,14.248,2023-11-01,15.533,8.9105%,9.0195%,8,止盈
900,300417,南华仪器,2022-09-21,9.885,2022-10-10,9.255,-6.4626%,-6.3690%,8,止损
901,300417,南华仪器,2023-04-27,8.854,2023-05-05,9.645,8.8217%,8.9306%,3,止盈
902,300420,五洋自控,2023-10-25,2.916,2023-11-09,3.033,3.9086%,4.0126%,11,到期
903,300420,五洋自控,2026-07-22,6.823,2026-07-27,6.287,-7.9556%,-7.8634%,3,止损
904,300423,昇辉科技,2024-02-19,5.002,2024-02-22,5.587,11.5766%,11.6883%,3,止盈
905,300427,红相股份,2023-03-27,13.237,2023-03-30,12.044,-9.1011%,-9.0102%,3,止损
906,300432,富临精工,2025-11-28,15.508,2025-12-15,15.642,0.7660%,0.8668%,11,到期
907,300433,蓝思科技,2023-08-30,10.601,2023-09-14,10.851,2.2490%,2.3514%,11,到期
908,300433,蓝思科技,2026-03-26,28.986,2026-04-01,28.278,-2.5422%,-2.4447%,4,止损
909,300434,金石亚药,2023-08-30,11.785,2023-09-08,11.173,-5.2835%,-5.1887%,7,止损
910,300434,金石亚药,2025-12-18,10.473,2026-01-06,10.503,0.1815%,0.2818%,11,到期
911,300438,鹏辉能源,2022-01-13,40.763,2022-01-18,44.001,7.8346%,7.9425%,3,止盈
912,300438,鹏辉能源,2023-08-30,38.142,2023-09-01,35.325,-7.4774%,-7.3848%,2,止损
913,300441,鲍斯股份,2022-01-25,8.851,2022-01-28,8.443,-4.7121%,-4.6167%,3,止损
914,300441,鲍斯股份,2022-03-14,7.511,2022-03-16,6.774,-9.9047%,-9.8145%,2,止损
915,300445,康斯特,2022-03-17,11.766,2022-04-01,11.444,-2.8306%,-2.7334%,11,到期
916,300450,先导智能,2025-03-28,21.26,2025-04-08,17.34,-18.5170%,-18.4354%,6,止损
917,300452,山河药辅,2022-02-10,12.205,2022-02-14,11.547,-5.4848%,-5.3902%,2,止损
918,300452,山河药辅,2023-12-28,13.044,2024-01-15,12.881,-1.3481%,-1.2494%,11,到期
919,300452,山河药辅,2024-01-26,11.903,2024-01-31,11.011,-7.5819%,-7.4894%,3,止损
920,300455,航天智装,2023-07-28,11.906,2023-08-09,11.254,-5.5672%,-5.4727%,8,止损
921,300460,ST惠伦,2024-02-19,6.543,2024-02-21,7.106,8.4984%,8.6069%,2,止盈
922,300461,田中精机,2024-02-19,13.287,2024-02-21,14.383,8.1419%,8.2501%,2,止盈
923,300462,ST华铭,2023-12-28,11.216,2024-01-03,12.194,8.6139%,8.7226%,3,止盈
924,300462,ST华铭,2025-04-02,8.874,2025-04-08,7.556,-14.9392%,-14.8541%,3,止损
925,300465,高伟达,2022-04-28,7.704,2022-05-18,8.236,6.7991%,6.9060%,11,到期
926,300465,高伟达,2026-07-02,11.666,2026-07-07,10.655,-8.7590%,-8.6677%,3,止损
927,300469,信息发展,2022-08-04,13.337,2022-08-19,13.333,-0.1250%,-0.0250%,11,到期
928,300469,信息发展,2024-02-19,7.454,2024-02-21,8.096,8.5076%,8.6162%,2,止盈
929,300469,信息发展,2025-10-14,77.729,2025-10-21,73.863,-5.0684%,-4.9734%,5,止损
930,300471,厚普股份,2026-05-25,11.076,2026-05-27,10.415,-6.0598%,-5.9658%,2,止损
931,300472,ST新元,2021-09-09,11.816,2021-09-13,10.415,-11.9460%,-11.8579%,2,止损
932,300472,ST新元,2023-07-26,9.645,2023-08-10,9.515,-1.4422%,-1.3435%,11,到期
933,300473,德尔股份,2023-07-26,17.989,2023-08-08,16.942,-5.9170%,-5.8228%,9,止损
934,300474,景嘉微,2023-08-01,78.349,2023-08-15,75.102,-4.2398%,-4.1439%,10,止损
935,300476,胜宏科技,2022-09-22,12.006,2022-09-27,11.094,-7.6848%,-7.5925%,3,止损
936,300478,杭州高新,2026-03-19,24.782,2026-03-23,22.939,-7.5327%,-7.4402%,2,止损
937,300481,濮阳惠成,2022-03-14,20.036,2022-03-16,18.996,-5.2830%,-5.1882%,2,止损
938,300488,恒锋工具,2023-04-27,19.661,2023-05-17,20.511,4.2186%,4.3229%,11,到期
939,300500,启迪设计,2023-10-25,15.048,2023-11-09,15.062,-0.0008%,0.0993%,11,到期
940,300500,启迪设计,2024-02-19,7.524,2024-02-21,8.226,9.2228%,9.3321%,2,止盈
941,300502,新易盛,2022-09-22,6.915,2022-09-29,6.68,-3.5063%,-3.4097%,5,止损
942,300502,新易盛,2023-10-27,15.47,2023-11-02,14.781,-4.5502%,-4.4547%,4,止损
943,300503,昊志机电,2023-04-27,8.501,2023-05-17,8.353,-1.8442%,-1.7459%,11,到期
944,300508,维宏股份,2024-01-26,23.236,2024-01-30,21.193,-8.8803%,-8.7892%,2,止损
945,300508,维宏股份,2026-07-22,35.978,2026-07-27,32.574,-9.5526%,-9.4621%,3,止损
946,300509,新美星,2023-10-20,5.853,2023-11-02,6.507,11.0597%,11.1708%,9,止盈
947,300512,中亚股份,2021-10-08,10.188,2021-10-25,9.72,-4.6885%,-4.5931%,11,到期
948,300517,海波重科,2023-10-25,12.186,2023-11-09,13.473,10.4521%,10.5626%,11,止盈
949,300518,新迅达,2024-02-19,8.684,2024-02-21,9.645,10.9530%,11.0640%,2,止盈
950,300523,辰安科技,2022-04-07,21.631,2022-04-12,20.77,-4.0774%,-3.9814%,3,止损
951,300523,辰安科技,2022-07-19,22.811,2022-08-03,21.949,-3.8767%,-3.7805%,11,到期
952,300525,博思软件,2023-10-25,12.99,2023-11-08,14.107,8.4858%,8.5944%,10,止盈
953,300525,博思软件,2025-09-08,14.328,2025-09-23,13.934,-2.8480%,-2.7507%,11,到期
954,300527,ST应急,2026-03-25,7.969,2026-04-10,8.041,0.8026%,0.9034%,11,到期
955,300528,幸福蓝海,2023-06-28,8.894,2023-07-11,10.835,21.6911%,21.8129%,9,止盈
956,300528,幸福蓝海,2023-10-25,9.235,2023-11-02,9.895,7.0446%,7.1517%,6,止盈
957,300528,幸福蓝海,2025-03-31,8.644,2025-04-08,6.997,-19.1434%,-19.0625%,5,止损
958,300530,领湃科技,2023-02-23,26.873,2023-03-06,25.627,-4.7328%,-4.6375%,7,止损
959,300530,领湃科技,2025-01-10,16.668,2025-01-23,15.812,-5.2318%,-5.1369%,9,止损
960,300532,今天国际,2023-05-18,7.598,2023-05-22,9.071,19.2766%,19.3960%,2,止盈
961,300535,达威股份,2024-01-25,14.902,2024-02-01,13.088,-12.2603%,-12.1725%,5,止损
962,300538,同益股份,2022-02-09,18.969,2022-02-23,17.981,-5.3056%,-5.2109%,10,止损
963,300539,横河精密,2023-08-03,11.821,2023-08-16,11.089,-6.2816%,-6.1878%,9,止损
964,300543,朗科智能,2023-08-18,8.814,2023-08-28,8.636,-2.1256%,-2.0276%,6,止损
965,300543,朗科智能,2024-01-26,8.824,2024-01-30,8.276,-6.3100%,-6.2163%,2,止损
966,300545,联得装备,2025-11-25,28.284,2025-11-28,33.383,17.9104%,18.0284%,3,止盈
967,300545,联得装备,2025-12-18,29.305,2025-12-25,32.504,10.8058%,10.9167%,5,止盈
968,300548,长芯博创,2022-03-14,18.006,2022-03-16,16.249,-9.8488%,-9.7586%,2,止损
969,300550,和仁科技,2021-10-25,10.77,2021-10-28,9.89,-8.2654%,-8.1736%,3,止损
970,300550,和仁科技,2025-04-02,13.152,2025-04-08,10.8,-17.9657%,-17.8836%,3,止损
971,300551,古鳌科技,2024-06-11,5.853,2024-06-14,6.387,9.0125%,9.1216%,3,止盈
972,300552,万集科技,2024-04-18,21.221,2024-04-25,23.188,9.1638%,9.2730%,5,止盈
973,300553,集智股份,2026-07-28,43.522,2026-07-30,37.241,-14.5160%,-14.4304%,2,止损
974,300555,ST路通,2026-03-25,12.496,2026-04-10,13.183,5.3935%,5.4989%,11,到期
975,300558,贝达药业,2024-01-12,47.365,2024-01-18,43.619,-7.9998%,-7.9078%,4,止损
976,300558,贝达药业,2025-09-25,69.895,2025-09-30,65.317,-6.6427%,-6.5493%,3,止损
977,300559,佳发教育,2022-07-07,8.927,2022-07-18,8.269,-7.4698%,-7.3772%,7,止损
978,300561,汇金科技,2024-04-18,8.194,2024-04-22,7.596,-7.3893%,-7.2967%,2,止损
979,300565,科信技术,2023-04-27,17.008,2023-05-10,15.952,-6.3052%,-6.2115%,6,止损
980,300566,激智科技,2021-10-08,22.368,2021-10-13,21.186,-5.3780%,-5.2833%,3,止损
981,300567,精测电子,2022-01-17,59.846,2022-01-24,55.838,-6.7902%,-6.6969%,5,止损
982,300568,星源材质,2021-12-29,23.7,2022-01-10,21.901,-7.6823%,-7.5899%,7,止损
983,300568,星源材质,2023-08-18,14.868,2023-08-24,13.744,-7.6541%,-7.5617%,4,止损
984,300568,星源材质,2026-07-22,12.576,2026-08-06,14.153,12.4241%,12.5366%,11,止盈
985,300572,安车检测,2024-01-26,13.767,2024-01-30,12.894,-6.4373%,-6.3437%,2,止损
986,300573,兴齐眼药,2022-02-10,21.705,2022-02-14,20.191,-7.0682%,-6.9752%,2,止损
987,300573,兴齐眼药,2024-07-29,56.644,2024-08-09,53.879,-4.9769%,-4.8818%,9,止损
988,300573,兴齐眼药,2024-08-15,53.451,2024-08-20,47.991,-10.3043%,-10.2145%,3,止损
989,300573,兴齐眼药,2026-03-26,44.457,2026-04-13,45.86,3.0524%,3.1555%,11,到期
990,300577,开润股份,2022-04-15,12.674,2022-04-25,15.26,20.2833%,20.4037%,6,止盈
991,300577,开润股份,2023-03-20,13.905,2023-04-04,14.001,0.5901%,0.6907%,11,到期
992,300578,会畅科技,2024-02-19,9.705,2024-02-21,13.343,37.3538%,37.4913%,2,止盈
993,300579,数字认证,2022-07-15,22.936,2022-07-20,24.823,8.1150%,8.2232%,3,止盈
994,300579,数字认证,2025-07-24,31.116,2025-08-01,36.582,17.4497%,17.5673%,6,止盈
995,300580,贝斯特,2022-03-14,9.044,2022-03-16,8.422,-6.9680%,-6.8749%,2,止损
996,300583,赛托生物,2024-05-30,12.761,2024-06-06,11.949,-6.4593%,-6.3657%,5,止损
997,300584,海辰药业,2023-08-30,20.9,2023-09-14,21.919,4.7687%,4.8735%,11,到期
998,300584,海辰药业,2025-09-25,60.71,2025-09-29,54.873,-9.7062%,-9.6158%,2,止损
999,300585,奥联电子,2023-04-25,16.893,2023-05-10,16.097,-4.8101%,-4.7148%,8,止损
1000,300585,奥联电子,2024-01-26,13.657,2024-01-30,12.784,-6.4876%,-6.3940%,2,止损
1001,300588,熙菱信息,2025-04-03,12.296,2025-04-08,9.895,-19.6077%,-19.5272%,2,止损
1002,300588,熙菱信息,2026-01-29,27.914,2026-02-02,25.997,-6.9605%,-6.8674%,2,止损
1003,300588,熙菱信息,2026-03-05,24.412,2026-03-10,26.487,8.3895%,8.4980%,3,止盈
1004,300591,万里马,2023-04-11,5.923,2023-04-24,5.527,-6.7745%,-6.6812%,9,止损
1005,300592,华凯易佰,2022-03-14,11.546,2022-03-16,11.056,-4.3337%,-4.2379%,2,止损
1006,300592,华凯易佰,2022-04-13,9.324,2022-04-18,8.999,-3.5733%,-3.4768%,3,止损
1007,300593,新雷能,2022-02-15,23.158,2022-02-23,21.619,-6.7365%,-6.6431%,6,止损
1008,300593,新雷能,2022-04-19,21.608,2022-05-05,23.766,9.8786%,9.9886%,9,止盈
1009,300594,ST朗进,2023-09-19,22.681,2023-10-12,22.269,-1.9167%,-1.8186%,11,到期
1010,300594,ST朗进,2024-06-03,16.628,2024-06-05,15.392,-7.5257%,-7.4332%,2,止损
1011,300596,利安隆,2023-04-18,41.113,2023-04-25,38.973,-5.3001%,-5.2053%,5,止损
1012,300596,利安隆,2023-08-25,31.852,2023-09-05,34.519,8.2642%,8.3725%,7,止盈
1013,300597,吉大通信,2022-09-22,7.753,2022-09-27,7.255,-6.5106%,-6.4170%,3,止损
1014,300601,康泰生物,2023-03-07,34.092,2023-03-17,32.329,-5.2667%,-5.1719%,8,止损
1015,300601,康泰生物,2023-12-26,26.388,2024-01-08,24.803,-6.1027%,-6.0087%,8,止损
1016,300602,飞荣达,2022-03-14,16.547,2022-03-16,15.131,-8.6478%,-8.5563%,2,止损
1017,300605,恒锋信息,2023-10-25,13.547,2023-11-08,14.743,8.7188%,8.8276%,10,止盈
1018,300606,金太阳,2024-02-07,17.042,2024-02-19,19.623,15.0342%,15.1493%,2,止盈
1019,300606,金太阳,2025-11-25,21.551,2025-12-10,21.899,1.5145%,1.6161%,11,到期
1020,300608,思特奇,2025-04-01,11.646,2025-04-08,9.625,-17.4334%,-17.3507%,4,止损
1021,300614,百川畅银,2024-01-26,16.548,2024-01-30,15.382,-7.1388%,-7.0458%,2,止损
1022,300615,欣天科技,2024-04-18,10.175,2024-05-08,10.795,5.9825%,6.0885%,11,到期
1023,300616,尚品宅配,2021-09-24,44.923,2021-09-30,42.76,-4.9119%,-4.8167%,4,止损
1024,300616,尚品宅配,2023-09-19,17.509,2023-10-12,16.772,-4.3059%,-4.2101%,11,到期
1025,300617,安靠智电,2022-01-07,63.5,2022-01-11,59.658,-6.1437%,-6.0498%,2,止损
1026,300617,安靠智电,2025-03-27,31.321,2025-04-02,29.74,-5.1412%,-5.0463%,4,止损
1027,300618,寒锐钴业,2021-12-29,79.039,2022-01-14,76.462,-3.3581%,-3.2613%,11,到期
1028,300619,金银河,2024-01-26,22.47,2024-01-30,20.359,-9.4871%,-9.3965%,2,止损
1029,300626,华瑞股份,2024-02-19,5.339,2024-02-21,5.763,7.8425%,7.9505%,2,止盈
1030,300627,华测导航,2023-09-25,19.996,2023-10-18,20.069,0.2646%,0.3649%,11,到期
1031,300631,久吾高科,2023-08-28,31.156,2023-09-04,29.375,-5.8084%,-5.7141%,5,止损
1032,300633,开立医疗,2025-06-25,29.796,2025-07-07,28.487,-4.4893%,-4.3937%,8,止损
1033,300633,开立医疗,2026-05-08,23.953,2026-05-19,22.37,-6.7028%,-6.6095%,7,止损
1034,300635,中达安,2022-08-30,14.477,2022-09-15,13.953,-3.7173%,-3.6210%,11,到期
1035,300636,同和药业,2023-06-19,12.296,2023-07-06,12.274,-0.2810%,-0.1812%,11,到期
1036,300638,广和通,2022-03-14,21.411,2022-03-16,19.635,-8.3844%,-8.2927%,2,止损
1037,300640,德艺文创,2026-06-02,6.898,2026-06-04,6.302,-8.7397%,-8.6483%,2,止损
1038,300643,万通智控,2024-02-19,7.656,2024-02-22,8.258,7.7560%,7.8639%,3,止盈
1039,300644,南京聚隆,2024-06-12,21.069,2024-06-19,22.127,4.9186%,5.0236%,5,止盈
1040,300647,超频三,2022-11-16,9.405,2022-11-23,8.806,-6.4639%,-6.3703%,5,止损
1041,300648,星云股份,2023-08-30,24.892,2023-09-14,24.997,0.3216%,0.4220%,11,到期
1042,300648,星云股份,2024-01-26,21.831,2024-01-30,20.3,-7.1063%,-7.0133%,2,止损
1043,300652,雷迪克,2025-08-05,64.892,2025-08-08,59.99,-7.6471%,-7.5547%,3,止损
1044,300653,正海生物,2023-10-27,25.743,2023-10-31,28.856,11.9794%,12.0915%,2,止盈
1045,300654,世纪天鸿,2023-07-10,12.751,2023-07-13,11.819,-7.4039%,-7.3113%,3,止损
1046,300656,民德电子,2022-03-11,31.448,2022-03-17,35.194,11.8021%,11.9140%,4,止盈
1047,300657,弘信电子,2021-10-11,15.808,2021-10-18,14.773,-6.6426%,-6.5492%,5,止损
1048,300657,弘信电子,2022-03-11,11.876,2022-03-16,10.935,-8.0190%,-7.9270%,3,止损
1049,300657,弘信电子,2022-11-01,10.475,2022-11-03,12.014,14.5748%,14.6895%,2,止盈
1050,300658,延江股份,2021-09-30,8.745,2021-10-18,8.212,-6.1940%,-6.1001%,7,止损
1051,300659,中孚信息,2021-11-04,35.418,2021-11-17,38.401,8.3142%,8.4226%,9,止盈
1052,300661,圣邦股份,2024-07-09,57.714,2024-07-22,63.153,9.3157%,9.4251%,9,止盈
1053,300661,圣邦股份,2025-01-14,57.144,2025-01-20,68.074,19.0088%,19.1279%,4,止盈
1054,300662,科锐国际,2022-07-21,43.945,2022-08-02,41.392,-5.9030%,-5.8088%,8,止损
1055,300662,科锐国际,2023-02-10,48.757,2023-02-27,48.259,-1.1214%,-1.0224%,11,到期
1056,300662,科锐国际,2023-05-18,35.231,2023-05-30,33.576,-4.7912%,-4.6959%,8,止损
1057,300662,科锐国际,2026-03-02,26.733,2026-03-04,24.688,-7.7446%,-7.6523%,2,止损
1058,300662,科锐国际,2026-05-29,21.221,2026-06-09,19.84,-6.5991%,-6.5056%,7,止损
1059,300663,科蓝软件,2022-04-28,12.146,2022-05-09,13.523,11.2270%,11.3384%,4,止盈
1060,300663,科蓝软件,2026-06-02,8.184,2026-06-05,7.606,-7.1541%,-7.0612%,3,止损
1061,300667,必创科技,2022-03-17,17.209,2022-04-01,16.402,-4.7837%,-4.6884%,11,到期
1062,300667,必创科技,2022-12-05,17.509,2022-12-08,16.392,-6.4730%,-6.3794%,3,止损
1063,300667,必创科技,2025-04-07,15.368,2025-04-09,13.443,-12.6099%,-12.5224%,2,止损
1064,300668,杰恩股份,2023-12-01,23.182,2023-12-18,23.688,2.0830%,2.1852%,11,到期
1065,300668,杰恩股份,2024-06-11,15.007,2024-06-24,15.772,4.9898%,5.0949%,9,止盈
1066,300668,杰恩股份,2026-02-02,25.453,2026-02-25,26.267,3.0955%,3.1986%,11,到期
1067,300669,沪宁股份,2023-08-18,13.208,2023-08-28,13.294,0.5562%,0.6568%,6,止损
1068,300669,沪宁股份,2024-06-27,13.168,2024-07-12,12.485,-5.2805%,-5.1857%,11,到期
1069,300669,沪宁股份,2024-07-15,12.587,2024-07-18,11.755,-6.7046%,-6.6112%,3,止损
1070,300669,沪宁股份,2025-11-25,26.063,2025-12-10,26.727,2.4436%,2.5462%,11,到期
