序号,代码,名称,买入日,买入价,卖出日,卖出价,净收益率,毛收益率,持有交易日,卖出原因
705,002186,全聚德,2024-01-12,13.137,2024-01-19,12.544,-4.6084%,-4.5129%,5,信号
706,002187,广百股份,2024-04-12,5.753,2024-04-16,5.057,-12.1758%,-12.0880%,2,信号
707,002187,广百股份,2024-11-29,7.204,2024-12-09,6.167,-14.4768%,-14.3912%,6,信号
708,002189,中光学,2023-03-08,17.689,2023-03-13,16.652,-5.9575%,-5.8634%,3,信号
709,002190,成飞集成,2021-12-07,31.574,2021-12-16,30.483,-3.5520%,-3.4555%,7,信号
710,002191,劲嘉股份,2023-07-19,6.071,2023-08-09,6.085,0.1291%,0.2293%,15,信号
711,002191,劲嘉股份,2025-06-06,4.202,2025-06-16,3.888,-7.5660%,-7.4735%,6,信号
712,002191,劲嘉股份,2025-08-27,4.562,2025-09-03,4.338,-5.0147%,-4.9197%,5,信号
713,002192,融捷股份,2024-10-08,41.305,2024-10-14,33.287,-19.4907%,-19.4102%,4,信号
714,002193,ST如意,2023-07-24,7.034,2023-08-03,7.126,1.2198%,1.3211%,8,信号
715,002193,ST如意,2023-11-15,6.943,2023-11-28,6.877,-1.0627%,-0.9636%,9,信号
716,002194,武汉凡谷,2024-09-03,8.294,2024-09-09,7.956,-4.1726%,-4.0767%,4,信号
717,002196,方正电机,2026-05-19,16.248,2026-05-28,14.523,-10.7083%,-10.6190%,7,信号
718,002198,ST嘉应,2025-02-19,7.514,2025-02-26,7.176,-4.5852%,-4.4897%,5,信号
719,002199,东晶电子,2023-12-06,9.385,2023-12-18,9.555,1.7153%,1.8171%,8,信号
720,002201,九鼎新材,2025-04-07,5.624,2025-04-17,6.198,10.0980%,10.2082%,8,信号
721,002202,金风科技,2025-08-27,11.547,2025-09-03,10.856,-6.0801%,-5.9861%,5,信号
722,002204,大连重工,2022-03-03,4.004,2022-03-10,3.87,-3.4417%,-3.3451%,5,信号
723,002204,大连重工,2024-03-22,4.584,2024-03-28,4.28,-6.7341%,-6.6408%,4,信号
724,002204,大连重工,2025-07-04,6.569,2025-07-11,6.113,-7.0396%,-6.9466%,5,信号
725,002205,国统股份,2023-07-27,11.116,2023-08-07,11.144,0.1595%,0.2597%,7,信号
726,002206,海利得,2025-03-28,4.679,2025-04-07,4.115,-12.1494%,-12.0615%,5,信号
727,002206,海利得,2025-07-04,5.514,2025-07-17,5.418,-1.8297%,-1.7314%,9,信号
728,002207,ST准油,2023-09-06,8.304,2023-09-11,7.306,-12.1037%,-12.0157%,3,信号
729,002207,ST准油,2024-08-07,4.462,2024-08-19,4.488,0.4715%,0.5720%,8,信号
730,002207,ST准油,2025-03-04,5.523,2025-03-25,5.797,4.8625%,4.9674%,15,信号
731,002208,合肥城建,2025-02-18,7.724,2025-02-26,7.526,-2.6560%,-2.5586%,6,信号
732,002208,合肥城建,2025-06-18,7.214,2025-06-23,6.687,-7.3976%,-7.3049%,3,信号
733,002209,达意隆,2024-08-08,7.802,2024-08-12,7.384,-5.4471%,-5.3525%,2,信号
734,002209,达意隆,2025-07-15,15.548,2025-07-23,14.973,-3.7962%,-3.7000%,6,信号
735,002210,飞马国际,2022-12-19,2.931,2022-12-21,2.499,-14.8463%,-14.7610%,2,信号
736,002210,飞马国际,2024-03-26,1.781,2024-04-08,1.729,-3.0032%,-2.9061%,7,信号
737,002212,天融信,2021-10-18,18.222,2021-10-26,17.234,-5.5150%,-5.4205%,6,信号
738,002216,三全食品,2024-11-11,11.234,2024-11-19,10.703,-4.8218%,-4.7266%,6,信号
739,002217,ST合力泰,2022-01-11,4.142,2022-01-21,3.748,-9.6013%,-9.5108%,8,信号
740,002217,ST合力泰,2022-06-14,3.182,2022-06-22,3.088,-3.0244%,-2.9273%,6,信号
741,002217,ST合力泰,2025-12-11,3.672,2025-12-15,3.188,-13.2527%,-13.1659%,2,信号
742,002218,拓日新能,2023-11-17,4.582,2023-11-23,4.448,-3.0326%,-2.9355%,4,信号
743,002219,新里程,2022-12-13,4.602,2022-12-20,4.048,-12.1325%,-12.0445%,5,信号
744,002219,新里程,2026-01-15,2.971,2026-01-19,2.379,-20.0254%,-19.9454%,2,信号
745,002221,东华能源,2022-08-19,8.964,2022-08-31,8.826,-1.6478%,-1.5494%,8,信号
746,002224,三力士,2022-01-17,5.56,2022-01-21,5.234,-5.9468%,-5.8527%,4,信号
747,002224,三力士,2022-06-27,4.578,2022-06-30,4.544,-0.8541%,-0.7549%,3,信号
748,002224,三力士,2023-02-08,4.928,2023-02-17,4.674,-5.2648%,-5.1700%,7,信号
749,002225,濮耐股份,2025-11-12,6.234,2025-11-19,6.028,-3.4032%,-3.3065%,5,信号
750,002226,江南化工,2026-05-21,6.225,2026-05-26,5.589,-10.3050%,-10.2152%,3,信号
751,002227,ST特迅,2023-02-08,14.627,2023-02-20,14.323,-2.1794%,-2.0816%,8,信号
752,002227,ST特迅,2024-09-12,8.324,2024-10-11,9.025,8.3168%,8.4252%,14,信号
753,002227,ST特迅,2025-10-20,14.147,2025-10-23,13.523,-4.5052%,-4.4096%,3,信号
754,002228,合兴包装,2022-06-30,2.952,2022-07-08,2.924,-1.0791%,-0.9801%,6,信号
755,002228,合兴包装,2023-02-14,3.157,2023-02-22,2.984,-5.5773%,-5.4828%,6,信号
756,002228,合兴包装,2025-11-17,3.769,2025-11-28,3.965,5.0988%,5.2040%,9,信号
757,002229,鸿博股份,2022-08-03,6.423,2022-08-05,6.517,1.3547%,1.4561%,2,信号
758,002231,ST奥维,2021-11-11,5.483,2021-11-24,5.707,3.9889%,4.0929%,9,信号
759,002231,ST奥维,2022-07-01,6.383,2022-07-07,5.507,-13.8089%,-13.7227%,4,信号
760,002231,ST奥维,2022-08-03,6.113,2022-08-17,8.136,32.9580%,33.0911%,10,信号
761,002232,启明信息,2023-04-06,18.215,2023-04-14,17.617,-3.3792%,-3.2825%,6,信号
762,002232,启明信息,2025-06-03,18.425,2025-06-11,18.007,-2.3675%,-2.2698%,6,信号
763,002232,启明信息,2025-08-28,24.938,2025-09-04,20.746,-16.8959%,-16.8127%,5,信号
764,002234,民和股份,2025-03-17,9.115,2025-03-25,8.946,-1.9526%,-1.8545%,6,信号
765,002235,安妮股份,2023-08-09,7.194,2023-08-14,6.717,-6.7236%,-6.6303%,3,信号
766,002237,恒邦股份,2025-06-16,12.572,2025-06-20,11.62,-7.6654%,-7.5730%,4,信号
767,002239,奥特佳,2025-09-11,3.306,2025-09-22,3.252,-1.7101%,-1.6118%,7,信号
768,002241,歌尔股份,2022-08-15,34.628,2022-08-25,33.834,-2.3913%,-2.2936%,8,信号
769,002241,歌尔股份,2024-01-03,20.021,2024-01-09,18.552,-7.4314%,-7.3387%,4,信号
770,002242,九阳股份,2025-11-17,12.456,2025-11-21,10.445,-16.2320%,-16.1482%,4,信号
771,002242,九阳股份,2026-04-22,10.405,2026-04-30,10.685,2.5831%,2.6857%,6,信号
772,002242,九阳股份,2026-07-29,9.005,2026-08-10,8.766,-2.7503%,-2.6530%,8,信号
773,002243,力合科创,2022-12-09,8.594,2022-12-15,8.406,-2.2911%,-2.1933%,4,信号
774,002246,北化股份,2021-12-10,7.449,2021-12-27,7.581,1.6769%,1.7786%,11,信号
775,002246,北化股份,2025-03-06,10.795,2025-03-18,10.945,1.2801%,1.3814%,8,信号
776,002248,华东数控,2025-08-06,10.255,2025-08-15,10.205,-0.5893%,-0.4898%,7,信号
777,002249,大洋电机,2025-08-15,7.509,2025-09-02,7.841,4.3214%,4.4258%,12,信号
778,002250,联化科技,2025-05-30,8.334,2025-06-19,11.454,37.3001%,37.4375%,13,信号
779,002254,泰和新材,2025-02-18,10.306,2025-03-03,10.066,-2.4282%,-2.3305%,9,信号
780,002254,泰和新材,2026-01-07,11.136,2026-01-19,11.584,3.9249%,4.0289%,8,信号
781,002255,海陆重工,2024-11-25,6.51,2024-11-27,5.684,-12.7765%,-12.6892%,2,信号
782,002255,海陆重工,2025-10-13,9.071,2025-10-20,8.462,-6.8047%,-6.7115%,5,信号
783,002256,兆新股份,2021-12-24,4.072,2021-12-28,3.798,-6.8205%,-6.7272%,2,信号
784,002256,兆新股份,2023-01-17,2.591,2023-02-20,2.849,9.8187%,9.9286%,19,信号
785,002258,利尔化学,2025-05-29,11.146,2025-06-11,11.234,0.6960%,0.7968%,8,信号
786,002263,大东南,2023-11-14,2.791,2023-11-23,2.719,-2.7038%,-2.6064%,7,信号
787,002266,浙富控股,2025-07-23,4.413,2025-07-30,3.649,-17.3950%,-17.3124%,5,信号
788,002266,浙富控股,2025-09-03,3.823,2025-09-15,3.889,1.6285%,1.7302%,8,信号
789,002266,浙富控股,2026-01-26,5.084,2026-02-02,4.689,-7.8601%,-7.7679%,5,信号
790,002267,陕天然气,2026-03-05,8.384,2026-03-10,7.826,-6.7500%,-6.6566%,3,信号
791,002268,电科网安,2024-09-25,14.102,2024-11-04,17.426,23.4492%,23.5727%,23,信号
792,002268,电科网安,2025-12-30,19.795,2026-01-16,21.064,6.3072%,6.4136%,11,信号
793,002269,美邦服饰,2021-11-26,2.701,2021-12-06,2.499,-7.5924%,-7.5000%,6,信号
794,002269,美邦服饰,2023-07-24,1.861,2023-08-08,1.919,3.0195%,3.1226%,11,信号
795,002269,美邦服饰,2025-06-18,1.911,2025-06-20,1.789,-6.4700%,-6.3764%,2,信号
796,002270,华明装备,2023-04-19,8.271,2023-04-25,7.753,-6.3566%,-6.2629%,4,信号
797,002270,华明装备,2023-10-09,12.333,2023-10-19,11.801,-4.4098%,-4.3141%,8,信号
798,002270,华明装备,2025-08-14,19.73,2025-08-22,18.541,-6.1210%,-6.0271%,6,信号
799,002272,川润股份,2023-05-24,6.433,2023-05-30,6.287,-2.3728%,-2.2751%,4,信号
800,002272,川润股份,2025-06-24,10.895,2025-07-03,10.675,-2.1243%,-2.0264%,7,信号
801,002272,川润股份,2025-12-25,15.808,2026-01-08,16.402,3.6532%,3.7570%,8,信号
802,002275,桂林三金,2025-06-06,15.258,2025-06-16,14.153,-7.3331%,-7.2403%,6,信号
803,002275,桂林三金,2025-08-07,15.558,2025-08-11,14.833,-4.7566%,-4.6613%,2,信号
804,002277,友阿股份,2025-08-27,7.554,2025-09-03,7.206,-4.6941%,-4.5988%,5,信号
805,002278,神开股份,2022-06-16,5.994,2022-06-22,5.098,-15.0258%,-14.9407%,4,信号
806,002278,神开股份,2025-03-17,7.604,2025-03-31,8.326,9.3862%,9.4957%,10,信号
807,002279,久其软件,2024-09-18,4.892,2024-10-14,5.687,16.1274%,16.2436%,13,信号
808,002281,光迅科技,2023-03-24,25.243,2023-04-12,26.217,3.7558%,3.8596%,12,信号
809,002281,光迅科技,2025-06-26,47.934,2025-07-07,47.036,-1.9704%,-1.8723%,7,信号
810,002281,光迅科技,2025-07-30,52.696,2025-08-05,50.365,-4.5200%,-4.4245%,4,信号
811,002283,天润工业,2024-12-06,5.631,2024-12-17,5.495,-2.5051%,-2.4075%,7,信号
812,002283,天润工业,2025-08-21,6.638,2025-09-01,6.662,0.2514%,0.3517%,7,信号
813,002283,天润工业,2026-01-26,7.008,2026-03-05,9.679,37.9876%,38.1257%,22,信号
814,002284,亚太股份,2023-09-13,10.055,2023-09-18,8.406,-16.4856%,-16.4020%,3,信号
815,002286,保龄宝,2023-07-04,8.959,2023-07-11,8.471,-5.5492%,-5.4547%,5,信号
816,002286,保龄宝,2025-11-13,11.096,2025-11-19,9.855,-11.2687%,-11.1799%,4,信号
817,002287,奇正藏药,2025-07-23,24.697,2025-08-07,27.911,12.8993%,13.0123%,11,信号
818,002290,禾盛新材,2022-07-28,9.685,2022-08-04,7.926,-18.2422%,-18.1604%,5,信号
819,002291,遥望科技,2025-05-20,6.463,2025-06-03,6.417,-0.8178%,-0.7185%,9,信号
820,002292,奥飞娱乐,2022-08-05,4.842,2022-08-10,4.648,-4.1176%,-4.0216%,3,信号
821,002296,辉煌科技,2022-06-06,6.973,2022-06-15,6.437,-7.7886%,-7.6964%,7,信号
822,002298,中电鑫龙,2024-09-24,4.052,2024-10-14,4.328,6.6999%,6.8067%,9,信号
823,002298,中电鑫龙,2026-03-12,12.696,2026-03-23,11.304,-11.0528%,-10.9638%,7,信号
824,002300,太阳电缆,2025-11-07,7.414,2025-11-19,7.226,-2.6241%,-2.5267%,8,信号
825,002301,齐心集团,2021-12-06,7.194,2021-12-27,7.946,10.3493%,10.4597%,15,信号
826,002301,齐心集团,2025-11-20,8.134,2025-12-02,7.426,-8.7927%,-8.7014%,8,信号
827,002302,西部建设,2025-07-23,8.024,2025-07-29,6.557,-18.3679%,-18.2862%,4,信号
828,002302,西部建设,2026-08-10,4.822,2026-08-14,4.768,-1.2351%,-1.1363%,4,信号
829,002303,美盈森,2025-09-23,4.586,2025-09-26,4.272,-6.9490%,-6.8558%,3,信号
830,002304,洋河股份,2022-05-06,141.436,2022-05-24,141.044,-0.3763%,-0.2766%,12,信号
831,002305,ST南置,2021-12-17,2.021,2021-12-27,2.089,3.2586%,3.3619%,6,信号
832,002307,北新路桥,2025-02-17,3.912,2025-03-04,4.098,4.6498%,4.7545%,11,信号
833,002307,北新路桥,2025-07-24,4.442,2025-07-31,4.138,-6.9431%,-6.8500%,5,信号
834,002308,ST威创,2022-07-07,4.052,2022-07-13,4.018,-0.9391%,-0.8400%,4,信号
835,002308,ST威创,2023-10-13,5.263,2023-10-23,5.137,-2.4766%,-2.3790%,6,信号
836,002310,东方新能,2021-09-02,3.192,2021-09-13,3.158,-1.1384%,-1.0394%,7,信号
837,002310,东方新能,2022-07-26,2.551,2022-08-01,2.449,-4.1136%,-4.0176%,4,信号
838,002310,东方新能,2025-06-04,2.381,2025-06-10,2.229,-6.4898%,-6.3962%,4,信号
839,002313,日海智能,2024-09-24,6.513,2024-10-14,7.056,8.2318%,8.3401%,9,信号
840,002313,日海智能,2025-08-07,13.006,2025-08-15,11.604,-10.8708%,-10.7816%,6,信号
841,002313,日海智能,2026-04-28,9.415,2026-05-18,9.875,4.7849%,4.8897%,11,信号
842,002314,南山控股,2022-01-18,3.665,2022-01-28,3.861,5.2493%,5.3546%,8,信号
843,002316,亚联发展,2021-11-30,4.102,2021-12-07,3.958,-3.6076%,-3.5112%,5,信号
844,002316,亚联发展,2023-12-11,6.373,2023-12-15,5.687,-10.8535%,-10.7643%,4,信号
845,002317,众生药业,2026-05-11,22.811,2026-05-29,22.789,-0.1998%,-0.1000%,14,信号
846,002319,乐通股份,2025-06-17,11.596,2025-07-01,12.484,7.5500%,7.6576%,10,信号
847,002319,乐通股份,2025-07-28,13.947,2025-08-04,13.313,-4.6386%,-4.5431%,5,信号
848,002323,ST雅博,2026-01-27,1.801,2026-02-02,1.679,-6.8532%,-6.7600%,4,信号
849,002324,普利特,2025-02-28,10.851,2025-03-10,10.221,-5.9048%,-5.8106%,6,信号
850,002324,普利特,2025-12-26,14.593,2026-01-15,19.136,31.0006%,31.1317%,12,信号
851,002324,普利特,2026-04-22,17.235,2026-04-28,14.589,-15.4369%,-15.3523%,4,信号
852,002326,永太科技,2025-02-18,9.405,2025-03-14,11.574,22.9453%,23.0684%,18,信号
853,002328,新朋股份,2025-08-14,6.841,2025-08-22,6.585,-3.8486%,-3.7523%,6,信号
854,002329,皇氏集团,2025-12-11,4.092,2025-12-15,3.748,-8.4962%,-8.4046%,2,信号
855,002330,得利斯,2023-04-19,6.673,2023-04-26,6.197,-7.2322%,-7.1394%,5,信号
856,002331,皖通科技,2022-06-29,7.464,2022-07-05,7.086,-5.1497%,-5.0548%,4,信号
857,002331,皖通科技,2025-08-08,9.005,2025-08-21,8.906,-1.1978%,-1.0990%,9,信号
858,002331,皖通科技,2026-04-22,8.634,2026-05-19,9.555,10.5550%,10.6656%,16,信号
859,002333,罗普斯金,2021-12-22,6.498,2021-12-27,5.192,-20.1752%,-20.0953%,3,信号
860,002333,罗普斯金,2022-03-04,5.768,2022-03-16,5.822,0.8389%,0.9398%,8,信号
861,002333,罗普斯金,2025-11-06,6.423,2025-11-19,6.267,-2.5316%,-2.4341%,9,信号
862,002337,赛象科技,2024-01-10,5.943,2024-01-17,5.817,-2.2160%,-2.1181%,5,信号
863,002338,奥普光电,2023-03-14,29.65,2023-03-23,28.371,-4.4094%,-4.3137%,7,信号
864,002338,奥普光电,2024-09-20,26.253,2024-11-15,46.337,76.3238%,76.5002%,35,信号
865,002339,积成电子,2023-07-19,8.114,2023-07-24,7.636,-5.9836%,-5.8895%,3,信号
866,002339,积成电子,2023-10-18,7.764,2023-10-27,7.436,-4.3153%,-4.2195%,7,信号
867,002339,积成电子,2024-09-25,5.943,2024-10-14,6.247,5.0086%,5.1137%,8,信号
868,002339,积成电子,2024-11-27,7.384,2024-12-11,7.406,0.2059%,0.3061%,10,信号
869,002341,ST新纶,2023-02-10,4.492,2023-02-21,4.468,-0.6444%,-0.5449%,7,信号
870,002342,巨力索具,2021-11-22,4.289,2021-12-03,4.345,1.1970%,1.2982%,9,信号
871,002342,巨力索具,2022-07-22,4.393,2022-08-03,4.489,2.0730%,2.1752%,8,信号
872,002343,慈文传媒,2023-01-04,7.804,2023-01-11,6.517,-16.5773%,-16.4938%,5,信号
873,002349,精华制药,2021-12-24,6.093,2022-01-26,15.592,155.6458%,155.9016%,22,信号
874,002349,精华制药,2023-08-10,10.115,2023-08-17,9.575,-5.4317%,-5.3370%,5,信号
875,002349,精华制药,2024-03-20,8.224,2024-03-26,7.766,-5.6633%,-5.5689%,4,信号
876,002350,北京科锐,2023-02-10,8.164,2023-02-20,7.756,-5.0920%,-4.9970%,6,信号
877,002350,北京科锐,2024-12-05,6.723,2024-12-11,6.537,-2.8730%,-2.7758%,4,信号
878,002351,漫步者,2023-03-14,11.208,2023-04-11,13.465,20.0239%,20.1440%,19,信号
879,002354,天娱数科,2025-08-11,7.314,2025-08-29,7.806,6.6265%,6.7332%,14,信号
880,002356,鹏飞绿能,2023-11-03,5.303,2023-11-16,5.157,-2.8361%,-2.7388%,9,信号
881,002356,鹏飞绿能,2025-07-11,3.792,2025-07-17,3.358,-11.5228%,-11.4343%,4,信号
882,002356,鹏飞绿能,2025-08-28,3.552,2025-09-10,3.598,1.2058%,1.3071%,9,信号
883,002357,富临运业,2025-02-21,8.424,2025-03-11,8.846,4.8969%,5.0018%,12,信号
884,002361,神剑股份,2025-07-31,6.823,2025-08-15,7.176,5.0682%,5.1734%,11,信号
885,002362,汉王科技,2023-12-14,28.924,2023-12-21,24.348,-15.9069%,-15.8227%,5,信号
886,002363,隆基机械,2023-10-16,7.874,2023-10-23,7.276,-7.6817%,-7.5893%,5,信号
887,002364,中恒电气,2023-02-10,8.075,2023-02-17,7.897,-2.3019%,-2.2042%,5,信号
888,002364,中恒电气,2023-10-17,8.075,2023-10-20,7.307,-9.5974%,-9.5070%,3,信号
889,002365,永安药业,2023-08-10,10.429,2023-08-17,9.899,-5.1783%,-5.0835%,5,信号
890,002367,康力电梯,2022-12-01,6.578,2022-12-13,6.422,-2.4766%,-2.3790%,8,信号
891,002369,卓翼科技,2025-08-25,10.945,2025-09-03,10.405,-5.0348%,-4.9397%,7,信号
892,002369,卓翼科技,2025-11-24,9.965,2025-12-05,9.885,-0.9012%,-0.8021%,9,信号
893,002370,亚太药业,2023-08-17,4.752,2023-08-22,4.398,-7.5535%,-7.4610%,3,信号
894,002374,中锐股份,2021-09-14,3.462,2021-09-17,3.218,-7.1224%,-7.0294%,3,信号
895,002374,中锐股份,2025-11-03,3.412,2025-11-20,3.588,5.0682%,5.1734%,13,信号
896,002375,亚厦股份,2023-09-20,5.022,2023-10-10,4.597,-8.5513%,-8.4598%,8,信号
897,002376,新北洋,2022-07-04,7.967,2022-07-08,6.55,-17.8713%,-17.7891%,4,信号
898,002376,新北洋,2026-08-10,6.523,2026-08-17,7.01,7.3542%,7.4616%,5,区间结束平仓
899,002377,国创高新,2023-07-28,3.202,2023-08-08,3.128,-2.3830%,-2.2853%,7,信号
900,002377,国创高新,2025-07-10,3.302,2025-07-22,3.228,-2.3168%,-2.2190%,8,信号
901,002380,科远智慧,2022-06-09,13.078,2022-06-24,14.164,8.1989%,8.3072%,11,信号
902,002380,科远智慧,2025-08-29,28.814,2025-09-03,26.827,-6.9918%,-6.8987%,3,信号
903,002381,双箭股份,2022-02-25,7.434,2022-03-07,7.166,-3.6922%,-3.5958%,6,信号
904,002381,双箭股份,2022-12-21,5.673,2022-12-23,5.407,-4.7762%,-4.6809%,2,信号
905,002382,蓝帆医疗,2025-03-04,5.353,2025-03-12,5.237,-2.2518%,-2.1540%,6,信号
906,002385,大北农,2022-06-13,7.816,2022-06-22,7.648,-2.2439%,-2.1460%,7,信号
907,002385,大北农,2023-10-20,7.236,2023-10-25,6.739,-6.9617%,-6.8686%,3,信号
908,002385,大北农,2025-04-10,4.412,2025-04-16,4.268,-3.3681%,-3.2714%,4,信号
909,002388,新亚制程,2022-03-01,5.663,2022-03-07,5.607,-1.0815%,-0.9825%,4,信号
910,002388,新亚制程,2024-08-20,3.752,2024-08-29,3.698,-1.5305%,-1.4320%,7,信号
911,002389,航天彩虹,2026-03-04,25.633,2026-03-11,25.417,-0.9400%,-0.8408%,5,信号
912,002390,信邦制药,2025-12-12,3.454,2025-12-16,3.23,-6.5602%,-6.4667%,2,信号
913,002391,长青股份,2025-03-26,5.421,2025-03-31,4.976,-8.3047%,-8.2129%,3,信号
914,002391,长青股份,2025-10-31,5.831,2025-11-19,6.365,9.0473%,9.1564%,13,信号
915,002393,力生制药,2022-12-20,13.618,2022-12-22,13.009,-4.5626%,-4.4670%,2,信号
916,002393,力生制药,2023-02-01,13.112,2023-02-10,12.89,-1.7914%,-1.6932%,7,信号
917,002393,力生制药,2025-06-03,15.709,2025-06-19,15.918,1.2303%,1.3316%,12,信号
918,002395,双象股份,2023-05-18,9.535,2023-05-24,8.826,-7.5304%,-7.4378%,4,信号
919,002396,星网锐捷,2022-10-31,14.957,2022-11-11,15.651,4.5332%,4.6378%,9,信号
920,002396,星网锐捷,2024-12-23,14.333,2025-01-02,14.134,-1.4886%,-1.3900%,7,信号
921,002397,梦洁股份,2023-10-19,3.762,2023-10-23,3.468,-7.8972%,-7.8050%,2,信号
922,002398,垒知集团,2022-07-15,6.328,2022-07-22,6.102,-3.6711%,-3.5747%,5,信号
923,002398,垒知集团,2022-12-01,6.058,2022-12-07,5.892,-2.8370%,-2.7398%,4,信号
924,002399,海普瑞,2025-02-21,11.351,2025-03-03,10.999,-3.1908%,-3.0939%,6,信号
925,002399,海普瑞,2025-07-23,13.592,2025-08-01,13.198,-2.9914%,-2.8944%,7,信号
926,002399,海普瑞,2026-08-12,10.735,2026-08-17,10.56,-1.7319%,-1.6335%,3,区间结束平仓
927,002400,省广集团,2022-01-19,5.226,2022-01-21,5.1,-2.4928%,-2.3952%,2,信号
928,002400,省广集团,2023-01-17,4.701,2023-02-17,4.977,5.7470%,5.8528%,18,信号
929,002400,省广集团,2025-11-26,9.709,2025-12-03,9.079,-6.5762%,-6.4827%,5,信号
930,002403,爱仕达,2022-07-29,9.097,2022-08-05,8.398,-7.7737%,-7.6815%,5,信号
931,002403,爱仕达,2024-01-09,11.738,2024-01-16,9.677,-17.6385%,-17.5561%,5,信号
932,002404,嘉欣丝绸,2025-11-20,7.214,2025-11-24,7.036,-2.5529%,-2.4554%,2,信号
933,002405,四维图新,2022-08-19,15.248,2022-08-25,14.053,-7.9271%,-7.8350%,4,信号
934,002406,远东传动,2023-05-23,5.143,2023-05-30,4.818,-6.4131%,-6.3194%,5,信号
935,002406,远东传动,2023-06-30,5.583,2023-07-10,5.477,-1.9884%,-1.8903%,6,信号
936,002406,远东传动,2026-04-28,8.024,2026-05-13,7.676,-4.4308%,-4.3351%,8,信号
937,002408,齐翔腾达,2021-09-01,9.829,2021-09-28,12.418,26.2131%,26.3394%,17,信号
938,002408,齐翔腾达,2025-07-29,5.373,2025-08-01,5.047,-6.1469%,-6.0530%,3,信号
939,002410,广联达,2023-03-29,49.357,2023-04-10,49.693,0.5811%,0.6817%,7,信号
940,002410,广联达,2025-08-28,14.929,2025-09-03,14.345,-4.0121%,-3.9160%,4,信号
941,002412,汉森制药,2026-02-10,7.824,2026-02-26,7.156,-8.6229%,-8.5314%,6,信号
942,002413,雷科防务,2023-11-15,6.653,2023-11-23,6.107,-8.3039%,-8.2121%,6,信号
943,002413,雷科防务,2025-06-25,5.283,2025-07-11,5.747,8.6839%,8.7927%,12,信号
944,002414,高德红外,2025-12-24,15.108,2026-01-30,17.211,13.8119%,13.9258%,25,信号
945,002418,康盛股份,2022-08-31,3.772,2022-09-05,3.718,-1.5234%,-1.4249%,3,信号
946,002418,康盛股份,2022-12-13,3.362,2022-12-16,3.218,-4.3582%,-4.2625%,3,信号
947,002418,康盛股份,2023-06-29,3.342,2023-07-10,3.178,-4.9807%,-4.8856%,7,信号
948,002419,天虹股份,2022-01-21,8.065,2022-01-27,6.338,-21.4945%,-21.4159%,4,信号
949,002420,毅昌科技,2021-08-25,5.243,2021-09-16,6.247,19.0365%,19.1556%,16,信号
950,002420,毅昌科技,2023-10-18,6.363,2023-10-23,6.227,-2.2398%,-2.1419%,3,信号
951,002420,毅昌科技,2025-03-12,6.333,2025-03-24,6.447,1.6921%,1.7939%,8,信号
952,002421,达实智能,2024-09-03,2.376,2024-09-12,2.364,-0.6200%,-0.5206%,7,信号
953,002421,达实智能,2025-08-21,3.802,2025-09-03,3.668,-3.6140%,-3.5176%,9,信号
954,002422,科伦药业,2025-04-03,35.914,2025-04-10,32.35,-10.0141%,-9.9241%,4,信号
955,002423,中粮资本,2023-05-08,8.887,2023-05-22,8.189,-7.9519%,-7.8598%,10,信号
956,002423,中粮资本,2025-09-01,14.169,2025-09-04,13.075,-7.8106%,-7.7184%,3,信号
957,002424,ST百灵,2021-12-23,8.114,2022-01-06,7.226,-11.0289%,-10.9399%,9,信号
958,002425,凯撒文化,2022-08-23,5.933,2022-08-26,5.597,-5.7536%,-5.6593%,3,信号
959,002426,胜利精密,2022-06-08,2.251,2022-06-16,2.039,-9.5145%,-9.4240%,6,信号
960,002426,胜利精密,2022-12-01,2.961,2022-12-13,2.879,-2.8971%,-2.8000%,8,信号
961,002428,云南锗业,2022-06-30,12.306,2022-07-08,12.194,-1.0112%,-0.9121%,6,信号
962,002428,云南锗业,2023-03-01,11.796,2023-03-06,11.124,-5.7866%,-5.6923%,3,信号
963,002429,兆驰股份,2024-12-25,5.619,2025-01-03,5.473,-2.6877%,-2.5903%,6,信号
964,002429,兆驰股份,2025-08-25,5.516,2025-09-05,5.44,-1.4670%,-1.3684%,9,信号
965,002431,ST棕榈,2023-07-25,2.651,2023-08-08,2.789,5.0726%,5.1778%,10,信号
966,002432,九安医疗,2024-01-08,42.306,2024-01-15,37.856,-10.6082%,-10.5188%,5,信号
967,002432,九安医疗,2024-03-22,48.119,2024-03-28,41.524,-13.7915%,-13.7052%,4,信号
968,002432,九安医疗,2024-05-10,43.487,2024-05-15,41.154,-5.4579%,-5.3633%,3,信号
969,002432,九安医疗,2025-11-12,41.746,2025-11-20,41.174,-1.4675%,-1.3689%,6,信号
970,002432,九安医疗,2026-03-04,48.789,2026-04-15,76.387,56.4078%,56.5644%,29,信号
971,002433,太安退,2021-11-18,6.573,2021-12-03,6.427,-2.3265%,-2.2287%,11,信号
972,002434,万里扬,2025-08-08,8.504,2025-08-28,8.356,-1.8436%,-1.7454%,14,信号
973,002435,ST长康,2022-07-12,5.453,2022-07-25,5.597,2.5470%,2.6496%,9,信号
974,002437,誉衡药业,2021-08-20,2.731,2021-08-26,2.619,-4.2211%,-4.1252%,4,信号
975,002437,誉衡药业,2022-03-02,2.961,2022-03-16,2.989,0.8117%,0.9126%,10,信号
