序号,代码,名称,买入日,买入价,卖出日,卖出价,净收益率,毛收益率,持有交易日,卖出原因
5252,002083,孚日股份,2024-10-28,4.921,2024-11-04,4.597,-6.6922%,-6.5988%,5,止损
5253,002083,孚日股份,2025-10-20,5.876,2025-10-27,5.4,-8.1866%,-8.0947%,5,止损
5254,002083,孚日股份,2025-11-07,6.636,2025-11-11,8.389,26.2811%,26.4075%,2,止盈
5255,002083,孚日股份,2025-11-12,8.817,2025-11-18,13.676,54.9490%,55.1041%,4,止盈
5256,002083,孚日股份,2025-11-28,10.028,2025-12-04,9.288,-7.4685%,-7.3759%,4,止损
5257,002083,孚日股份,2025-12-08,10.078,2025-12-10,9.398,-6.8380%,-6.7447%,2,止损
5258,002083,孚日股份,2025-12-11,10.918,2025-12-15,10.298,-5.7783%,-5.6840%,2,止损
5259,002083,孚日股份,2025-12-16,11.019,2025-12-23,10.368,-5.9995%,-5.9055%,5,止损
5260,002083,孚日股份,2026-01-06,13.63,2026-01-12,13.216,-3.1302%,-3.0332%,4,止损
5261,002083,孚日股份,2026-03-25,10.818,2026-03-31,11.667,7.7377%,7.8455%,4,止盈
5262,002083,孚日股份,2026-04-02,12.379,2026-04-07,11.597,-6.4106%,-6.3170%,2,止损
5263,002083,孚日股份,2026-04-15,13.22,2026-04-17,11.807,-10.7743%,-10.6850%,2,止损
5264,002083,孚日股份,2026-07-24,11.005,2026-07-28,11.794,7.0584%,7.1655%,2,止盈
5265,002083,孚日股份,2026-07-30,11.446,2026-08-07,11.764,2.6790%,2.7818%,6,到期
5266,002084,海鸥住工,2022-02-17,5.033,2022-02-25,4.927,-2.2038%,-2.1059%,6,到期
5267,002084,海鸥住工,2022-03-23,4.667,2022-03-31,4.572,-2.1466%,-2.0487%,6,到期
5268,002084,海鸥住工,2022-09-20,4.472,2022-09-23,4.268,-4.6652%,-4.5698%,3,止损
5269,002084,海鸥住工,2022-09-28,5.543,2022-09-30,6.257,12.7706%,12.8834%,2,止盈
5270,002084,海鸥住工,2022-10-10,6.043,2022-10-12,5.417,-10.4442%,-10.3546%,2,止损
5271,002084,海鸥住工,2022-12-14,5.033,2022-12-21,5.417,7.5382%,7.6458%,5,止盈
5272,002084,海鸥住工,2023-08-08,5.323,2023-08-10,4.358,-18.2089%,-18.1270%,2,止损
5273,002084,海鸥住工,2024-08-26,3.012,2024-08-28,2.519,-16.4464%,-16.3627%,2,止损
5274,002084,海鸥住工,2025-04-07,3.802,2025-04-10,4.598,20.8107%,20.9316%,3,止盈
5275,002084,海鸥住工,2025-04-11,5.363,2025-04-15,3.998,-25.5223%,-25.4477%,2,止损
5276,002084,海鸥住工,2025-10-10,4.302,2025-10-17,4.018,-6.6984%,-6.6051%,5,止损
5277,002084,海鸥住工,2025-10-21,4.602,2025-10-29,4.438,-3.6711%,-3.5747%,6,到期
5278,002084,海鸥住工,2025-11-24,4.842,2025-11-26,4.518,-6.7982%,-6.7049%,2,止损
5279,002084,海鸥住工,2025-12-04,4.882,2025-12-08,4.618,-5.5170%,-5.4225%,2,止损
5280,002084,海鸥住工,2026-03-16,4.162,2026-03-23,3.798,-8.8364%,-8.7451%,5,止损
5281,002085,万丰奥威,2024-03-01,6.853,2024-03-07,7.576,10.4358%,10.5463%,4,止盈
5282,002085,万丰奥威,2024-03-12,9.765,2024-03-14,10.955,12.0707%,12.1828%,2,止盈
5283,002085,万丰奥威,2024-03-18,11.896,2024-03-20,13.793,15.8320%,15.9479%,2,止盈
5284,002085,万丰奥威,2024-03-29,16.508,2024-04-03,14.243,-13.8089%,-13.7227%,3,止损
5285,002085,万丰奥威,2024-04-22,14.657,2024-04-24,13.203,-10.0095%,-9.9195%,2,止损
5286,002085,万丰奥威,2024-04-25,15.448,2024-04-30,17.201,11.2410%,11.3523%,3,止盈
5287,002085,万丰奥威,2024-07-30,12.616,2024-08-01,13.673,8.2685%,8.3769%,2,止盈
5288,002085,万丰奥威,2024-08-27,12.386,2024-08-29,11.364,-8.3418%,-8.2501%,2,止损
5289,002085,万丰奥威,2024-08-30,12.656,2024-09-09,12.124,-4.3023%,-4.2065%,6,到期
5290,002085,万丰奥威,2024-10-22,18.049,2024-10-25,16.592,-8.1661%,-8.0742%,3,止损
5291,002085,万丰奥威,2024-10-31,20.45,2024-11-04,21.739,6.1964%,6.3026%,2,止盈
5292,002085,万丰奥威,2025-02-25,21.151,2025-03-03,19.59,-7.4700%,-7.3774%,4,止损
5293,002086,东方海洋,2024-11-11,3.302,2024-11-13,2.869,-13.2041%,-13.1172%,2,止损
5294,002086,东方海洋,2024-11-28,3.792,2024-12-02,3.378,-10.9962%,-10.9071%,2,止损
5295,002086,东方海洋,2024-12-10,3.962,2024-12-18,3.798,-4.2322%,-4.1363%,6,到期
5296,002086,东方海洋,2025-03-19,3.402,2025-03-24,3.648,7.1384%,7.2456%,3,止盈
5297,002086,东方海洋,2025-04-09,2.681,2025-04-17,2.589,-3.5513%,-3.4548%,6,到期
5298,002086,东方海洋,2025-05-14,2.841,2025-05-22,2.729,-4.0653%,-3.9693%,6,到期
5299,002086,东方海洋,2025-06-27,2.801,2025-07-03,3.418,21.8988%,22.0208%,4,止盈
5300,002086,东方海洋,2025-07-16,2.961,2025-07-24,2.899,-2.2228%,-2.1250%,6,到期
5301,002086,东方海洋,2025-11-20,3.282,2025-11-24,2.679,-18.4560%,-18.3743%,2,止损
5302,002086,东方海洋,2026-03-17,2.611,2026-03-19,2.389,-8.6121%,-8.5206%,2,止损
5303,002087,新纺退,2022-11-02,3.252,2022-11-08,3.648,12.0833%,12.1954%,4,止盈
5304,002087,新纺退,2024-06-18,0.17,2024-06-20,0.16,-6.0704%,-5.9764%,2,止损
5305,002088,鲁阳节能,2026-01-13,12.406,2026-01-16,11.384,-8.3287%,-8.2370%,3,止损
5306,002090,金智科技,2021-10-28,10.482,2021-11-03,9.752,-7.0583%,-6.9653%,4,止损
5307,002090,金智科技,2021-11-08,11.023,2021-11-10,10.362,-6.0880%,-5.9940%,2,止损
5308,002090,金智科技,2022-07-08,14.137,2022-07-12,16.282,15.0563%,15.1714%,2,止盈
5309,002090,金智科技,2022-07-13,15.998,2022-07-18,19.26,20.2720%,20.3924%,3,止盈
5310,002090,金智科技,2022-07-19,20.99,2022-07-21,14.783,-29.6452%,-29.5748%,2,止损
5311,002090,金智科技,2022-08-18,13.767,2022-08-23,12.944,-6.0747%,-5.9807%,3,止损
5312,002090,金智科技,2022-08-24,14.447,2022-08-30,16.032,10.8584%,10.9693%,4,止盈
5313,002090,金智科技,2022-10-27,12.796,2022-11-04,12.734,-0.5900%,-0.4905%,6,到期
5314,002090,金智科技,2022-11-29,14.137,2022-12-07,13.873,-1.9656%,-1.8675%,6,到期
5315,002090,金智科技,2023-02-07,14.597,2023-02-15,14.533,-0.5418%,-0.4423%,6,到期
5316,002090,金智科技,2025-09-09,11.416,2025-09-11,10.795,-5.5353%,-5.4408%,2,止损
5317,002090,金智科技,2025-12-01,11.911,2025-12-09,11.979,0.4708%,0.5714%,6,到期
5318,002091,江苏国泰,2021-09-16,15.588,2021-09-22,13.173,-15.5734%,-15.4889%,2,止损
5319,002091,江苏国泰,2026-05-11,9.495,2026-05-13,8.946,-5.8787%,-5.7845%,2,止损
5320,002092,中泰化学,2021-08-31,13.387,2021-09-08,14.973,11.7344%,11.8462%,6,止盈
5321,002092,中泰化学,2021-09-09,16.538,2021-09-17,16.622,0.4039%,0.5044%,6,到期
5322,002092,中泰化学,2026-03-12,8.334,2026-03-18,7.906,-5.2318%,-5.1369%,4,止损
5323,002093,国脉科技,2022-03-16,7.037,2022-03-24,6.8,-3.4636%,-3.3670%,6,到期
5324,002093,国脉科技,2022-10-20,9.948,2022-10-24,8.439,-15.2557%,-15.1709%,2,止损
5325,002093,国脉科技,2022-10-28,8.147,2022-11-01,7.449,-8.6564%,-8.5650%,2,止损
5326,002093,国脉科技,2022-12-26,7.257,2022-12-29,6.81,-6.2542%,-6.1603%,3,止损
5327,002093,国脉科技,2023-01-03,7.717,2023-01-11,7.589,-1.7525%,-1.6542%,6,到期
5328,002093,国脉科技,2023-02-08,8.547,2023-02-16,8.239,-3.7045%,-3.6081%,6,到期
5329,002093,国脉科技,2023-03-03,9.518,2023-03-08,8.659,-9.1171%,-9.0262%,3,止损
5330,002093,国脉科技,2024-10-16,7.526,2024-10-24,8.618,14.3947%,14.5092%,6,止盈
5331,002093,国脉科技,2025-03-14,13.099,2025-03-20,13.815,5.3650%,5.4704%,4,止盈
5332,002093,国脉科技,2025-03-21,14.139,2025-03-25,12.316,-12.9820%,-12.8950%,2,止损
5333,002093,国脉科技,2025-07-04,13.069,2025-07-14,12.796,-2.1864%,-2.0885%,6,到期
5334,002093,国脉科技,2025-12-08,13.967,2025-12-11,13.203,-5.5616%,-5.4671%,3,止损
5335,002094,青岛金王,2021-12-30,4.672,2022-01-10,4.348,-7.0384%,-6.9453%,6,止损
5336,002094,青岛金王,2022-06-15,3.882,2022-06-17,4.898,26.0363%,26.1624%,2,止盈
5337,002094,青岛金王,2022-09-14,4.262,2022-09-19,4.648,8.9368%,9.0458%,3,止盈
5338,002094,青岛金王,2022-12-15,4.562,2022-12-19,4.198,-8.0788%,-7.9868%,2,止损
5339,002094,青岛金王,2022-12-23,4.152,2023-01-03,4.248,2.2050%,2.3073%,6,到期
5340,002094,青岛金王,2023-02-02,4.352,2023-02-10,4.378,0.4885%,0.5890%,6,到期
5341,002094,青岛金王,2024-02-26,2.801,2024-02-29,2.619,-6.6156%,-6.5221%,3,止损
5342,002094,青岛金王,2024-07-09,2.231,2024-07-11,1.979,-11.3882%,-11.2995%,2,止损
5343,002094,青岛金王,2024-08-20,2.431,2024-08-22,2.159,-11.2887%,-11.2000%,2,止损
5344,002094,青岛金王,2024-10-14,3.262,2024-10-16,3.708,13.5763%,13.6899%,2,止盈
5345,002094,青岛金王,2024-10-18,3.902,2024-10-22,4.528,15.9217%,16.0378%,2,止盈
5346,002094,青岛金王,2024-10-23,5.063,2024-10-25,5.617,10.8453%,10.9562%,2,止盈
5347,002094,青岛金王,2024-10-28,6.943,2024-10-30,8.536,22.8089%,22.9318%,2,止盈
5348,002094,青岛金王,2024-11-06,10.005,2024-11-08,8.206,-18.0641%,-17.9821%,2,止损
5349,002094,青岛金王,2024-11-21,7.594,2024-11-25,6.697,-11.9023%,-11.8142%,2,止损
5350,002094,青岛金王,2024-12-04,7.494,2024-12-12,7.256,-3.2644%,-3.1676%,6,到期
5351,002094,青岛金王,2025-04-07,5.753,2025-04-10,6.897,19.7602%,19.8801%,3,止盈
5352,002094,青岛金王,2025-04-11,7.834,2025-04-18,6.887,-12.1809%,-12.0931%,5,止损
5353,002094,青岛金王,2025-04-22,8.124,2025-04-24,8.995,10.6160%,10.7267%,2,止盈
5354,002094,青岛金王,2025-05-07,7.984,2025-05-12,7.306,-8.5790%,-8.4875%,3,止损
5355,002094,青岛金王,2025-05-14,8.294,2025-05-20,8.696,4.7360%,4.8408%,4,止盈
5356,002094,青岛金王,2025-05-28,9.255,2025-06-06,9.315,0.5554%,0.6561%,6,到期
5357,002094,青岛金王,2025-07-08,9.405,2025-07-16,9.445,0.3310%,0.4314%,6,到期
5358,002095,生意宝,2021-11-15,17.309,2021-11-19,19.65,13.4145%,13.5280%,4,止盈
5359,002095,生意宝,2022-02-22,17.079,2022-02-25,16.462,-3.7077%,-3.6114%,3,止损
5360,002095,生意宝,2022-11-29,18.009,2022-12-01,16.752,-7.0749%,-6.9820%,2,止损
5361,002095,生意宝,2022-12-19,19.53,2022-12-21,22.179,13.4511%,13.5647%,2,止盈
5362,002095,生意宝,2022-12-23,22.441,2022-12-27,28.826,28.3209%,28.4493%,2,止盈
5363,002095,生意宝,2022-12-28,30.085,2022-12-30,25.107,-16.6285%,-16.5451%,2,止损
5364,002095,生意宝,2023-03-22,20.96,2023-03-30,23.678,12.8528%,12.9657%,6,止盈
5365,002095,生意宝,2023-06-19,23.192,2023-06-27,20.54,-11.5231%,-11.4346%,4,止损
5366,002095,生意宝,2023-08-07,22.851,2023-08-14,20.14,-11.9539%,-11.8658%,5,止损
5367,002095,生意宝,2023-08-23,23.452,2023-08-28,22.839,-2.7119%,-2.6145%,3,止损
5368,002095,生意宝,2023-09-04,25.633,2023-09-08,23.588,-8.0685%,-7.9765%,4,止损
5369,002095,生意宝,2024-11-25,23.522,2024-11-27,19.67,-16.4582%,-16.3746%,2,止损
5370,002095,生意宝,2024-11-28,25.753,2024-12-02,27.756,7.6710%,7.7787%,2,止盈
5371,002095,生意宝,2025-02-17,22.411,2025-02-19,20.49,-8.6650%,-8.5736%,2,止损
5372,002095,生意宝,2025-04-23,20.4,2025-04-25,17.981,-11.9468%,-11.8587%,2,止损
5373,002095,生意宝,2025-04-28,19.99,2025-04-30,19.08,-4.6454%,-4.5500%,2,止损
5374,002095,生意宝,2025-07-08,21.321,2025-07-16,21.349,0.0343%,0.1344%,6,到期
5375,002095,生意宝,2026-02-27,19.51,2026-03-05,18.141,-7.1091%,-7.0161%,4,止损
5376,002097,山河智能,2021-12-10,10.372,2021-12-16,9.802,-5.5908%,-5.4963%,4,止损
5377,002097,山河智能,2024-01-17,7.021,2024-01-22,6.244,-11.1512%,-11.0623%,3,止损
5378,002097,山河智能,2024-02-27,6.51,2024-03-06,6.704,2.8676%,2.9706%,6,到期
5379,002097,山河智能,2024-03-29,8.061,2024-04-02,9.592,18.8758%,18.9948%,2,止盈
5380,002097,山河智能,2024-04-18,7.261,2024-04-22,7.933,9.1517%,9.2609%,2,止盈
5381,002097,山河智能,2024-04-25,8.101,2024-05-08,8.033,-0.9394%,-0.8402%,6,到期
5382,002097,山河智能,2024-10-31,7.981,2024-11-04,7.133,-10.7091%,-10.6197%,2,止损
5383,002097,山河智能,2024-11-07,8.491,2024-11-13,7.943,-6.5498%,-6.4563%,4,止损
5384,002097,山河智能,2025-02-26,9.042,2025-03-03,8.233,-9.0346%,-8.9436%,3,止损
5385,002097,山河智能,2025-07-22,9.382,2025-07-24,11.481,22.2571%,22.3794%,2,止盈
5386,002097,山河智能,2025-07-25,12.893,2025-07-29,12.571,-2.6005%,-2.5031%,2,止损
5387,002097,山河智能,2025-07-30,13.844,2025-08-05,15.969,15.2351%,15.3504%,4,止盈
5388,002097,山河智能,2025-08-06,16.985,2025-08-08,14.97,-11.9569%,-11.8688%,2,止损
5389,002097,山河智能,2025-08-11,18.416,2025-08-15,19.567,6.1438%,6.2500%,4,止盈
5390,002097,山河智能,2025-09-22,15.545,2025-09-25,14.28,-8.2291%,-8.1372%,3,止损
5391,002097,山河智能,2025-10-22,14.364,2025-10-24,13.58,-5.5523%,-5.4578%,2,止损
5392,002098,浔兴股份,2022-04-14,7.374,2022-04-18,6.867,-6.9705%,-6.8774%,2,止损
5393,002098,浔兴股份,2022-12-12,7.444,2022-12-14,6.407,-14.0162%,-13.9302%,2,止损
5394,002098,浔兴股份,2022-12-16,7.594,2022-12-26,7.336,-3.4871%,-3.3905%,6,到期
5395,002098,浔兴股份,2025-04-25,9.705,2025-04-29,9.965,2.5781%,2.6808%,2,止盈
5396,002098,浔兴股份,2025-07-08,10.005,2025-07-14,9.465,-5.4892%,-5.3947%,4,止损
5397,002098,浔兴股份,2025-12-24,10.595,2025-12-31,9.945,-6.2312%,-6.1373%,5,止损
5398,002099,海翔药业,2023-10-16,9.555,2023-10-19,7.986,-16.5023%,-16.4187%,3,止损
5399,002099,海翔药业,2025-05-26,6.213,2025-06-04,6.357,2.2108%,2.3131%,6,到期
5400,002099,海翔药业,2026-02-09,8.264,2026-02-24,7.646,-7.5701%,-7.4776%,5,止损
5401,002100,天康生物,2021-09-17,7.936,2021-09-24,8.398,5.7137%,5.8195%,3,止盈
5402,002100,天康生物,2021-11-04,9.487,2021-11-12,9.027,-4.9362%,-4.8410%,6,到期
5403,002100,天康生物,2025-04-09,6.515,2025-04-17,6.099,-6.4833%,-6.3897%,6,止损
5404,002100,天康生物,2025-09-12,7.356,2025-09-16,7.868,6.8589%,6.9659%,2,止盈
5405,002101,广东鸿图,2021-12-09,9.17,2021-12-13,11.389,24.0833%,24.2074%,2,止盈
5406,002101,广东鸿图,2021-12-17,11.271,2021-12-23,10.64,-5.6926%,-5.5982%,4,止损
5407,002101,广东鸿图,2021-12-24,12.301,2021-12-28,11.749,-4.5831%,-4.4876%,2,止损
5408,002101,广东鸿图,2022-01-27,13.642,2022-02-07,12.859,-5.8358%,-5.7415%,2,止损
5409,002101,广东鸿图,2022-06-06,12.591,2022-06-08,11.779,-6.5439%,-6.4504%,2,止损
5410,002101,广东鸿图,2022-06-14,14.822,2022-06-17,15.977,7.6818%,7.7896%,3,止盈
5411,002101,广东鸿图,2022-06-23,16.943,2022-06-27,20.775,22.4887%,22.6113%,2,止盈
5412,002101,广东鸿图,2022-06-28,22.636,2022-07-06,20.955,-7.5222%,-7.4296%,6,到期
5413,002101,广东鸿图,2022-07-08,26.918,2022-07-14,25.102,-6.8396%,-6.7463%,4,止损
5414,002101,广东鸿图,2022-07-19,32.231,2022-07-25,35.797,10.9528%,11.0638%,4,止盈
5415,002101,广东鸿图,2022-08-09,30.05,2022-08-11,32.099,6.7116%,6.8184%,2,止盈
5416,002101,广东鸿图,2022-10-13,22.146,2022-10-21,20.105,-9.3074%,-9.2166%,6,到期
5417,002101,广东鸿图,2022-10-26,23.417,2022-10-31,21.704,-7.4061%,-7.3134%,3,止损
5418,002101,广东鸿图,2023-05-31,17.784,2023-06-08,17.306,-2.7826%,-2.6853%,6,到期
5419,002101,广东鸿图,2024-11-07,13.742,2024-11-15,12.729,-7.4659%,-7.3733%,6,止损
5420,002101,广东鸿图,2025-09-11,14.185,2025-09-19,13.781,-2.9451%,-2.8479%,6,到期
5421,002102,ST能特,2025-02-19,3.002,2025-02-27,3.118,3.7922%,3.8961%,6,到期
5422,002102,ST能特,2025-07-02,3.552,2025-07-10,3.758,5.7038%,5.8096%,6,到期
5423,002103,广博股份,2021-09-06,4.832,2021-09-10,4.608,-4.7456%,-4.6503%,4,止损
5424,002103,广博股份,2022-01-24,5.503,2022-01-27,4.878,-11.4500%,-11.3614%,3,止损
5425,002103,广博股份,2022-02-09,4.852,2022-02-16,5.407,11.3235%,11.4349%,5,止盈
5426,002103,广博股份,2022-03-01,5.173,2022-03-09,5.397,4.2400%,4.3443%,6,到期
5427,002103,广博股份,2022-03-15,5.613,2022-03-23,5.747,2.2907%,2.3931%,6,到期
5428,002103,广博股份,2022-05-11,5.193,2022-05-13,4.538,-12.6989%,-12.6115%,2,止损
5429,002103,广博股份,2022-08-23,5.123,2022-08-26,4.768,-7.0221%,-6.9291%,3,止损
5430,002103,广博股份,2022-08-31,5.173,2022-09-08,5.177,-0.0068%,0.0933%,6,到期
5431,002103,广博股份,2022-09-14,5.633,2022-09-19,4.898,-13.1402%,-13.0532%,3,止损
5432,002103,广博股份,2022-09-21,5.203,2022-09-27,4.808,-7.6848%,-7.5925%,4,止损
5433,002103,广博股份,2022-10-14,5.113,2022-10-21,5.817,13.6667%,13.7805%,5,止盈
5434,002103,广博股份,2023-01-12,6.343,2023-01-17,5.807,-8.5427%,-8.4512%,3,止损
5435,002103,广博股份,2023-02-06,6.573,2023-02-14,6.447,-2.0227%,-1.9246%,6,到期
5436,002103,广博股份,2023-05-30,6.203,2023-06-07,6.197,-0.1998%,-0.1000%,6,到期
5437,002103,广博股份,2023-06-13,7.064,2023-06-15,6.607,-6.5610%,-6.4675%,2,止损
5438,002103,广博股份,2023-11-21,8.334,2023-11-23,8.946,7.2283%,7.3356%,2,止盈
5439,002103,广博股份,2023-12-18,8.294,2023-12-21,7.796,-6.0987%,-6.0048%,3,止损
5440,002103,广博股份,2023-12-25,8.394,2023-12-28,6.747,-19.7078%,-19.6275%,3,止损
5441,002103,广博股份,2024-01-02,8.164,2024-01-09,7.676,-6.0704%,-5.9764%,5,止损
5442,002103,广博股份,2024-01-16,8.154,2024-01-24,8.016,-1.7917%,-1.6934%,6,到期
5443,002103,广博股份,2024-04-18,5.803,2024-04-26,5.827,0.3164%,0.4168%,6,到期
5444,002103,广博股份,2024-11-18,7.424,2024-11-22,8.946,20.3789%,20.4994%,4,止盈
5445,002103,广博股份,2024-12-16,16.678,2024-12-18,11.924,-28.5773%,-28.5058%,2,止损
5446,002103,广博股份,2025-01-15,9.885,2025-01-23,9.775,-1.2099%,-1.1111%,6,到期
5447,002103,广博股份,2025-05-21,10.805,2025-05-26,10.245,-5.2822%,-5.1875%,3,止损
5448,002103,广博股份,2025-05-28,11.766,2025-06-06,11.144,-5.3765%,-5.2818%,6,到期
5449,002103,广博股份,2025-07-01,11.646,2025-07-03,10.905,-6.4588%,-6.3652%,2,止损
5450,002103,广博股份,2025-12-19,10.355,2025-12-24,9.255,-10.7102%,-10.6208%,3,止损
5451,002103,广博股份,2026-01-13,10.415,2026-01-19,9.745,-6.5272%,-6.4337%,4,止损
5452,002104,恒宝股份,2021-09-02,5.774,2021-09-10,5.668,-1.9292%,-1.8310%,6,到期
5453,002104,恒宝股份,2022-01-25,8.25,2022-01-28,7.312,-11.4555%,-11.3669%,3,止损
5454,002104,恒宝股份,2022-02-14,13.843,2022-02-17,13.649,-1.4982%,-1.3996%,3,止盈
5455,002104,恒宝股份,2022-02-22,15.354,2022-02-25,12.88,-16.1980%,-16.1142%,3,止损
5456,002104,恒宝股份,2022-03-14,11.712,2022-03-18,12.55,7.0469%,7.1540%,4,止盈
5457,002104,恒宝股份,2022-04-01,13.253,2022-04-08,11.84,-10.7479%,-10.6586%,3,止损
5458,002104,恒宝股份,2022-05-11,9.041,2022-05-16,8.462,-6.4953%,-6.4017%,3,止损
5459,002104,恒宝股份,2022-09-19,7.67,2022-09-26,6.883,-10.3543%,-10.2646%,5,止损
5460,002104,恒宝股份,2022-10-12,7.04,2022-10-18,7.642,8.4525%,8.5611%,4,止盈
5461,002104,恒宝股份,2024-10-08,7.35,2024-10-10,6.733,-8.4871%,-8.3955%,2,止损
5462,002104,恒宝股份,2025-03-11,6.889,2025-03-19,7.052,2.2640%,2.3664%,6,到期
5463,002104,恒宝股份,2025-04-03,7.34,2025-04-08,6.993,-4.8252%,-4.7300%,2,止损
5464,002104,恒宝股份,2025-04-28,8.26,2025-05-06,7.932,-4.0680%,-3.9720%,3,止损
5465,002104,恒宝股份,2025-05-30,8.32,2025-06-04,9.831,18.0417%,18.1598%,2,止盈
5466,002104,恒宝股份,2025-06-06,10.591,2025-06-10,11.6,9.4163%,9.5258%,2,止盈
5467,002104,恒宝股份,2025-06-17,13.694,2025-06-19,15.809,15.3313%,15.4467%,2,止盈
5468,002104,恒宝股份,2025-06-24,15.985,2025-06-27,17.638,10.2318%,10.3421%,3,止盈
5469,002104,恒宝股份,2025-06-30,18.976,2025-07-08,20.357,7.1667%,7.2739%,6,止盈
5470,002104,恒宝股份,2025-07-14,22.988,2025-07-22,21.946,-4.6302%,-4.5347%,6,止损
5471,002104,恒宝股份,2025-08-13,22.978,2025-08-15,28.473,23.7866%,23.9105%,2,止盈
5472,002104,恒宝股份,2025-09-02,29.592,2025-09-04,23.555,-20.4791%,-20.3995%,2,止损
5473,002104,恒宝股份,2025-10-28,22.978,2025-11-03,21.666,-5.8054%,-5.7111%,4,止损
5474,002104,恒宝股份,2025-12-17,19.977,2025-12-25,20.567,2.8491%,2.9520%,6,到期
5475,002105,信隆健康,2021-10-18,9.979,2021-10-26,9.619,-3.7019%,-3.6056%,6,到期
5476,002105,信隆健康,2022-01-05,10.669,2022-01-10,10.029,-6.0957%,-6.0018%,3,止损
5477,002105,信隆健康,2022-12-01,7.465,2022-12-09,7.137,-4.4802%,-4.3846%,6,到期
5478,002105,信隆健康,2024-03-04,4.772,2024-03-06,4.428,-7.3135%,-7.2207%,2,止损
5479,002105,信隆健康,2024-06-21,5.483,2024-06-26,4.288,-21.8718%,-21.7936%,3,止损
5480,002105,信隆健康,2024-12-17,7.224,2024-12-19,5.657,-21.7633%,-21.6850%,2,止损
5481,002105,信隆健康,2025-03-06,6.763,2025-03-10,7.996,18.1067%,18.2249%,2,止盈
5482,002105,信隆健康,2025-03-11,9.005,2025-03-13,10.265,13.8831%,13.9971%,2,止盈
5483,002105,信隆健康,2025-03-14,10.175,2025-03-18,11.594,13.8330%,13.9470%,2,止盈
5484,002105,信隆健康,2025-05-19,8.474,2025-05-21,9.895,16.6496%,16.7663%,2,止盈
5485,002105,信隆健康,2025-06-10,9.605,2025-06-12,8.995,-6.4373%,-6.3437%,2,止损
5486,002105,信隆健康,2025-12-10,9.365,2025-12-12,8.036,-14.2742%,-14.1884%,2,止损
5487,002105,信隆健康,2025-12-22,7.864,2025-12-30,7.556,-4.0090%,-3.9129%,6,到期
5488,002106,莱宝高科,2021-12-01,11.056,2021-12-08,10.345,-6.5220%,-6.4285%,5,止损
5489,002106,莱宝高科,2025-05-07,10.855,2025-05-15,10.845,-0.1998%,-0.1000%,6,到期
5490,002106,莱宝高科,2025-09-08,11.956,2025-09-16,12.114,1.2199%,1.3212%,6,到期
5491,002106,莱宝高科,2026-06-16,13.257,2026-06-18,14.833,11.7762%,11.8881%,2,止盈
5492,002106,莱宝高科,2026-06-29,16.398,2026-07-02,16.892,2.9056%,3.0086%,3,止盈
5493,002107,沃华医药,2022-01-06,7.978,2022-01-10,7.47,-6.4577%,-6.3641%,2,止损
5494,002107,沃华医药,2025-07-11,6.797,2025-07-17,6.491,-4.6067%,-4.5112%,4,止损
5495,002107,沃华医药,2025-12-05,7.008,2025-12-09,6.551,-6.6119%,-6.5184%,2,止损
5496,002107,沃华医药,2026-04-10,7.774,2026-04-14,7.176,-7.7780%,-7.6857%,2,止损
5497,002107,沃华医药,2026-04-15,8.394,2026-04-20,7.826,-6.8611%,-6.7679%,3,止损
5498,002108,沧州明珠,2021-09-15,8.884,2021-09-22,7.796,-12.3377%,-12.2500%,3,止损
5499,002108,沧州明珠,2021-10-25,8.044,2021-10-27,9.305,15.5646%,15.6803%,2,止盈
5500,002108,沧州明珠,2022-06-27,6.273,2022-06-30,5.757,-8.3175%,-8.2258%,3,止损
5501,002108,沧州明珠,2023-12-25,3.952,2024-01-03,3.848,-2.7264%,-2.6291%,6,到期
5502,002108,沧州明珠,2024-12-02,4.082,2024-12-04,3.818,-6.5596%,-6.4661%,2,止损
5503,002108,沧州明珠,2025-08-14,3.892,2025-08-22,3.878,-0.4564%,-0.3568%,6,到期
5504,002108,沧州明珠,2025-10-20,4.152,2025-10-28,4.188,0.7621%,0.8629%,6,到期
5505,002108,沧州明珠,2025-11-14,5.233,2025-11-24,4.648,-11.2675%,-11.1787%,6,止损
5506,002108,沧州明珠,2026-04-20,5.663,2026-04-28,5.727,1.0345%,1.1356%,6,到期
5507,002109,ST兴化,2025-06-19,4.202,2025-06-23,3.938,-6.3779%,-6.2842%,2,止损
5508,002109,ST兴化,2025-08-25,3.962,2025-08-28,3.718,-6.2483%,-6.1545%,3,止损
5509,002109,ST兴化,2025-08-29,4.132,2025-09-04,3.868,-6.4826%,-6.3891%,4,止损
5510,002109,ST兴化,2026-03-16,5.183,2026-03-19,5.277,1.7268%,1.8286%,3,止损
5511,002109,ST兴化,2026-03-20,5.183,2026-03-24,4.488,-13.4937%,-13.4071%,2,止损
5512,002109,ST兴化,2026-03-27,4.902,2026-04-01,4.488,-8.5505%,-8.4589%,3,止损
5513,002109,ST兴化,2026-04-08,4.212,2026-04-16,3.998,-5.1780%,-5.0831%,6,到期
5514,002111,威海广泰,2022-10-27,8.967,2022-10-31,9.128,1.6931%,1.7948%,2,止损
5515,002111,威海广泰,2022-11-01,8.767,2022-11-09,9.738,10.9612%,11.0723%,6,到期
5516,002112,三变科技,2021-09-06,6.755,2021-09-10,6.287,-7.0286%,-6.9355%,4,止损
