序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
84,601899,紫金矿业,2021-09-23,9.165,2021-09-28,8.506,54500,-7.2817%,-36388.02,3,止损
85,002092,中泰化学,2021-09-27,15.898,2021-09-29,13.803,31400,-13.2636%,-66244.60,2,止损
86,002466,天齐锂业,2021-09-27,100.701,2021-09-29,90.606,4900,-10.1153%,-49937.39,2,止损
87,600096,云天化,2021-09-27,23.627,2021-09-29,20.615,21100,-12.8359%,-64022.48,2,止损
88,600111,北方稀土,2021-09-27,47.076,2021-09-29,42.631,10600,-9.5325%,-47590.87,2,止损
89,600392,盛和资源,2021-09-27,23.172,2021-09-29,20.25,21500,-12.6964%,-63283.55,2,止损
90,300059,东方财富,2021-09-28,22.794,2021-10-27,23.146,21900,1.4429%,7206.39,16,到期
91,601600,中国铝业,2021-09-28,7.319,2021-10-12,6.842,68300,-6.6121%,-33068.14,5,止损
92,000155,川能动力,2021-09-29,28.284,2021-10-12,25.787,14800,-8.9195%,-37356.25,4,止损
93,002176,江特电机,2021-09-29,23.712,2021-10-13,21.989,21000,-7.3585%,-36659.71,5,止损
94,002240,盛新锂能,2021-09-29,57.422,2021-10-19,60.883,8700,5.9211%,29594.75,9,信号
95,300343,联创股份,2021-09-29,20.71,2021-10-12,18.171,24100,-12.3494%,-61669.02,4,止损
96,601919,中远海控,2021-09-29,10.345,2021-10-08,9.335,48300,-9.8517%,-49250.56,2,止损
97,002460,赣锋锂业,2021-09-30,110.112,2021-10-19,119.626,4400,8.5318%,41356.74,8,信号
98,002466,天齐锂业,2021-09-30,93.698,2021-10-13,87.647,5300,-6.5511%,-32549.12,4,止损
99,600111,北方稀土,2021-09-30,41.843,2021-10-19,43.9,11900,4.8114%,23969.65,8,信号
100,002326,永太科技,2021-10-08,55.338,2021-10-13,49.075,9000,-11.4050%,-56829.70,3,止损
101,600096,云天化,2021-10-08,20.155,2021-10-12,18.306,24800,-9.2658%,-46337.82,2,止损
102,600089,特变电工,2021-10-11,14.712,2021-10-21,16.597,33900,12.6952%,63348.61,8,止盈
103,002092,中泰化学,2021-10-12,13.397,2021-10-14,11.654,37300,-13.0941%,-65463.38,2,止损
104,002371,北方华创,2021-10-12,245.665,2021-10-25,268.97,1100,9.3773%,25353.19,9,信号
105,600150,中国船舶,2021-10-12,22.816,2021-10-14,20.975,21900,-8.1646%,-40817.01,2,止损
106,601669,中国电建,2021-10-12,6.394,2021-10-14,5.938,78100,-7.2269%,-36108.14,2,止损
107,000831,中国稀土,2021-10-13,34.608,2021-10-22,39.531,14400,14.1105%,70356.37,7,止盈
108,002202,金风科技,2021-10-13,14.498,2021-10-21,15.933,34400,9.7864%,48833.15,6,止盈
109,002812,恩捷股份,2021-10-13,244.903,2021-10-18,278.452,1100,13.5849%,36615.30,3,止盈
110,300343,联创股份,2021-10-13,17.979,2021-10-20,21.009,27800,16.7390%,83706.10,5,止盈
111,600141,兴发集团,2021-10-13,35.328,2021-10-19,38.691,14100,9.4100%,46896.33,4,止盈
112,601600,中国铝业,2021-10-13,6.578,2021-10-25,6.112,76000,-7.1820%,-35924.45,8,止损
113,603259,药明康德,2021-10-13,138.41,2021-10-28,128.277,3600,-7.4139%,-36960.06,11,止损
114,000591,太阳能,2021-10-14,9.193,2021-10-20,9.903,54300,7.6209%,38059.10,4,止盈
