序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
195,601808,中海油服,2021-11-19,12.843,2021-12-03,12.251,38900,-4.7090%,-23538.16,10,止损
196,603398,ST沐邦,2021-11-19,13.787,2021-11-25,15.292,36200,10.8086%,53971.32,4,止盈
197,000567,海德股份,2021-11-22,4.522,2021-11-29,5.169,110500,14.1962%,70975.05,5,止盈
198,603233,大参林,2021-11-22,22.543,2021-12-06,20.993,22100,-6.9677%,-34730.95,10,止损
199,689009,九号公司-WD,2021-11-22,58.461,2021-12-03,54.485,8500,-6.8950%,-34280.03,9,止损
200,600570,恒生电子,2021-11-23,44.001,2021-12-08,45.479,11300,3.2563%,16198.77,11,到期
201,603899,晨光股份,2021-11-24,55.146,2021-12-01,52.002,9000,-5.7948%,-28774.32,5,止损
202,002124,天邦食品,2021-11-25,6.393,2021-12-10,6.357,78200,-0.6683%,-3343.05,11,到期
203,300573,兴齐眼药,2021-11-25,25.821,2021-12-06,28.782,19300,11.3549%,56614.56,7,止盈
204,600887,伊利股份,2021-11-25,34.417,2021-12-03,32.644,14500,-5.2478%,-26202.38,6,止损
205,300772,运达股份,2021-11-26,23.921,2021-11-30,27.037,20900,12.9154%,64602.75,2,止盈
206,600760,中航沈飞,2021-11-26,48.055,2021-12-13,48.707,10400,1.2547%,6273.68,11,到期
207,603486,科沃斯,2021-11-26,163.398,2021-12-13,171.25,3000,4.7011%,23056.05,11,到期
208,002230,科大讯飞,2021-11-29,53.549,2021-12-14,53.095,9300,-0.9457%,-4711.79,11,到期
209,002555,三七互娱,2021-11-29,19.484,2021-12-14,21.313,25600,9.2811%,46315.58,11,止盈
210,600438,通威股份,2021-11-29,39.449,2021-12-13,43.487,12600,10.1272%,50362.99,10,止盈
211,601138,工业富联,2021-11-29,7.846,2021-12-10,8.498,63700,8.1996%,41000.90,9,止盈
212,603019,中科曙光,2021-11-29,25.933,2021-12-14,27.256,19200,4.9981%,24898.76,11,到期
213,600036,招商银行,2021-11-30,40.252,2021-12-10,43.63,12400,8.2839%,41367.85,8,止盈
214,600309,万华化学,2021-11-30,86.718,2021-12-10,93.728,5700,7.9754%,39441.45,8,止盈
215,601318,中国平安,2021-12-01,36.788,2021-12-10,39.48,13500,7.2099%,35825.36,7,止盈
216,002714,牧原股份,2021-12-02,47.817,2021-12-08,46.3,10400,-3.2694%,-16266.81,4,止损
217,600703,三安光电,2021-12-02,33.31,2021-12-10,37.784,15000,13.3195%,66583.58,6,止盈
218,300015,爱尔眼科,2021-12-03,23.947,2021-12-10,26.065,20800,8.7357%,43534.14,5,止盈
219,300393,中来股份,2021-12-03,16.54,2021-12-08,18.113,30200,9.3987%,46971.46,3,止盈
220,300595,欧普康视,2021-12-03,53.756,2021-12-10,61.668,9300,14.6043%,73047.54,5,止盈
221,601899,紫金矿业,2021-12-03,8.424,2021-12-20,8.386,59300,-0.5554%,-2775.83,11,到期
222,300122,智飞生物,2021-12-06,79.573,2021-12-21,84.891,6200,6.5763%,32460.32,11,到期
223,601012,隆基绿能,2021-12-06,57.845,2021-12-21,56.588,8600,-2.2712%,-11304.12,11,到期
224,002709,天赐材料,2021-12-08,61.969,2021-12-21,57.429,8000,-7.4184%,-36795.18,9,止损
225,601689,拓普集团,2021-12-08,33.996,2021-12-17,31.356,14700,-7.8569%,-39283.57,7,止损
226,603606,东方电缆,2021-12-08,39.745,2021-12-23,37.73,12500,-5.1641%,-25668.43,11,止损
227,002121,科陆电子,2021-12-10,5.503,2021-12-27,5.037,90800,-8.5467%,-42725.04,11,止损
228,002684,猛狮退,2021-12-10,4.302,2021-12-15,3.948,116200,-8.3231%,-41628.66,3,止损
229,600246,万通发展,2021-12-10,10.665,2021-12-14,11.594,46800,8.6006%,42950.24,2,止盈
230,600577,精达股份,2021-12-10,7.814,2021-12-20,7.226,63900,-7.6113%,-38023.07,6,止损
231,600721,百花医药,2021-12-10,7.444,2021-12-27,7.386,67100,-0.8705%,-4350.09,11,到期
232,605111,新洁能,2021-12-10,70.636,2021-12-20,65.593,7000,-7.2324%,-35778.60,6,止损
