序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
199,002411,必康退,2021-11-04,13.957,2021-11-11,13.033,35800,-6.7101%,-33544.25,5,止损
200,002091,江苏国泰,2021-11-05,10.885,2021-11-16,9.645,45900,-11.4824%,-57399.34,7,止损
201,600096,云天化,2021-11-05,21.966,2021-11-09,19.885,22700,-9.5639%,-47712.01,2,止损
202,002915,中欣氟材,2021-11-08,18.288,2021-11-11,19.99,27300,9.1966%,45938.30,3,止盈
203,600188,兖矿能源,2021-11-08,6.361,2021-11-11,5.817,78600,-8.6447%,-43244.00,3,止损
204,600696,退市岩石,2021-11-08,30.255,2021-11-23,28.186,16500,-6.9324%,-34624.27,11,到期
205,600726,华电能源,2021-11-08,2.861,2021-11-23,2.779,174700,-2.9914%,-14961.31,11,到期
206,000983,山西焦煤,2021-11-09,5.757,2021-11-15,5.131,86800,-10.9534%,-54761.09,4,止损
207,002165,红宝丽,2021-11-09,6.433,2021-11-17,5.957,77700,-7.4947%,-37481.71,6,止损
208,601890,亚星锚链,2021-11-09,6.698,2021-11-18,8.301,74600,23.7999%,118987.03,7,止盈
209,300318,博晖创新,2021-11-10,8.354,2021-11-25,8.956,36000,7.0910%,21336.85,11,到期
210,002202,金风科技,2021-11-11,18.18,2021-11-26,17.282,27500,-5.0330%,-25175.21,11,到期
211,002531,天顺风能,2021-11-11,19.835,2021-11-16,18.586,25200,-6.3917%,-31964.19,3,止损
212,002762,金发拉比,2021-11-11,11.676,2021-11-15,10.895,40100,-6.7847%,-31782.06,2,止损
213,002487,大金重工,2021-11-12,40.735,2021-11-16,38.666,12200,-5.1757%,-25734.69,2,止损
214,600104,上汽集团,2021-11-12,19.68,2021-11-29,18.161,25400,-7.8104%,-39061.15,11,止损
215,002045,国光电器,2021-11-15,14.072,2021-11-30,14.128,35500,0.2969%,1483.90,11,到期
216,002534,西子洁能,2021-11-15,22.118,2021-11-30,22.926,22600,3.5472%,17740.01,11,到期
217,300148,天舟文化,2021-11-15,4.922,2021-11-18,4.568,101500,-7.2994%,-36488.24,3,止损
218,605376,博迁新材,2021-11-15,73.717,2021-11-30,82.659,6000,12.0179%,53181.73,11,止盈
219,000422,湖北宜化,2021-11-16,23.092,2021-11-23,25.337,21600,9.6159%,47985.92,5,止盈
220,603026,石大胜华,2021-11-16,196.018,2021-12-01,196.822,2500,0.3096%,1517.90,11,到期
221,603098,森特股份,2021-11-16,49.505,2021-11-25,45.017,10100,-9.1552%,-45798.66,7,止损
222,002283,天润工业,2021-11-17,9.336,2021-11-22,10.426,300,11.2997%,317.04,3,止盈
223,300184,力源信息,2021-11-17,6.983,2021-12-02,7.146,71500,2.2309%,11144.71,11,到期
224,300437,清水源,2021-11-17,37.919,2021-11-26,34.703,13100,-8.5735%,-42609.33,7,止损
225,300702,天宇股份,2021-11-17,49.245,2021-11-30,44.378,6500,-9.9730%,-31938.54,9,止损
226,603010,万盛股份,2021-11-17,23.462,2021-11-23,28.006,21300,19.2495%,96244.71,4,止盈
227,603396,金辰股份,2021-11-17,121.631,2021-11-22,132.404,4100,8.7483%,43648.45,3,止盈
228,000671,ST阳光城,2021-11-18,2.811,2021-12-03,2.969,177800,5.4828%,27420.32,11,到期
229,002748,世龙实业,2021-11-18,11.861,2021-11-23,13.318,42100,12.1753%,60826.94,3,止盈
230,600491,ST龙元,2021-11-18,6.281,2021-12-03,6.555,79600,4.2513%,21266.26,11,到期
231,300199,翰宇药业,2021-11-22,8.374,2021-11-25,8.906,59700,6.2389%,31206.39,3,止盈
232,600640,国脉文化,2021-11-22,14.178,2021-12-03,12.965,8100,-8.6509%,-9939.85,9,止损
233,002047,宝鹰股份,2021-11-23,3.482,2021-11-25,3.778,143600,8.4037%,42037.47,2,止盈
234,002510,天汽模,2021-11-23,4.572,2021-12-08,4.338,109300,-5.2226%,-26112.87,11,到期
235,300134,大富科技,2021-11-23,11.276,2021-11-25,15.172,44300,34.4248%,172041.31,2,止盈
236,300494,盛天网络,2021-11-23,10.573,2021-11-29,9.747,47200,-7.9058%,-39474.31,4,止损
237,603355,莱克电气,2021-11-23,22.111,2021-11-25,27.936,22600,26.2179%,131078.90,2,止盈
238,300305,裕兴股份,2021-11-25,20.824,2021-12-03,19.524,24000,-6.3372%,-31688.36,6,止损
239,603050,科林电气,2021-11-25,8.008,2021-12-06,7.501,62400,-6.4217%,-32105.37,7,止损
240,603848,好太太,2021-11-25,12.136,2021-12-10,12.344,41100,1.6103%,8035.87,11,到期
241,605222,起帆电缆,2021-11-25,27.703,2021-12-03,24.877,18000,-10.2919%,-51346.42,6,止损
242,002717,ST岭南,2021-11-26,3.302,2021-12-08,3.058,151400,-7.4580%,-37298.91,8,止损
243,002759,ST天际,2021-11-26,29.266,2021-12-13,30.985,17000,5.7709%,28725.72,11,到期
244,300118,东方日升,2021-11-26,34.049,2021-12-03,31.386,14600,-7.9124%,-39353.35,5,止损
245,300507,苏奥传感,2021-11-26,8.342,2021-12-06,7.346,59900,-12.0255%,-60120.93,6,止损
246,000982,中银绒业,2021-11-29,3.562,2021-12-03,3.248,140300,-8.8903%,-44448.45,4,止损
247,300264,佳创视讯,2021-11-29,10.665,2021-12-10,11.964,46800,12.0646%,60248.93,9,止盈
248,002529,海源复材,2021-11-30,27.694,2021-12-06,32.484,18000,17.1787%,85676.78,4,止盈
249,002860,星帅尔,2021-11-30,17.935,2021-12-15,17.41,26300,-3.0224%,-14263.68,11,到期
250,600348,华阳股份,2021-11-30,5.068,2021-12-08,5.895,98600,16.2135%,81052.87,6,止盈
251,605333,沪光股份,2021-11-30,24.172,2021-12-03,21.709,20600,-10.2790%,-51209.14,3,止损
252,300866,安克创新,2021-12-01,79.016,2021-12-16,77.146,6200,-2.4643%,-12078.61,11,到期
253,600406,国电南瑞,2021-12-02,26.102,2021-12-15,28.867,19100,10.4806%,52277.29,9,止盈
254,002015,协鑫能科,2021-12-03,17.589,2021-12-07,19.58,28400,11.2108%,56028.39,2,止盈
255,002026,山东威达,2021-12-03,19.92,2021-12-20,19.26,25100,-3.4078%,-17047.42,11,到期
256,002139,拓邦股份,2021-12-03,19.963,2021-12-20,19.583,25000,-2.0004%,-9988.65,11,到期
257,002334,英威腾,2021-12-03,7.655,2021-12-20,7.457,65300,-2.6782%,-13393.82,11,到期
258,002350,北京科锐,2021-12-03,8.434,2021-12-17,9.305,59200,10.2183%,51045.81,10,止盈
259,002487,大金重工,2021-12-03,46.818,2021-12-07,42.694,10600,-8.9013%,-44196.82,2,止损
