序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
98,600875,东方电气,2021-09-24,18.016,2021-09-28,15.099,27700,-16.2725%,-81247.28,2,止损
99,601985,中国核电,2021-09-24,6.848,2021-09-30,6.322,73000,-7.7814%,-38921.42,4,止损
100,601989,中国重工,2021-09-24,4.971,2021-09-28,4.527,100500,-9.0370%,-45174.56,2,止损
101,600021,上海电力,2021-09-27,12.481,2021-09-30,10.99,40000,-12.0398%,-60138.81,3,止损
102,600702,舍得酒业,2021-09-27,203.004,2021-10-19,176.745,2400,-13.0226%,-63479.38,11,止损
103,000568,泸州老窖,2021-09-28,184.915,2021-10-14,218.394,2700,17.9866%,89847.04,7,止盈
104,000661,长春高新,2021-09-28,255.802,2021-10-12,286.321,1900,11.8188%,57470.95,5,止盈
105,000858,五粮液,2021-09-28,198.043,2021-10-27,196.536,2500,-0.8603%,-4261.45,16,到期
106,002475,立讯精密,2021-09-28,35.821,2021-10-27,38.044,13900,6.0999%,30387.27,16,到期
107,002714,牧原股份,2021-09-28,44.515,2021-10-11,50.968,11200,14.3801%,71730.58,4,止盈
108,300274,阳光电源,2021-09-28,102.277,2021-10-12,96.626,4800,-5.6201%,-27604.33,5,止损
109,300366,ST创意,2021-09-28,14.047,2021-09-30,12.494,35500,-11.1465%,-55612.18,2,止损
110,300999,金龙鱼,2021-09-28,71.91,2021-10-18,66.161,4600,-8.0867%,-26763.12,9,止损
111,000993,闽东电力,2021-09-30,16.038,2021-10-13,16.612,31100,3.4734%,17333.59,4,止盈
112,600238,ST椰岛,2021-09-30,18.709,2021-10-14,20.79,26700,11.0077%,55015.36,5,止盈
113,600733,北汽蓝谷,2021-09-30,14.607,2021-10-13,13.383,34200,-8.4709%,-42339.27,4,止损
114,600900,长江电力,2021-09-30,17.81,2021-10-14,16.443,28000,-7.7685%,-38759.07,5,止损
115,601966,玲珑轮胎,2021-09-30,35.342,2021-10-29,35.236,14100,-0.3976%,-1982.15,16,到期
116,603288,海天味业,2021-09-30,79.137,2021-10-29,83.934,6300,5.9563%,29710.35,16,到期
117,603318,水发燃气,2021-09-30,9.314,2021-10-13,8.665,21500,-7.0611%,-14146.53,4,止损
118,600298,安琪酵母,2021-10-08,46.399,2021-11-01,53.179,10700,14.4982%,72015.49,16,止盈
119,300014,亿纬锂能,2021-10-11,98.034,2021-10-20,110.53,5100,12.6336%,63196.31,7,止盈
120,300750,宁德时代,2021-10-11,275.511,2021-10-13,258.577,1800,-6.2402%,-30961.95,2,止损
121,000963,华东医药,2021-10-12,30.395,2021-11-03,33.513,16400,10.1481%,50611.89,16,到期
122,000998,隆平高科,2021-10-12,24.51,2021-10-18,20.308,20300,-17.2283%,-85763.79,4,止损
123,300373,扬杰科技,2021-10-12,46.93,2021-11-03,49.082,10600,4.4810%,22302.26,16,到期
124,600009,上海机场,2021-10-12,48.394,2021-11-03,49.085,10300,1.3270%,6617.96,16,到期
125,002612,朗姿股份,2021-10-13,33.897,2021-11-04,37.311,14700,9.9629%,49668.23,16,到期
126,300159,新研股份,2021-10-13,4.946,2021-10-25,4.518,101000,-8.7587%,-43779.87,8,止损
127,600660,福耀玻璃,2021-10-13,38.849,2021-10-27,44.068,5000,13.3194%,25885.41,10,止盈
128,600737,中粮糖业,2021-10-13,8.864,2021-10-15,8.336,56400,-6.0571%,-30298.09,2,止损
129,002594,比亚迪,2021-10-14,87.246,2021-10-26,106.982,5700,22.4996%,111946.67,8,止盈
130,600438,通威股份,2021-10-14,49.954,2021-11-03,45.606,10000,-8.7948%,-43955.59,14,止损
131,600519,贵州茅台,2021-10-14,1706.842,2021-10-19,1576.27,200,-7.7422%,-26442.62,3,止损
132,601633,长城汽车,2021-10-15,61.261,2021-11-08,61.339,8100,0.0284%,140.94,16,到期
133,000519,中兵红箭,2021-10-18,25.168,2021-11-02,28.521,18800,13.2100%,62534.64,11,止盈
134,300750,宁德时代,2021-10-18,301.078,2021-11-02,341.869,1600,13.4346%,64750.47,11,止盈
135,000422,湖北宜化,2021-10-19,24.362,2021-10-22,27.996,20500,14.8010%,73956.64,3,止盈
136,300274,阳光电源,2021-10-19,113.208,2021-11-04,108.863,2100,-3.9342%,-9357.75,12,止损
137,002714,牧原股份,2021-10-20,55.411,2021-10-27,51.067,9000,-7.9304%,-39568.29,5,止损
138,002326,永太科技,2021-10-21,70.215,2021-11-05,64.488,7100,-8.2487%,-41142.38,11,止损
139,000155,川能动力,2021-10-22,31.716,2021-10-27,29.745,15700,-6.3074%,-31422.93,3,止损
140,600096,云天化,2021-10-25,23.097,2021-11-02,26.182,21600,13.2452%,66111.57,6,止盈
141,002407,多氟多,2021-10-26,45.174,2021-11-02,42.191,11000,-6.6961%,-33290.00,5,止损
142,002008,大族激光,2021-10-27,41.821,2021-11-18,40.67,11900,-2.8500%,-14190.63,16,到期
143,002241,歌尔股份,2021-10-27,42.827,2021-11-12,47.972,11600,11.9004%,59150.71,12,止盈
144,002594,比亚迪,2021-10-27,101.253,2021-11-17,96.821,4900,-4.4728%,-22202.25,15,止损
145,600036,招商银行,2021-10-27,45.975,2021-11-03,43.08,10800,-6.3895%,-31741.79,5,止损
146,600063,皖维高新,2021-10-27,6.893,2021-11-03,6.417,51900,-7.0077%,-25083.80,5,止损
147,002202,金风科技,2021-10-29,17.6,2021-11-05,19.971,28400,13.3595%,66808.97,5,止盈
148,300124,汇川技术,2021-10-29,63.803,2021-11-22,64.379,7800,0.8018%,3992.18,16,到期
149,601012,隆基绿能,2021-11-01,68.914,2021-11-04,65.64,7200,-4.8464%,-24059.19,3,止损
150,300418,昆仑万维,2021-11-02,21.337,2021-11-18,24.124,23400,12.9503%,64690.21,12,止盈
151,600487,亨通光电,2021-11-02,15.297,2021-11-24,15.771,32600,2.9987%,14961.19,16,到期
152,600745,ST闻泰,2021-11-02,115.329,2021-11-24,121.11,4300,4.9083%,24353.31,16,到期
153,600905,三峡能源,2021-11-02,7.313,2021-11-08,6.746,68300,-7.8463%,-39208.17,4,止损
154,002049,紫光国微,2021-11-03,156.349,2021-11-25,143.506,3100,-8.3060%,-40277.84,16,止损
155,300052,中青宝,2021-11-03,26.833,2021-11-05,31.204,18600,16.1731%,80760.48,2,止盈
156,600150,中国船舶,2021-11-03,23.347,2021-11-08,20.625,21400,-11.7473%,-58720.97,3,止损
157,600703,三安光电,2021-11-03,34.22,2021-11-25,36.775,14600,7.3575%,36777.47,16,到期
158,600893,航发动力,2021-11-03,58.59,2021-11-25,60.391,8500,2.9700%,14798.66,16,到期
159,603501,豪威集团,2021-11-03,208.017,2021-11-18,193.853,2400,-6.9022%,-34475.68,11,止损
160,300438,鹏辉能源,2021-11-04,36.501,2021-11-15,43.661,8500,19.4960%,60518.60,7,止盈
161,600522,中天科技,2021-11-04,12.038,2021-11-08,14.565,41500,20.8684%,104305.96,2,止盈
162,601218,吉鑫科技,2021-11-04,7.307,2021-11-16,6.48,68400,-11.4056%,-57030.98,8,止损
163,002384,东山精密,2021-11-05,24.135,2021-11-29,23.351,20700,-3.3440%,-16714.96,16,到期
164,300999,金龙鱼,2021-11-05,67.428,2021-11-15,62.963,7400,-6.7155%,-33524.88,6,止损
165,600875,东方电气,2021-11-05,17.766,2021-11-09,16.519,28100,-7.1128%,-35526.39,2,止损
166,002273,水晶光电,2021-11-08,15.819,2021-11-30,16.563,31600,4.5974%,22992.73,16,到期
167,300052,中青宝,2021-11-08,32.566,2021-11-12,38.281,15300,17.4300%,86891.02,4,止盈
168,300079,数码视讯,2021-11-08,8.744,2021-11-16,9.595,57100,9.6204%,48058.80,6,止盈
169,300760,迈瑞医疗,2021-11-08,372.495,2021-11-10,347.105,1300,-6.9093%,-33474.47,2,止损
170,603799,华友钴业,2021-11-09,91.481,2021-11-16,82.94,5400,-9.4272%,-46593.46,5,止损
171,002466,天齐锂业,2021-11-10,103.263,2021-11-12,97.602,4800,-5.5761%,-27652.14,2,止损
172,002371,北方华创,2021-11-12,327.958,2021-11-16,305.256,1500,-7.0151%,-34527.31,2,止损
173,300059,东方财富,2021-11-12,24.15,2021-12-06,23.855,20700,-1.3203%,-6603.40,16,到期
174,300393,中来股份,2021-11-12,19.832,2021-11-29,17.933,25200,-9.6653%,-48327.66,11,止损
175,002405,四维图新,2021-11-15,15.802,2021-12-03,14.537,31600,-8.0984%,-40458.69,14,止损
176,600522,中天科技,2021-11-15,16.93,2021-12-03,15.824,29500,-6.6282%,-33121.25,14,止损
177,000768,中航西飞,2021-11-16,35.063,2021-12-06,39.265,14200,11.8748%,59152.53,14,止盈
178,002191,劲嘉股份,2021-11-16,13.177,2021-11-22,12.224,37900,-7.3230%,-36588.67,4,止损
179,002624,完美世界,2021-11-16,17.62,2021-12-01,16.033,23000,-9.0969%,-36884.01,11,止损
180,300081,ST恒信,2021-11-16,14.877,2021-11-23,17.191,33600,15.4380%,77210.47,5,止盈
181,300142,沃森生物,2021-11-17,59.128,2021-11-26,67.134,8000,13.4282%,63549.89,7,止盈
182,000982,中银绒业,2021-11-18,3.352,2021-11-24,4.098,149100,22.1435%,110714.23,4,止盈
183,002056,横店东磁,2021-11-18,16.013,2021-11-22,14.198,31200,-11.4238%,-57102.57,2,止损
184,002610,ST爱康,2021-11-18,5.963,2021-11-25,5.477,83800,-8.2374%,-41182.68,5,止损
185,000762,西藏矿业,2021-11-22,55.397,2021-11-30,62.758,9000,13.1744%,65716.59,6,止盈
186,002131,利欧股份,2021-11-22,2.739,2021-11-26,2.357,154800,-14.0508%,-59612.88,4,止损
187,600338,西藏珠峰,2021-11-22,34.662,2021-11-30,39.475,14400,13.7714%,68772.40,6,止盈
188,300014,亿纬锂能,2021-11-23,135.773,2021-12-15,131.459,3600,-3.2739%,-16010.03,16,到期
189,000723,美锦能源,2021-11-24,13.257,2021-12-03,15.502,37700,16.8227%,84117.77,7,止盈
190,300373,扬杰科技,2021-11-24,69.142,2021-12-16,66.574,7200,-3.8102%,-18977.15,16,到期
191,600010,包钢股份,2021-11-24,2.68,2021-11-29,2.928,186500,9.1134%,45579.12,3,止盈
192,002617,露笑科技,2021-11-25,20.01,2021-11-29,18.091,24900,-9.6808%,-48258.70,2,止损
193,600111,北方稀土,2021-11-25,53.369,2021-12-15,49.327,9300,-7.6649%,-38062.06,14,止损
194,600516,方大炭素,2021-11-25,12.477,2021-12-02,11.635,40000,-6.8419%,-34164.49,5,止损
195,600519,贵州茅台,2021-11-25,1730.924,2021-12-17,1876.62,200,8.3089%,28778.48,16,到期
196,300224,正海磁材,2021-11-26,20.633,2021-12-06,18.814,24200,-8.9105%,-44514.60,6,止损
197,300782,卓胜微,2021-11-26,234.428,2021-12-17,212.073,2100,-9.6265%,-47414.84,15,止损
198,002317,众生药业,2021-11-29,11.16,2021-12-02,10.519,44800,-5.8367%,-29195.18,3,止损
199,300869,康泰医学,2021-11-29,44.637,2021-12-06,41.084,11200,-8.0514%,-40272.07,5,止损
200,600549,厦门钨业,2021-11-29,23.778,2021-12-15,21.375,21000,-10.1941%,-50928.20,12,止损
201,600773,西藏城投,2021-11-29,29.051,2021-12-07,27.372,17200,-5.8710%,-29350.47,6,止损
202,000155,川能动力,2021-11-30,29.985,2021-12-07,27.556,16600,-8.1918%,-40795.17,5,止损
203,600702,舍得酒业,2021-11-30,229.768,2021-12-22,229.668,2100,-0.1433%,-691.82,16,到期
204,603259,药明康德,2021-11-30,136.409,2021-12-16,114.084,3600,-16.4500%,-80821.76,12,止损
205,000795,英洛华,2021-12-01,9.395,2021-12-07,8.716,53200,-7.3208%,-36607.46,4,止损
206,002049,紫光国微,2021-12-02,164.618,2021-12-17,154.237,3000,-6.4000%,-31622.56,11,止损
207,002176,江特电机,2021-12-02,25.833,2021-12-08,23.488,19300,-9.1671%,-45727.89,4,止损
208,000338,潍柴动力,2021-12-03,15.261,2021-12-27,15.955,32700,4.4457%,22196.24,16,到期
