序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
118,601669,中国电建,2021-12-17,7.815,2021-12-30,7.257,63900,-7.2271%,-36108.11,9,止损
119,000812,陕西金叶,2021-12-21,11.788,2021-12-24,10.097,42400,-14.4303%,-72159.90,3,止损
120,002699,ST美盛,2021-12-21,8.214,2021-12-24,7.056,48200,-14.1791%,-56166.03,3,止损
121,000002,万科Ａ,2021-12-22,18.655,2021-12-31,17.487,900,-6.3550%,-1067.53,7,信号
122,000591,太阳能,2021-12-24,11.454,2021-12-30,10.443,43600,-8.9175%,-44554.68,4,止损
123,002432,九安医疗,2021-12-24,29.498,2022-02-15,49.708,9100,68.3466%,183554.18,31,到期
124,000568,泸州老窖,2021-12-27,239.333,2022-01-07,219.693,2000,-8.2977%,-39738.04,8,止损
125,600559,老白干酒,2021-12-27,27.484,2022-01-06,25.887,14100,-5.9037%,-22889.52,7,止损
126,000651,格力电器,2021-12-28,26.385,2022-01-28,26.269,18700,-0.5404%,-2667.63,22,信号
127,002232,启明信息,2021-12-30,27.07,2022-01-04,21.605,17600,-20.2661%,-96600.65,2,止损
128,002639,雪人集团,2021-12-30,13.087,2022-01-24,11.954,38200,-8.7454%,-43740.54,16,止损
129,002665,ST航高,2021-12-30,4.262,2022-01-21,3.878,200,-10.1250%,-86.81,15,止损
130,300026,红日药业,2021-12-30,6.073,2022-01-27,6.327,82300,4.0750%,20377.49,19,信号
131,600338,西藏珠峰,2021-12-30,36.943,2022-01-05,33.508,13500,-9.3893%,-46851.09,3,止损
132,601108,财通证券,2021-12-31,9.764,2022-01-17,8.789,1600,-10.0786%,-1575.28,10,止损
133,002374,中锐股份,2022-01-04,10.925,2022-01-10,9.165,32500,-16.1934%,-57527.94,4,止损
134,601012,隆基绿能,2022-01-04,61.047,2022-01-06,56.359,8100,-7.7712%,-38445.87,2,信号
135,002475,立讯精密,2022-01-05,49.088,2022-01-10,44.941,8000,-8.5397%,-33552.22,3,止损
136,002714,牧原股份,2022-01-05,54.02,2022-01-25,50.068,9200,-7.4085%,-36837.60,14,止损
137,000002,万科Ａ,2022-01-06,19.486,2022-02-07,18.877,11500,-3.2231%,-7226.16,17,信号
138,000333,美的集团,2022-01-06,61.052,2022-02-16,57.362,8100,-6.1367%,-30362.14,24,信号
139,600085,同仁堂,2022-01-06,44.512,2022-01-27,41.139,11200,-7.6697%,-38255.29,15,止损
140,601318,中国平安,2022-01-06,40.51,2022-02-07,39.82,12300,-1.8019%,-8983.06,17,信号
141,300261,雅本化学,2022-01-07,17.429,2022-02-14,16.282,16600,-6.6736%,-19317.59,11,止损
142,600031,三一重工,2022-01-07,22.109,2022-01-25,20.918,22600,-5.4838%,-27414.39,12,信号
143,000725,京东方Ａ,2022-01-10,4.769,2022-01-17,4.565,33200,-4.3869%,-6949.89,5,信号
144,601669,中国电建,2022-01-10,8.185,2022-01-17,7.217,61000,-11.9109%,-59499.54,5,止损
145,002475,立讯精密,2022-01-11,48.287,2022-01-14,43.741,10300,-9.5051%,-47297.88,3,止损
146,601166,兴业银行,2022-01-12,16.069,2022-03-03,16.693,31100,3.7770%,18885.11,31,到期
147,000665,湖北广电,2022-01-14,9.555,2022-01-27,8.236,52300,-13.8897%,-69443.43,9,止损
148,600986,浙文互联,2022-01-14,8.054,2022-01-24,6.947,54400,-13.8371%,-60656.01,6,止损
149,601899,紫金矿业,2022-01-14,8.374,2022-01-18,8.116,59700,-3.1807%,-15909.46,2,信号
150,000620,盈新发展,2022-01-17,3.662,2022-01-19,3.078,100,-18.4106%,-68.34,2,止损
151,300182,捷成股份,2022-01-17,7.492,2022-01-24,6.895,14000,-8.0633%,-8461.41,5,止损
152,603077,和邦生物,2022-01-17,3.915,2022-01-21,3.571,127700,-8.8714%,-44373.97,4,止损
153,300750,宁德时代,2022-01-18,315.448,2022-01-20,292.449,1500,-7.3836%,-34954.34,2,信号
154,300075,数字政通,2022-01-19,23.7,2022-01-26,21.944,400,-7.5101%,-712.33,5,止损
155,601669,中国电建,2022-01-20,8.115,2022-02-23,7.657,54200,-5.7367%,-25244.85,19,信号
156,600036,招商银行,2022-01-21,42.163,2022-02-07,41.031,10800,-2.7811%,-12670.50,6,信号
