序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
153,000651,格力电器,2021-12-28,26.385,2022-01-28,26.269,18900,-0.5404%,-2696.16,22,信号
154,300026,红日药业,2021-12-28,6.043,2022-01-20,7.136,67900,17.9757%,73795.10,16,信号
155,000408,藏格矿业,2021-12-30,31.42,2022-01-10,28.44,15900,-9.5747%,-47856.75,6,止损
156,002665,ST航高,2021-12-30,4.262,2022-01-18,4.158,117300,-2.5425%,-12717.67,12,信号
157,300075,数字政通,2021-12-30,14.187,2022-01-28,17.862,35200,25.7778%,128795.04,20,信号
158,600118,中国卫星,2021-12-30,27.267,2022-01-17,25.49,18300,-6.6083%,-32990.44,11,信号
159,600880,博瑞传播,2021-12-30,6.256,2022-01-25,6.58,29700,5.0671%,9419.77,17,信号
160,601107,四川成渝,2021-12-30,4.035,2022-01-18,3.881,100,-6.2168%,-25.40,12,信号
161,000970,中科三环,2022-01-04,14.642,2022-01-10,13.226,34100,-9.7604%,-48758.51,4,止损
162,002374,中锐股份,2022-01-04,10.925,2022-01-10,9.165,45700,-16.1934%,-80893.13,4,止损
163,600668,尖峰集团,2022-01-04,15.95,2022-01-06,13.976,19400,-12.4635%,-38585.15,2,止损
164,300094,国联水产,2022-01-06,5.523,2022-01-27,6.537,100,16.4007%,91.40,15,信号
165,600085,同仁堂,2022-01-06,44.512,2022-01-24,42.509,3600,-4.5965%,-7369.27,12,信号
166,601318,中国平安,2022-01-06,40.51,2022-01-17,39.59,12300,-2.3688%,-11809.23,7,信号
167,300287,飞利信,2022-01-07,6.953,2022-01-12,6.167,52000,-11.4004%,-41242.25,3,止损
168,300418,昆仑万维,2022-01-07,26.899,2022-01-11,24.274,18500,-9.8509%,-49046.69,2,止损
169,000683,博源化工,2022-01-10,7.335,2022-02-16,7.977,27200,8.6489%,17263.52,22,信号
170,002177,御银股份,2022-01-10,8.153,2022-01-26,6.916,61300,-15.2635%,-76322.69,12,止损
171,002603,以岭药业,2022-01-10,20.82,2022-01-26,19.1,24000,-8.3526%,-41758.09,12,止损
172,600031,三一重工,2022-01-10,23.54,2022-01-17,21.627,21200,-8.2167%,-41025.53,5,信号
173,000066,中国长城,2022-01-11,15.104,2022-01-25,14.539,29700,-3.8359%,-17215.37,10,信号
174,002030,达安基因,2022-01-12,18.714,2022-01-21,17.116,17100,-8.6299%,-27630.70,7,信号
175,000960,锡业股份,2022-01-13,22.863,2022-01-26,20.052,19400,-12.3844%,-54958.55,9,止损
176,300182,捷成股份,2022-01-17,7.492,2022-01-25,6.875,66700,-8.3299%,-41645.22,6,止损
177,300439,美康生物,2022-01-17,28.012,2022-01-19,23.466,13900,-16.3116%,-63543.53,2,止损
178,300677,英科医疗,2022-01-17,58.095,2022-01-19,50.707,8600,-12.8050%,-64008.08,2,止损
179,603077,和邦生物,2022-01-17,3.915,2022-01-21,3.571,127700,-8.8714%,-44373.97,4,止损
180,002702,海欣食品,2022-01-18,8.484,2022-01-20,7.256,100,-15.5593%,-132.79,2,止损
181,600072,中船科技,2022-01-18,18.041,2022-01-20,16.354,27100,-9.4426%,-46189.09,2,止损
182,300047,天源迪科,2022-01-19,11.881,2022-01-27,10.16,22000,-14.5710%,-38104.89,6,止损
183,300166,东方国信,2022-01-19,12.816,2022-01-28,10.885,39000,-15.1581%,-75804.32,7,止损
184,002807,江阴银行,2022-01-20,2.847,2022-02-24,2.781,100,-5.7573%,-16.68,20,信号
185,300020,ST银江,2022-01-20,11.021,2022-01-24,10.11,38800,-8.3542%,-35739.85,2,止损
186,600633,浙数文化,2022-01-20,10.415,2022-01-28,8.006,48000,-23.2085%,-116084.19,6,止损
187,600036,招商银行,2022-01-21,42.163,2022-02-07,41.031,11800,-2.7811%,-13843.69,6,信号
188,601688,华泰证券,2022-01-21,16.033,2022-02-07,15.347,15600,-4.3724%,-10941.53,6,信号
189,002530,金财互联,2022-01-24,12.69,2022-01-28,10.219,39400,-19.5556%,-97826.60,4,止损
190,600009,上海机场,2022-01-24,51.786,2022-02-25,52.464,1300,1.2077%,813.48,19,信号
191,600196,复星医药,2022-01-24,47.201,2022-01-26,43.015,10500,-8.9577%,-44417.26,2,止损
192,002235,安妮股份,2022-01-25,7.984,2022-01-28,6.377,62600,-20.2099%,-101058.96,3,止损
193,300763,锦浪科技,2022-01-25,165.398,2022-02-09,140.93,500,-14.8781%,-12310.16,6,止损
194,600546,山煤国际,2022-01-25,4.59,2022-01-27,4.256,108900,-7.3781%,-36900.34,2,止损
195,000948,南天信息,2022-01-26,15.468,2022-02-07,14.853,32300,-4.0730%,-20359.34,3,信号
196,002155,湖南黄金,2022-01-26,8.173,2022-01-28,7.181,61100,-12.2213%,-61060.54,2,止损
197,300645,正元智慧,2022-01-26,26.215,2022-01-28,20.672,8600,-21.2248%,-47875.21,2,止损
198,600547,山东黄金,2022-01-26,19.067,2022-01-28,17.448,26200,-8.5789%,-42876.68,2,信号
199,600160,巨化股份,2022-01-27,11.866,2022-03-08,12.464,100,4.1779%,49.78,23,信号
200,600660,福耀玻璃,2022-01-27,42.571,2022-02-07,40.18,4400,-5.7117%,-10704.10,2,信号
201,601456,国联民生,2022-01-27,15.45,2022-02-07,14.275,32300,-7.6968%,-38428.09,2,信号
202,000498,山东路桥,2022-01-28,7.641,2022-02-24,7.343,65400,-3.9895%,-19945.96,14,信号
203,000711,ST京蓝,2022-01-28,3.972,2022-02-24,4.038,125800,1.5599%,7798.34,14,信号
204,002824,和胜股份,2022-01-28,32.67,2022-02-11,27.098,15300,-17.1378%,-85707.04,5,止损
205,300921,南凌科技,2022-01-28,12.478,2022-02-18,13.912,40000,11.3790%,56824.37,10,信号
206,600230,沧州大化,2022-01-28,16.554,2022-03-01,17.857,30200,7.7620%,38824.77,17,信号
207,600857,宁波中百,2022-01-28,11.151,2022-02-21,11.269,44800,0.9643%,4819.59,11,信号
