序号,代码,名称,买入日,买入价,卖出日,卖出价,净收益率,毛收益率,持有交易日,卖出原因
1200,000550,江铃汽车,2024-02-08,21.283,2024-04-25,24.35,14.2973%,14.4117%,47,信号
1201,000550,江铃汽车,2024-07-31,30.781,2024-08-05,25.613,-16.8732%,-16.7900%,3,止损
1202,000550,江铃汽车,2026-04-28,19.183,2026-05-19,17.534,-8.6844%,-8.5930%,12,信号
1203,000551,创元科技,2022-07-20,7.411,2022-09-20,7.753,4.5160%,4.6206%,43,信号
1204,000551,创元科技,2023-02-10,8.177,2023-03-13,7.861,-3.9608%,-3.8647%,21,信号
1205,000551,创元科技,2023-06-21,8.619,2023-08-02,8.353,-3.1886%,-3.0917%,28,信号
1206,000551,创元科技,2023-11-21,8.502,2023-12-27,8.261,-2.9362%,-2.8390%,26,信号
1207,000551,创元科技,2024-10-08,9.428,2025-01-03,9.56,1.3041%,1.4055%,62,信号
1208,000551,创元科技,2025-03-21,11.313,2025-04-07,9.46,-16.4581%,-16.3745%,10,止损
1209,000551,创元科技,2025-07-02,10.737,2025-09-04,11.114,3.4083%,3.5118%,46,信号
1210,000551,创元科技,2025-12-23,12.736,2026-03-04,13.653,7.0912%,7.1983%,43,信号
1211,000551,创元科技,2026-05-06,16.298,2026-06-03,15.352,-5.8974%,-5.8033%,20,信号
1212,000551,创元科技,2026-06-29,18.699,2026-07-14,16.232,-13.2822%,-13.1955%,11,止损
1213,000552,甘肃能化,2021-08-27,2.735,2021-10-29,2.791,1.9174%,2.0194%,38,信号
1214,000552,甘肃能化,2022-06-09,4.324,2022-07-07,3.89,-10.1290%,-10.0391%,20,止损
1215,000552,甘肃能化,2023-02-01,3.244,2023-04-11,2.961,-8.8192%,-8.7280%,48,信号
1216,000552,甘肃能化,2024-04-12,2.993,2024-06-20,3.23,7.8055%,7.9134%,45,信号
1217,000552,甘肃能化,2025-07-03,2.443,2025-09-04,2.429,-0.6902%,-0.5909%,45,信号
1218,000552,甘肃能化,2025-10-24,2.721,2025-11-24,2.489,-8.6388%,-8.5474%,21,信号
1219,000552,甘肃能化,2026-03-02,2.691,2026-04-21,2.539,-5.7649%,-5.6706%,25,信号
1220,000553,安道麦A,2021-09-10,10.43,2021-09-30,9.2,-11.8791%,-11.7909%,12,止损
1221,000553,安道麦A,2022-04-20,8.699,2022-07-12,11.437,31.3414%,31.4728%,55,信号
1222,000553,安道麦A,2023-03-17,10.058,2023-03-30,9.268,-7.9432%,-7.8511%,9,信号
1223,000553,安道麦A,2024-09-26,4.782,2024-12-26,6.127,27.9864%,28.1145%,60,信号
1224,000553,安道麦A,2025-05-08,6.473,2025-07-17,6.847,5.6617%,5.7674%,49,信号
1225,000553,安道麦A,2026-03-13,6.883,2026-03-20,5.937,-13.8353%,-13.7491%,5,止损
1226,000553,安道麦A,2026-05-07,7.514,2026-05-20,6.627,-11.8941%,-11.8059%,9,止损
1227,000554,泰山石油,2021-10-11,5.313,2021-10-14,4.488,-15.6115%,-15.5271%,3,止损
1228,000554,泰山石油,2021-12-27,5.613,2021-12-30,5.027,-10.5178%,-10.4283%,3,止损
1229,000554,泰山石油,2022-01-06,6.083,2022-01-20,5.327,-12.5107%,-12.4231%,10,止损
1230,000554,泰山石油,2023-02-27,5.853,2023-03-17,5.387,-8.0474%,-7.9553%,14,信号
1231,000554,泰山石油,2023-07-14,5.593,2023-10-13,5.372,-4.0383%,-3.9423%,59,信号
1232,000554,泰山石油,2024-01-17,6.098,2024-01-24,5.822,-4.6208%,-4.5254%,5,止损
1233,000554,泰山石油,2024-09-30,5.171,2025-01-06,5.445,5.2073%,5.3126%,64,信号
1234,000554,泰山石油,2025-03-21,6.031,2025-04-08,5.255,-12.9480%,-12.8609%,11,止损
1235,000554,泰山石油,2025-06-16,7.272,2025-09-19,6.569,-9.7569%,-9.6666%,69,信号
1236,000554,泰山石油,2026-01-23,7.278,2026-05-14,7.65,5.0138%,5.1189%,69,信号
1237,000555,神州信息,2022-01-10,13.895,2022-03-09,13.611,-2.1401%,-2.0421%,37,信号
1238,000555,神州信息,2022-11-18,11.803,2022-11-24,10.692,-9.5056%,-9.4150%,4,信号
1239,000555,神州信息,2023-02-02,11.993,2023-04-26,13.18,9.7910%,9.9009%,58,信号
1240,000555,神州信息,2023-11-16,12.775,2023-12-01,11.863,-7.2341%,-7.1412%,11,信号
1241,000555,神州信息,2024-03-22,11.575,2024-04-17,10.324,-10.8967%,-10.8075%,16,止损
1242,000555,神州信息,2024-09-25,10.245,2025-01-02,11.184,9.0590%,9.1681%,65,信号
1243,000555,神州信息,2025-03-19,14.087,2025-03-27,12.414,-11.9660%,-11.8779%,6,止损
1244,000555,神州信息,2025-06-25,13.827,2025-07-23,13.013,-5.9770%,-5.8829%,20,信号
1245,000555,神州信息,2025-08-26,15.708,2025-09-04,13.813,-12.1504%,-12.0625%,7,止损
1246,000555,神州信息,2025-10-30,17.249,2025-12-04,16.722,-3.1522%,-3.0552%,25,信号
1247,000557,西部创业,2021-09-10,3.932,2021-10-13,3.508,-10.8655%,-10.7763%,16,止损
1248,000557,西部创业,2021-12-17,4.162,2022-03-28,4.218,1.2396%,1.3409%,65,信号
1249,000557,西部创业,2022-08-25,5.513,2022-09-01,4.948,-10.3429%,-10.2531%,5,止损
1250,000557,西部创业,2023-05-04,6.003,2023-06-07,5.337,-11.1778%,-11.0890%,24,止损
1251,000557,西部创业,2023-12-18,5.063,2024-01-09,4.608,-9.0753%,-8.9843%,15,信号
1252,000557,西部创业,2024-08-26,4.732,2024-08-29,4.128,-12.8595%,-12.7723%,3,止损
1253,000557,西部创业,2024-10-09,4.902,2024-12-24,5.507,12.2243%,12.3366%,54,信号
1254,000557,西部创业,2025-07-22,5.613,2025-09-04,5.247,-6.6041%,-6.5106%,32,信号
1255,000558,天府文旅,2021-10-14,3.482,2021-11-30,3.298,-5.3619%,-5.2672%,33,信号
1256,000558,天府文旅,2022-01-05,4.602,2022-01-19,3.938,-14.5190%,-14.4334%,10,止损
1257,000558,天府文旅,2022-09-15,3.102,2022-12-20,2.839,-8.5702%,-8.4787%,63,信号
1258,000558,天府文旅,2023-04-14,2.991,2023-04-27,2.579,-13.8848%,-13.7986%,9,止损
1259,000558,天府文旅,2023-05-09,3.042,2023-08-10,3.088,1.4416%,1.5431%,65,信号
1260,000558,天府文旅,2023-12-14,3.072,2024-01-23,2.759,-10.2774%,-10.1876%,27,信号
1261,000558,天府文旅,2024-10-08,3.062,2024-10-10,2.569,-16.1809%,-16.0970%,2,止损
1262,000558,天府文旅,2024-10-29,3.252,2024-11-18,2.909,-10.6405%,-10.5510%,14,止损
1263,000558,天府文旅,2024-12-12,3.562,2024-12-31,3.248,-8.8903%,-8.7991%,13,止损
1264,000558,天府文旅,2025-04-15,4.622,2025-04-23,4.028,-12.9449%,-12.8577%,6,止损
1265,000558,天府文旅,2025-07-28,5.353,2025-10-10,5.247,-2.0652%,-1.9672%,48,信号
1266,000559,万向钱潮,2021-09-08,5.313,2021-09-30,4.638,-12.7923%,-12.7050%,14,止损
1267,000559,万向钱潮,2022-06-06,4.852,2022-08-25,4.858,0.0059%,0.1060%,58,信号
1268,000559,万向钱潮,2023-05-30,4.652,2023-08-14,4.748,1.9464%,2.0484%,52,信号
1269,000559,万向钱潮,2023-11-16,5.093,2023-12-21,4.648,-8.8270%,-8.7357%,25,信号
1270,000559,万向钱潮,2024-04-16,4.772,2024-06-07,4.368,-8.5688%,-8.4773%,25,信号
1271,000559,万向钱潮,2024-09-11,4.432,2025-01-02,5.777,30.2133%,30.3436%,73,信号
1272,000559,万向钱潮,2025-03-11,6.673,2025-04-09,5.647,-15.4616%,-15.3770%,20,止损
1273,000559,万向钱潮,2025-05-12,8.904,2025-05-26,7.896,-11.4133%,-11.3247%,10,止损
1274,000559,万向钱潮,2025-09-16,8.914,2025-12-17,10.895,22.0900%,22.2122%,60,信号
1275,000559,万向钱潮,2025-12-31,16.398,2026-02-06,16.352,-0.3825%,-0.2828%,25,信号
1276,000560,我爱我家,2022-03-21,3.3,2022-04-22,3.106,-5.9494%,-5.8553%,22,信号
1277,000560,我爱我家,2022-09-22,3.308,2022-10-11,2.545,-23.1424%,-23.0655%,8,止损
1278,000560,我爱我家,2023-02-20,3.348,2023-03-15,2.955,-11.8322%,-11.7440%,17,止损
1279,000560,我爱我家,2023-04-14,3.528,2023-04-26,2.935,-16.8992%,-16.8161%,8,止损
1280,000560,我爱我家,2023-08-01,3.088,2023-08-24,2.755,-10.8719%,-10.7827%,17,止损
1281,000560,我爱我家,2024-05-16,2.397,2024-06-21,2.265,-5.6147%,-5.5202%,25,信号
1282,000560,我爱我家,2024-09-30,3.738,2024-10-11,3.254,-13.0221%,-12.9351%,4,止损
1283,000560,我爱我家,2026-01-30,3.342,2026-03-24,2.929,-12.4507%,-12.3631%,31,止损
1284,000561,烽火电子,2022-08-09,9.595,2022-08-25,8.416,-12.3757%,-12.2880%,12,止损
1285,000561,烽火电子,2022-12-05,8.684,2023-03-27,9.685,11.4129%,11.5244%,74,信号
1286,000561,烽火电子,2023-06-20,11.016,2023-07-21,9.505,-13.7966%,-13.7103%,11,止损
1287,000561,烽火电子,2024-08-26,6.713,2024-12-18,8.456,25.8285%,25.9545%,75,信号
1288,000561,烽火电子,2025-05-26,9.605,2025-06-23,8.636,-10.1798%,-10.0900%,19,止损
1289,000561,烽火电子,2025-08-13,11.726,2025-11-24,10.505,-10.5034%,-10.4139%,67,止损
1290,000561,烽火电子,2025-12-30,12.006,2026-02-02,11.174,-7.0195%,-6.9265%,22,信号
1291,000563,陕国投Ａ,2022-01-10,3.012,2022-01-26,2.859,-5.1733%,-5.0784%,12,信号
1292,000563,陕国投Ａ,2022-12-06,3.112,2022-12-20,2.799,-10.1478%,-10.0578%,10,止损
1293,000563,陕国投Ａ,2023-05-09,3.182,2023-06-07,2.829,-11.1841%,-11.0952%,21,止损
1294,000563,陕国投Ａ,2023-08-07,3.202,2023-08-24,2.889,-9.8680%,-9.7778%,13,止损
1295,000563,陕国投Ａ,2024-09-25,2.901,2025-01-02,3.458,19.0719%,19.1911%,65,信号
1296,000563,陕国投Ａ,2025-06-26,3.572,2025-09-04,3.448,-3.5545%,-3.4579%,50,信号
1297,000564,供销大集,2021-09-07,1.187,2021-12-17,1.799,51.4674%,51.6190%,65,信号
1298,000564,供销大集,2022-11-09,1.221,2022-12-29,1.529,25.1592%,25.2845%,31,信号
1299,000564,供销大集,2023-11-15,1.431,2024-02-05,1.599,11.6645%,11.7763%,57,信号
1300,000564,供销大集,2024-05-24,2.121,2024-06-14,1.889,-11.0272%,-10.9382%,13,止损
1301,000564,供销大集,2024-09-26,1.831,2025-01-07,2.899,58.1533%,58.3116%,67,信号
1302,000564,供销大集,2025-09-03,2.621,2025-11-24,2.519,-4.0090%,-3.9129%,52,信号
1303,000565,渝三峡Ａ,2021-09-16,7.499,2021-09-27,6.262,-16.5780%,-16.4945%,5,止损
1304,000565,渝三峡Ａ,2021-12-21,6.458,2022-01-21,6.022,-6.8480%,-6.7548%,22,信号
1305,000565,渝三峡Ａ,2022-06-28,6.423,2022-09-15,6.687,3.9974%,4.1015%,56,信号
1306,000565,渝三峡Ａ,2023-01-31,6.493,2023-03-13,6.387,-1.7376%,-1.6392%,29,信号
1307,000565,渝三峡Ａ,2023-08-02,6.248,2023-08-28,5.832,-6.7520%,-6.6586%,18,止损
1308,000565,渝三峡Ａ,2023-11-14,6.108,2024-01-19,5.932,-2.9789%,-2.8818%,47,信号
1309,000565,渝三峡Ａ,2024-09-23,4.322,2024-12-26,5.387,24.5192%,24.6438%,63,信号
1310,000565,渝三峡Ａ,2025-04-28,5.453,2025-06-16,9.085,66.4557%,66.6223%,31,信号
1311,000566,海南海药,2021-12-24,5.113,2022-01-26,4.548,-11.1368%,-11.0479%,22,止损
1312,000566,海南海药,2022-04-07,6.003,2022-04-11,4.998,-16.8332%,-16.7500%,2,止损
1313,000566,海南海药,2022-11-10,4.752,2022-12-23,4.378,-7.9737%,-7.8816%,31,信号
1314,000566,海南海药,2023-03-30,4.862,2023-08-21,4.608,-5.3336%,-5.2388%,96,信号
1315,000566,海南海药,2023-11-21,4.852,2023-12-19,4.618,-4.9326%,-4.8375%,20,信号
1316,000566,海南海药,2024-08-14,3.502,2024-08-21,3.108,-11.3204%,-11.2317%,5,止损
1317,000566,海南海药,2024-09-11,4.492,2024-09-23,3.788,-15.7589%,-15.6746%,6,止损
1318,000566,海南海药,2024-11-07,5.673,2024-11-19,5.107,-10.0566%,-9.9666%,8,止损
1319,000566,海南海药,2025-05-22,5.853,2025-05-29,5.217,-10.9475%,-10.8584%,5,止损
1320,000566,海南海药,2025-06-04,7.404,2025-06-06,6.487,-12.4725%,-12.3850%,2,止损
1321,000566,海南海药,2025-11-17,7.024,2025-12-18,6.747,-4.0383%,-3.9423%,23,信号
1322,000566,海南海药,2026-07-03,6.223,2026-07-09,4.738,-23.9465%,-23.8704%,4,止损
1323,000567,海德股份,2021-09-03,3.629,2021-11-22,4.518,24.3719%,24.4963%,49,信号
1324,000567,海德股份,2021-12-01,6.061,2021-12-10,5.32,-12.3083%,-12.2205%,7,止损
1325,000567,海德股份,2022-05-23,5.513,2022-08-03,6.028,9.2368%,9.3461%,51,信号
1326,000567,海德股份,2023-01-12,7.167,2023-03-21,7.629,6.3486%,6.4550%,43,信号
1327,000567,海德股份,2023-05-17,8.636,2023-08-22,7.772,-10.0966%,-10.0066%,67,止损
1328,000567,海德股份,2024-05-15,6.862,2024-06-04,6.359,-7.4313%,-7.3387%,14,信号
1329,000567,海德股份,2024-09-27,5.833,2024-12-24,7.196,23.2524%,23.3757%,57,信号
1330,000567,海德股份,2025-07-09,6.233,2025-09-03,6.297,0.9215%,1.0225%,40,信号
1331,000567,海德股份,2025-10-30,7.634,2025-12-02,6.677,-12.6258%,-12.5384%,23,信号
1332,000567,海德股份,2026-04-30,6.263,2026-06-05,5.887,-6.0986%,-6.0046%,23,信号
1333,000568,泸州老窖,2021-10-14,218.612,2021-11-15,191.727,-12.3858%,-12.2981%,22,止损
1334,000568,泸州老窖,2021-12-06,234.44,2022-01-07,219.693,-6.3840%,-6.2903%,23,信号
1335,000568,泸州老窖,2022-06-21,205.926,2022-08-01,200.103,-2.9249%,-2.8277%,29,信号
1336,000568,泸州老窖,2023-01-06,217.766,2023-03-13,221.206,1.4784%,1.5799%,41,信号
1337,000568,泸州老窖,2023-07-26,221.288,2023-08-24,208.833,-5.7228%,-5.6284%,21,信号
1338,000568,泸州老窖,2024-03-13,172.378,2024-04-15,158.213,-8.3093%,-8.2176%,21,信号
1339,000568,泸州老窖,2024-10-08,157.441,2024-10-10,134.825,-14.4505%,-14.3649%,2,止损
1340,000568,泸州老窖,2025-03-17,138.919,2025-03-24,125.437,-9.7953%,-9.7050%,5,止损
1341,000568,泸州老窖,2025-08-26,136.71,2025-09-26,127.408,-6.8974%,-6.8042%,23,信号
1342,000570,苏常柴Ａ,2022-07-25,5.834,2022-08-03,4.909,-15.9460%,-15.8619%,7,止损
1343,000570,苏常柴Ａ,2023-01-11,5.784,2023-01-13,5.118,-11.5937%,-11.5052%,2,止损
1344,000570,苏常柴Ａ,2023-06-30,5.164,2023-08-14,5.578,7.9219%,8.0299%,31,信号
1345,000570,苏常柴Ａ,2023-11-29,6.034,2023-12-26,5.718,-5.3297%,-5.2349%,19,信号
1346,000570,苏常柴Ａ,2024-09-30,4.93,2024-12-26,4.986,1.0153%,1.1164%,58,信号
1347,000570,苏常柴Ａ,2025-03-07,5.871,2025-04-08,5.065,-13.8058%,-13.7196%,21,止损
1348,000570,苏常柴Ａ,2025-07-15,5.911,2025-09-04,5.625,-4.9297%,-4.8345%,37,信号
1349,000570,苏常柴Ａ,2025-12-02,6.171,2025-12-12,5.705,-7.6428%,-7.5503%,8,信号
1350,000570,苏常柴Ａ,2026-03-09,6.371,2026-03-23,5.485,-13.9913%,-13.9052%,10,止损
1351,000570,苏常柴Ａ,2026-04-17,6.741,2026-05-22,6.107,-9.5015%,-9.4109%,22,止损
1352,000571,新大洲A,2021-09-09,2.331,2021-10-29,2.089,-10.4797%,-10.3901%,29,止损
1353,000571,新大洲A,2021-11-11,2.471,2021-12-21,2.439,-1.4120%,-1.3133%,28,信号
1354,000571,新大洲A,2022-07-29,2.571,2022-08-04,2.319,-9.9080%,-9.8179%,4,止损
1355,000571,新大洲A,2022-08-24,2.651,2022-09-20,2.379,-10.3681%,-10.2784%,18,止损
1356,000571,新大洲A,2023-05-31,2.451,2023-10-12,2.329,-5.0880%,-4.9930%,87,信号
1357,000571,新大洲A,2023-11-09,2.761,2024-01-19,2.809,1.6081%,1.7098%,50,信号
1358,000571,新大洲A,2024-03-20,3.412,2024-03-25,2.909,-14.8333%,-14.7481%,3,止损
1359,000571,新大洲A,2024-09-27,3.332,2024-11-19,3.658,9.6903%,9.8001%,32,信号
1360,000571,新大洲A,2025-03-20,4.252,2025-04-08,3.798,-10.7669%,-10.6776%,12,信号
1361,000571,新大洲A,2025-07-22,4.852,2025-08-19,4.408,-9.2539%,-9.1630%,20,信号
1362,000571,新大洲A,2025-09-26,5.273,2026-03-20,6.817,29.1532%,29.2824%,111,信号
1363,000571,新大洲A,2026-06-24,6.373,2026-07-21,5.517,-13.5170%,-13.4304%,19,止损
1364,000571,新大洲A,2026-08-07,7.234,2026-08-14,6.387,-11.7949%,-11.7066%,5,止损
1365,000572,海马汽车,2022-06-29,7.184,2022-07-01,6.097,-15.2116%,-15.1267%,2,止损
1366,000572,海马汽车,2023-07-31,5.503,2023-08-11,4.928,-10.5428%,-10.4532%,9,止损
1367,000572,海马汽车,2023-11-13,5.103,2023-12-15,5.317,4.1053%,4.2095%,24,信号
1368,000572,海马汽车,2024-10-30,4.392,2024-12-26,4.178,-4.9739%,-4.8788%,41,信号
1369,000572,海马汽车,2025-06-26,4.202,2025-12-19,7.996,90.0956%,90.2858%,120,信号
1370,000573,粤宏远Ａ,2021-09-08,2.981,2021-10-27,2.679,-10.2468%,-10.1570%,28,止损
1371,000573,粤宏远Ａ,2022-01-24,3.292,2022-03-16,3.118,-5.3567%,-5.2620%,32,信号
1372,000573,粤宏远Ａ,2022-03-29,4.142,2022-04-14,3.658,-11.7709%,-11.6826%,10,止损
1373,000573,粤宏远Ａ,2022-09-05,3.492,2022-10-25,3.088,-11.6382%,-11.5498%,30,止损
1374,000573,粤宏远Ａ,2022-12-07,4.712,2022-12-13,4.068,-13.7608%,-13.6745%,4,止损
1375,000573,粤宏远Ａ,2023-07-20,3.622,2023-08-24,3.518,-2.9567%,-2.8596%,25,信号
1376,000573,粤宏远Ａ,2024-09-26,2.291,2024-12-24,2.839,23.7696%,23.8935%,58,信号
1377,000573,粤宏远Ａ,2025-01-08,4.472,2025-02-17,3.918,-12.4795%,-12.3919%,22,止损
1378,000573,粤宏远Ａ,2025-11-06,4.602,2025-11-24,4.178,-9.3120%,-9.2213%,12,止损
1379,000573,粤宏远Ａ,2026-01-29,4.752,2026-02-02,4.198,-11.7556%,-11.6673%,2,止损
1380,000573,粤宏远Ａ,2026-04-15,4.812,2026-05-15,4.338,-9.9516%,-9.8615%,19,止损
1381,000576,甘化科工,2021-08-23,13.667,2021-09-28,12.794,-6.4830%,-6.3894%,24,信号
1382,000576,甘化科工,2022-07-27,12.746,2022-09-06,12.784,0.1919%,0.2921%,29,信号
1383,000576,甘化科工,2023-03-07,12.666,2023-03-15,11.394,-10.1325%,-10.0426%,6,止损
1384,000576,甘化科工,2023-11-30,10.515,2023-12-11,9.445,-10.2653%,-10.1755%,7,止损
1385,000576,甘化科工,2024-09-30,6.423,2025-01-02,7.236,12.5472%,12.6599%,62,信号
1386,000576,甘化科工,2025-05-12,8.304,2025-09-04,10.595,27.4556%,27.5832%,82,信号
1387,000576,甘化科工,2026-01-13,11.236,2026-02-03,10.405,-7.4871%,-7.3945%,15,信号
1388,000581,威孚高科,2021-08-30,19.206,2021-09-17,17.147,-10.8058%,-10.7165%,14,止损
1389,000581,威孚高科,2022-06-06,16.894,2022-07-07,16.052,-5.0817%,-4.9867%,23,信号
1390,000581,威孚高科,2023-01-20,15.708,2023-04-11,16.682,6.0933%,6.1995%,51,信号
1391,000581,威孚高科,2023-07-13,15.035,2023-08-15,14.04,-6.7084%,-6.6150%,23,信号
1392,000581,威孚高科,2024-02-07,13.954,2024-06-04,15.029,7.5999%,7.7075%,73,信号
1393,000581,威孚高科,2024-09-27,15.975,2025-01-06,15.922,-0.4311%,-0.3314%,65,信号
1394,000581,威孚高科,2025-02-24,18.989,2025-04-08,16.732,-11.9781%,-11.8901%,30,止损
1395,000581,威孚高科,2025-08-07,19.8,2025-10-20,20.14,1.6156%,1.7173%,46,信号
1396,000581,威孚高科,2026-02-26,23.092,2026-03-24,19.79,-14.3829%,-14.2972%,18,止损
1397,000582,北部湾港,2022-04-08,7.914,2022-04-22,6.777,-14.4570%,-14.3714%,10,止损
1398,000582,北部湾港,2023-03-16,7.237,2023-03-29,6.8,-6.1329%,-6.0390%,9,信号
1399,000582,北部湾港,2023-04-18,7.587,2023-05-22,7.462,-1.7397%,-1.6413%,21,信号
1400,000582,北部湾港,2024-03-11,7.39,2024-05-24,7.372,-0.3349%,-0.2352%,49,信号
1401,000582,北部湾港,2024-10-08,8.645,2024-10-10,7.487,-13.4819%,-13.3953%,2,止损
1402,000582,北部湾港,2025-01-15,8.296,2025-02-21,7.888,-5.0141%,-4.9191%,21,信号
1403,000582,北部湾港,2025-03-27,8.446,2025-06-19,8.175,-3.3090%,-3.2122%,55,信号
1404,000582,北部湾港,2025-09-03,8.443,2025-11-24,8.616,1.9407%,2.0427%,52,信号
1405,000582,北部湾港,2025-12-23,9.465,2026-06-11,11.414,20.4776%,20.5982%,110,信号
1406,000584,工智退,2021-12-29,6.103,2022-01-26,5.337,-12.6339%,-12.5465%,19,止损
1407,000584,工智退,2022-03-15,6.663,2022-04-08,5.897,-11.5884%,-11.5000%,16,止损
1408,000584,工智退,2022-07-01,7.924,2022-07-06,7.066,-10.9107%,-10.8215%,3,止损
1409,000584,工智退,2022-12-02,7.864,2022-12-30,7.016,-10.8655%,-10.7763%,20,止损
1410,000584,工智退,2023-02-14,11.156,2023-02-17,9.565,-14.3419%,-14.2562%,3,止损
1411,000584,工智退,2024-08-27,2.011,2024-10-17,1.809,-10.1302%,-10.0403%,30,信号
1412,000584,工智退,2024-10-30,2.681,2025-01-02,3.208,19.5368%,19.6564%,45,信号
1413,000585,东电退,2021-09-06,1.791,2022-01-18,1.889,5.3756%,5.4811%,88,信号
1414,000586,汇源通信,2021-09-24,8.934,2021-09-28,7.236,-19.0870%,-19.0060%,2,止损
1415,000586,汇源通信,2021-10-12,9.585,2021-12-07,8.626,-10.0965%,-10.0065%,40,信号
1416,000586,汇源通信,2022-07-20,8.534,2022-09-16,8.256,-3.3588%,-3.2621%,41,信号
1417,000586,汇源通信,2023-02-01,9.485,2023-04-26,10.255,8.0116%,8.1197%,59,信号
1418,000586,汇源通信,2023-05-15,12.766,2023-07-14,13.603,6.4483%,6.5548%,42,信号
1419,000586,汇源通信,2024-10-08,9.705,2024-10-10,8.456,-12.9578%,-12.8707%,2,止损
1420,000586,汇源通信,2024-10-25,9.945,2025-01-03,9.395,-5.6216%,-5.5271%,49,信号
1421,000586,汇源通信,2025-07-01,11.156,2025-09-04,12.204,9.2879%,9.3973%,47,信号
1422,000586,汇源通信,2025-09-12,13.667,2026-03-23,14.473,5.7911%,5.8970%,117,信号
1423,000586,汇源通信,2026-04-09,25.012,2026-04-14,20.62,-17.6449%,-17.5625%,3,止损
1424,000587,ST金洲,2022-01-11,1.831,2022-01-18,1.629,-11.1069%,-11.0180%,5,止损
1425,000587,ST金洲,2022-08-01,1.461,2022-09-20,1.399,-4.3012%,-4.2054%,35,信号
1426,000589,贵州轮胎,2021-12-07,4.319,2022-01-26,3.731,-13.7007%,-13.6143%,35,止损
1427,000589,贵州轮胎,2022-06-22,4.154,2022-07-04,3.72,-10.5356%,-10.4461%,8,止损
1428,000589,贵州轮胎,2022-07-21,4.544,2022-09-19,3.99,-12.2848%,-12.1970%,41,止损
1429,000589,贵州轮胎,2023-02-14,4.864,2023-03-30,4.39,-9.8473%,-9.7571%,32,信号
1430,000589,贵州轮胎,2023-07-05,5.345,2023-09-26,6.319,18.1087%,18.2269%,59,信号
1431,000589,贵州轮胎,2024-04-18,6.045,2024-05-24,5.609,-7.3025%,-7.2097%,23,信号
1432,000589,贵州轮胎,2024-10-08,5.744,2024-10-10,4.998,-13.0638%,-12.9768%,2,止损
1433,000589,贵州轮胎,2025-07-23,4.613,2025-09-04,4.369,-5.3944%,-5.2997%,31,信号
1434,000589,贵州轮胎,2025-11-07,5.024,2026-03-05,4.838,-3.7975%,-3.7012%,76,信号
1435,000590,古汉医药,2021-12-23,9.185,2022-01-26,8.995,-2.1567%,-2.0588%,23,信号
1436,000590,古汉医药,2022-07-22,9.465,2022-08-03,8.486,-10.4330%,-10.3434%,8,止损
1437,000590,古汉医药,2022-11-03,10.205,2022-12-20,9.855,-3.5265%,-3.4300%,33,信号
1438,000590,古汉医药,2023-08-18,9.505,2023-08-22,8.266,-13.1213%,-13.0344%,2,止损
1439,000590,古汉医药,2023-11-24,9.385,2023-12-11,8.976,-4.4557%,-4.3601%,11,信号
1440,000590,古汉医药,2024-01-08,11.256,2024-01-10,9.495,-15.7243%,-15.6400%,2,止损
1441,000590,古汉医药,2024-09-30,6.303,2024-12-24,7.586,20.2354%,20.3558%,56,信号
1442,000590,古汉医药,2025-07-01,10.595,2025-10-14,11.254,6.1143%,6.2204%,69,信号
1443,000590,古汉医药,2026-02-10,12.296,2026-04-21,11.124,-9.6195%,-9.5291%,43,信号
1444,000591,太阳能,2021-09-02,7.522,2021-11-17,8.424,11.8803%,11.9922%,47,信号
1445,000591,太阳能,2022-07-19,8.382,2022-08-04,7.644,-8.8957%,-8.8045%,12,止损
1446,000591,太阳能,2022-08-22,8.752,2022-08-31,7.734,-11.7223%,-11.6339%,7,止损
1447,000591,太阳能,2023-01-06,7.391,2023-02-17,6.764,-8.5762%,-8.4847%,25,信号
1448,000591,太阳能,2024-03-12,5.398,2024-03-28,4.873,-9.8191%,-9.7289%,12,信号
1449,000591,太阳能,2024-09-30,4.723,2024-11-26,4.759,0.6458%,0.7465%,36,信号
1450,000591,太阳能,2025-07-09,4.47,2025-08-15,4.372,-2.2995%,-2.2017%,27,信号
1451,000591,太阳能,2025-08-29,4.656,2025-11-24,4.432,-4.9175%,-4.8223%,55,信号
1452,000591,太阳能,2026-01-15,5.19,2026-04-01,5.584,7.4964%,7.6039%,48,信号
1453,000592,平潭发展,2021-12-22,3.202,2022-01-25,2.949,-7.9967%,-7.9046%,23,信号
1454,000592,平潭发展,2022-08-03,2.921,2022-09-20,2.609,-10.7950%,-10.7058%,33,止损
1455,000592,平潭发展,2023-09-14,3.062,2023-09-19,2.629,-14.2240%,-14.1382%,3,止损
1456,000592,平潭发展,2024-01-29,3.002,2024-01-31,2.559,-14.8372%,-14.7520%,2,止损
1457,000592,平潭发展,2024-09-26,1.571,2025-04-01,3.028,92.6080%,92.8007%,121,到期
1458,000592,平潭发展,2025-08-27,3.512,2026-01-20,10.615,201.9595%,202.2617%,93,信号
1459,000593,德龙汇能,2021-08-20,5.953,2021-10-14,5.917,-0.7030%,-0.6036%,32,信号
1460,000593,德龙汇能,2022-03-04,7.214,2022-03-09,6.287,-12.9344%,-12.8473%,3,止损
1461,000593,德龙汇能,2022-07-06,5.903,2022-10-28,8.016,35.6606%,35.7963%,76,信号
1462,000593,德龙汇能,2023-08-11,7.504,2023-10-16,6.877,-8.4500%,-8.3584%,40,信号
