序号,代码,名称,买入日,买入价,卖出日,卖出价,净收益率,毛收益率,持有交易日,卖出原因
711,002272,川润股份,2025-06-27,11.176,2025-07-03,10.675,-4.5778%,-4.4823%,4,信号
712,002272,川润股份,2026-01-06,16.798,2026-01-08,16.402,-2.4586%,-2.3609%,2,信号
713,002275,桂林三金,2025-06-09,14.627,2025-06-16,14.153,-3.3399%,-3.2432%,5,信号
714,002275,桂林三金,2025-08-07,15.558,2025-08-11,14.833,-4.7566%,-4.6613%,2,信号
715,002278,神开股份,2022-06-20,5.354,2022-06-22,5.098,-4.8625%,-4.7673%,2,信号
716,002279,久其软件,2024-09-23,5.043,2024-10-14,5.687,12.6712%,12.7840%,10,信号
717,002281,光迅科技,2023-03-29,25.043,2023-04-12,26.217,4.5848%,4.6895%,9,信号
718,002281,光迅科技,2025-07-02,48.044,2025-07-07,47.036,-2.1950%,-2.0971%,3,信号
719,002281,光迅科技,2025-08-01,51.636,2025-08-05,50.365,-2.5590%,-2.4615%,2,信号
720,002283,天润工业,2024-12-10,5.461,2024-12-17,5.495,0.5316%,0.6322%,5,信号
721,002283,天润工业,2025-08-26,6.828,2025-09-01,6.662,-2.5395%,-2.4419%,4,信号
722,002283,天润工业,2026-01-28,6.887,2026-03-05,9.679,40.3929%,40.5334%,20,信号
723,002284,亚太股份,2023-09-14,9.745,2023-09-18,8.406,-13.8276%,-13.7413%,2,信号
724,002286,保龄宝,2023-07-06,8.559,2023-07-11,8.471,-1.1331%,-1.0341%,3,信号
725,002286,保龄宝,2025-11-17,10.815,2025-11-19,9.855,-8.9704%,-8.8793%,2,信号
726,002287,奇正藏药,2025-07-25,24.297,2025-08-07,27.911,14.7589%,14.8737%,9,信号
727,002291,遥望科技,2025-05-23,6.513,2025-06-03,6.417,-1.5796%,-1.4811%,6,信号
728,002292,奥飞娱乐,2022-08-05,4.842,2022-08-10,4.648,-4.1176%,-4.0216%,3,信号
729,002296,辉煌科技,2022-06-13,6.503,2022-06-15,6.437,-1.1211%,-1.0221%,2,信号
730,002297,博云新材,2025-07-28,9.585,2025-08-01,9.025,-5.9295%,-5.8353%,4,信号
731,002298,中电鑫龙,2024-09-26,4.102,2024-10-14,4.328,5.3987%,5.5042%,7,信号
732,002300,太阳电缆,2025-11-13,7.994,2025-11-19,7.226,-9.6927%,-9.6023%,4,信号
733,002301,齐心集团,2021-12-07,7.003,2021-12-27,7.946,13.3445%,13.4579%,14,信号
734,002301,齐心集团,2025-11-21,7.064,2025-12-02,7.426,5.0305%,5.1356%,7,信号
735,002302,西部建设,2026-08-10,4.822,2026-08-14,4.768,-1.2351%,-1.1363%,4,信号
736,002303,美盈森,2025-09-24,4.456,2025-09-26,4.272,-4.2331%,-4.1372%,2,信号
737,002304,洋河股份,2022-05-09,133.562,2022-05-24,141.044,5.4968%,5.6024%,11,信号
738,002305,ST南置,2021-12-23,2.161,2021-12-27,2.089,-3.4341%,-3.3375%,2,信号
739,002307,北新路桥,2025-02-19,4.002,2025-03-04,4.098,2.2952%,2.3976%,9,信号
740,002307,北新路桥,2025-07-28,4.232,2025-07-31,4.138,-2.3232%,-2.2255%,3,信号
741,002308,ST威创,2022-07-11,4.112,2022-07-13,4.018,-2.3852%,-2.2875%,2,信号
742,002308,ST威创,2023-10-17,5.353,2023-10-23,5.137,-4.1172%,-4.0213%,4,信号
743,002310,东方新能,2021-09-06,3.122,2021-09-13,3.158,1.0797%,1.1808%,5,信号
744,002310,东方新能,2022-07-28,2.581,2022-08-01,2.449,-5.2285%,-5.1337%,2,信号
745,002310,东方新能,2025-06-06,2.251,2025-06-10,2.229,-1.0869%,-0.9880%,2,信号
746,002313,日海智能,2024-10-10,7.204,2024-10-14,7.056,-2.1404%,-2.0425%,2,信号
747,002313,日海智能,2025-08-13,13.507,2025-08-15,11.604,-14.1718%,-14.0860%,2,信号
748,002313,日海智能,2026-05-06,9.705,2026-05-18,9.875,1.6521%,1.7539%,8,信号
749,002314,南山控股,2022-01-24,3.845,2022-01-28,3.861,0.3196%,0.4200%,4,信号
750,002316,亚联发展,2021-12-01,4.132,2021-12-07,3.958,-4.3078%,-4.2121%,4,信号
751,002316,亚联发展,2023-12-11,6.373,2023-12-15,5.687,-10.8535%,-10.7643%,4,信号
752,002317,众生药业,2026-05-13,21.191,2026-05-29,22.789,7.4336%,7.5411%,12,信号
753,002319,乐通股份,2025-06-23,12.006,2025-07-01,12.484,3.8753%,3.9793%,6,信号
754,002319,乐通股份,2025-07-30,13.587,2025-08-04,13.313,-2.1106%,-2.0126%,3,信号
755,002323,ST雅博,2026-01-28,1.801,2026-02-02,1.679,-6.8532%,-6.7600%,3,信号
756,002324,普利特,2025-03-03,10.301,2025-03-10,10.221,-0.8783%,-0.7791%,5,信号
757,002324,普利特,2026-04-24,16.634,2026-04-28,14.589,-12.3852%,-12.2975%,2,信号
758,002326,永太科技,2025-02-21,9.785,2025-03-14,11.574,18.1683%,18.2866%,15,信号
759,002328,新朋股份,2025-08-18,6.821,2025-08-22,6.585,-3.5665%,-3.4700%,4,信号
760,002330,得利斯,2023-04-24,6.633,2023-04-26,6.197,-6.6725%,-6.5791%,2,信号
761,002331,皖通科技,2022-06-30,7.344,2022-07-05,7.086,-3.5990%,-3.5025%,3,信号
762,002331,皖通科技,2025-08-11,8.544,2025-08-21,8.906,4.1241%,4.2283%,8,信号
763,002331,皖通科技,2026-04-23,8.604,2026-05-19,9.555,10.9407%,11.0517%,15,信号
764,002333,罗普斯金,2022-03-10,5.808,2022-03-16,5.822,0.1440%,0.2442%,4,信号
765,002333,罗普斯金,2025-11-10,6.133,2025-11-19,6.267,2.0795%,2.1816%,7,信号
766,002337,赛象科技,2024-01-15,6.083,2024-01-17,5.817,-4.4676%,-4.3720%,2,信号
767,002338,奥普光电,2023-03-17,29.94,2023-03-23,28.371,-5.3357%,-5.2410%,4,信号
768,002338,奥普光电,2024-09-24,25.933,2024-11-15,46.337,78.5006%,78.6793%,33,信号
769,002339,积成电子,2023-07-21,7.954,2023-07-25,7.696,-3.3382%,-3.2415%,2,信号
770,002339,积成电子,2023-10-19,7.464,2023-10-27,7.436,-0.4674%,-0.3678%,6,信号
771,002339,积成电子,2024-10-10,6.573,2024-10-14,6.247,-5.0607%,-4.9657%,2,信号
772,002339,积成电子,2024-11-27,7.384,2024-12-11,7.406,0.2059%,0.3061%,10,信号
773,002341,ST新纶,2023-02-17,4.562,2023-02-21,4.468,-2.1696%,-2.0717%,2,信号
774,002342,巨力索具,2021-11-24,4.299,2021-12-03,4.345,0.9615%,1.0625%,7,信号
775,002342,巨力索具,2022-07-26,4.373,2022-08-03,4.489,2.5401%,2.6427%,6,信号
776,002342,巨力索具,2025-03-26,5.947,2025-04-01,5.481,-7.9233%,-7.8311%,4,信号
777,002349,精华制药,2022-01-12,11.366,2022-01-26,15.592,37.0495%,37.1867%,10,信号
778,002349,精华制药,2023-08-15,9.735,2023-08-17,9.575,-1.7384%,-1.6400%,2,信号
779,002349,精华制药,2024-03-22,8.234,2024-03-26,7.766,-5.7780%,-5.6837%,2,信号
780,002350,北京科锐,2023-02-14,8.204,2023-02-20,7.756,-5.5550%,-5.4604%,4,信号
781,002350,北京科锐,2024-12-05,6.723,2024-12-11,6.537,-2.8730%,-2.7758%,4,信号
782,002351,漫步者,2023-03-16,10.897,2023-04-11,13.465,23.4400%,23.5635%,17,信号
783,002354,天娱数科,2025-08-14,7.744,2025-08-29,7.806,0.7028%,0.8035%,11,信号
784,002356,鹏飞绿能,2023-11-08,5.143,2023-11-16,5.157,0.1885%,0.2888%,6,信号
785,002356,鹏飞绿能,2025-08-28,3.552,2025-09-10,3.598,1.2058%,1.3071%,9,信号
786,002357,富临运业,2025-02-28,8.804,2025-03-11,8.846,0.3672%,0.4677%,7,信号
787,002361,神剑股份,2025-08-01,6.693,2025-08-15,7.176,7.1099%,7.2171%,10,信号
788,002362,汉王科技,2023-12-19,26.013,2023-12-21,24.348,-6.4949%,-6.4013%,2,信号
789,002363,隆基机械,2023-10-18,7.424,2023-10-23,7.276,-2.0828%,-1.9849%,3,信号
790,002364,中恒电气,2023-02-13,8.025,2023-02-17,7.897,-1.6929%,-1.5945%,4,信号
791,002364,中恒电气,2023-10-18,7.725,2023-10-20,7.307,-5.4994%,-5.4048%,2,信号
792,002365,永安药业,2023-08-11,10.339,2023-08-17,9.899,-4.3525%,-4.2568%,4,信号
793,002367,康力电梯,2022-12-02,6.438,2022-12-13,6.422,-0.3549%,-0.2552%,7,信号
794,002369,卓翼科技,2025-08-29,11.386,2025-09-03,10.405,-8.7065%,-8.6152%,3,信号
795,002369,卓翼科技,2025-11-28,9.905,2025-12-05,9.885,-0.3006%,-0.2009%,5,信号
796,002370,亚太药业,2023-08-17,4.752,2023-08-22,4.398,-7.5535%,-7.4610%,3,信号
797,002374,中锐股份,2021-09-15,3.342,2021-09-17,3.218,-3.7855%,-3.6892%,2,信号
798,002374,中锐股份,2025-11-06,3.262,2025-11-20,3.588,9.9026%,10.0126%,10,信号
799,002375,亚厦股份,2023-09-21,4.901,2023-10-10,4.597,-6.3113%,-6.2175%,7,信号
800,002376,新北洋,2026-08-10,6.523,2026-08-17,7.01,7.3542%,7.4616%,5,区间结束平仓
801,002377,国创高新,2023-08-04,3.802,2023-08-08,3.128,-17.7962%,-17.7139%,2,信号
802,002377,国创高新,2025-07-14,3.212,2025-07-22,3.228,0.4220%,0.5225%,6,信号
803,002380,科远智慧,2025-09-01,28.214,2025-09-03,26.827,-5.0129%,-4.9178%,2,信号
804,002381,双箭股份,2022-02-28,7.324,2022-03-07,7.166,-2.2449%,-2.1471%,5,信号
805,002381,双箭股份,2022-12-22,5.623,2022-12-26,5.067,-9.9667%,-9.8766%,2,信号
806,002382,蓝帆医疗,2025-03-05,5.323,2025-03-12,5.237,-1.7006%,-1.6022%,5,信号
807,002385,大北农,2022-06-15,7.776,2022-06-22,7.648,-1.7407%,-1.6424%,5,信号
808,002388,新亚制程,2022-03-01,5.663,2022-03-07,5.607,-1.0815%,-0.9825%,4,信号
809,002388,新亚制程,2024-08-28,3.652,2024-08-30,3.748,2.5344%,2.6370%,2,信号
810,002389,航天彩虹,2026-03-09,28.444,2026-03-11,25.417,-10.7310%,-10.6416%,2,信号
811,002391,长青股份,2025-03-27,5.341,2025-03-31,4.976,-6.9304%,-6.8373%,2,信号
812,002393,力生制药,2023-02-06,13.04,2023-02-10,12.89,-1.2489%,-1.1501%,4,信号
813,002393,力生制药,2025-06-10,15.717,2025-06-19,15.918,1.1788%,1.2800%,7,信号
814,002396,星网锐捷,2022-11-03,15.359,2022-11-11,15.651,1.8025%,1.9044%,6,信号
815,002396,星网锐捷,2024-12-25,14.163,2025-01-02,14.134,-0.3056%,-0.2058%,5,信号
816,002397,梦洁股份,2023-10-20,3.622,2023-10-24,3.308,-8.7462%,-8.6549%,2,信号
817,002398,垒知集团,2022-07-15,6.328,2022-07-22,6.102,-3.6711%,-3.5747%,5,信号
818,002398,垒知集团,2022-12-02,5.958,2022-12-07,5.892,-1.2054%,-1.1065%,3,信号
819,002399,海普瑞,2025-02-26,11.411,2025-03-03,10.999,-3.7001%,-3.6037%,3,信号
820,002399,海普瑞,2025-07-25,13.812,2025-08-01,13.198,-4.5374%,-4.4419%,5,信号
821,002399,海普瑞,2026-08-14,10.705,2026-08-17,10.56,-1.4563%,-1.3577%,1,区间结束平仓
822,002400,省广集团,2022-01-19,5.226,2022-01-21,5.1,-2.4928%,-2.3952%,2,信号
823,002400,省广集团,2023-01-19,4.561,2023-02-17,4.977,8.9943%,9.1034%,16,信号
824,002400,省广集团,2025-11-28,9.279,2025-12-03,9.079,-2.2445%,-2.1466%,3,信号
825,002405,四维图新,2022-08-22,14.817,2022-08-25,14.053,-5.2539%,-5.1590%,3,信号
826,002406,远东传动,2023-05-24,4.922,2023-05-30,4.818,-2.2283%,-2.1304%,4,信号
827,002406,远东传动,2023-07-04,5.553,2023-07-10,5.477,-1.4586%,-1.3600%,4,信号
828,002406,远东传动,2026-04-29,7.864,2026-05-13,7.676,-2.4853%,-2.3877%,7,信号
829,002408,齐翔腾达,2021-09-03,9.757,2021-09-28,12.418,27.1449%,27.2722%,15,信号
830,002408,齐翔腾达,2025-07-31,5.283,2025-08-05,5.137,-2.8460%,-2.7488%,3,信号
831,002410,广联达,2023-03-30,48.884,2023-04-10,49.693,1.5527%,1.6543%,6,信号
832,002410,广联达,2025-09-01,14.979,2025-09-03,14.345,-4.3326%,-4.2369%,2,信号
833,002412,汉森制药,2026-02-12,7.504,2026-02-26,7.156,-4.7241%,-4.6288%,4,信号
834,002413,雷科防务,2023-11-17,6.353,2023-11-23,6.107,-3.9718%,-3.8757%,4,信号
835,002413,雷科防务,2025-06-25,5.283,2025-07-11,5.747,8.6839%,8.7927%,12,信号
836,002414,高德红外,2025-12-29,15.108,2026-01-30,17.211,13.8119%,13.9258%,22,信号
837,002418,康盛股份,2023-06-30,3.212,2023-07-10,3.178,-1.1325%,-1.0336%,6,信号
838,002420,毅昌科技,2021-09-01,5.953,2021-09-16,6.247,4.8321%,4.9370%,11,信号
839,002420,毅昌科技,2023-10-20,6.213,2023-11-13,6.837,9.9248%,10.0348%,16,信号
840,002420,毅昌科技,2025-03-13,6.343,2025-03-24,6.447,1.5317%,1.6333%,7,信号
841,002421,达实智能,2024-09-05,2.356,2024-09-12,2.364,0.2240%,0.3243%,5,信号
842,002421,达实智能,2025-08-22,3.692,2025-09-03,3.668,-0.7407%,-0.6414%,8,信号
843,002423,中粮资本,2023-05-11,8.317,2023-05-22,8.189,-1.6405%,-1.5420%,7,信号
844,002423,中粮资本,2025-09-03,13.589,2025-09-05,12.936,-4.9025%,-4.8074%,2,信号
845,002424,ST百灵,2021-12-28,7.204,2022-01-06,7.226,0.2160%,0.3163%,6,信号
846,002425,凯撒文化,2022-08-25,5.753,2022-08-29,5.377,-6.6217%,-6.5283%,2,信号
847,002426,胜利精密,2022-06-13,2.081,2022-06-16,2.039,-2.1191%,-2.0211%,3,信号
848,002426,胜利精密,2022-12-05,2.921,2022-12-13,2.879,-1.5670%,-1.4684%,6,信号
849,002428,云南锗业,2022-06-30,12.306,2022-07-08,12.194,-1.0112%,-0.9121%,6,信号
850,002428,云南锗业,2023-03-03,11.156,2023-03-08,11.214,0.4267%,0.5272%,3,信号
851,002429,兆驰股份,2024-12-26,5.429,2025-01-03,5.473,0.7198%,0.8206%,5,信号
852,002429,兆驰股份,2025-09-01,5.586,2025-09-05,5.44,-2.7024%,-2.6051%,4,信号
853,002431,ST棕榈,2023-07-28,2.831,2023-08-08,2.789,-1.6104%,-1.5120%,7,信号
854,002432,九安医疗,2024-01-10,39.995,2024-01-15,37.856,-5.4426%,-5.3480%,3,信号
855,002432,九安医疗,2024-03-26,45.598,2024-03-28,41.524,-9.0247%,-8.9337%,2,信号
856,002432,九安医疗,2025-11-14,41.536,2025-11-20,41.174,-0.9691%,-0.8700%,4,信号
857,002432,九安医疗,2026-03-09,47.919,2026-04-15,76.387,59.2489%,59.4083%,26,信号
858,002433,太安退,2021-11-22,6.213,2021-12-03,6.427,3.3358%,3.4392%,9,信号
859,002434,万里扬,2025-08-11,8.404,2025-08-28,8.356,-0.6751%,-0.5757%,13,信号
860,002435,ST长康,2022-07-15,5.383,2022-07-25,5.597,3.8812%,3.9852%,6,信号
861,002437,誉衡药业,2021-08-23,2.641,2021-08-26,2.619,-0.9559%,-0.8568%,3,信号
862,002437,誉衡药业,2022-03-04,3.012,2022-03-16,2.989,-0.8629%,-0.7637%,8,信号
863,002437,誉衡药业,2026-01-28,3.512,2026-02-02,3.398,-3.3275%,-3.2307%,3,信号
864,002438,江苏神通,2025-12-17,15.088,2025-12-19,14.783,-2.1191%,-2.0211%,2,信号
865,002440,闰土股份,2026-02-05,12.069,2026-03-03,14.776,22.3034%,22.4258%,12,信号
866,002441,众业达,2022-07-27,10.135,2022-08-02,9.745,-3.9436%,-3.8474%,4,信号
867,002443,金洲管道,2023-10-31,7.068,2023-11-06,6.911,-2.3190%,-2.2213%,4,信号
868,002445,中南文化,2023-05-15,2.691,2023-05-17,2.569,-4.6519%,-4.5565%,2,信号
869,002449,国星光电,2025-06-19,10.205,2025-06-23,9.525,-6.7553%,-6.6620%,2,信号
870,002451,摩恩电气,2023-01-19,6.533,2023-02-06,6.597,0.8700%,0.9710%,7,信号
871,002452,长高电气,2021-09-07,5.905,2021-09-17,6.459,9.2695%,9.3789%,8,信号
872,002453,华软科技,2025-11-17,7.344,2025-11-28,7.596,3.3353%,3.4387%,9,信号
873,002455,百川股份,2026-02-06,9.955,2026-03-03,13.913,39.6199%,39.7597%,11,信号
874,002456,欧菲光,2023-06-19,5.433,2023-06-30,5.457,0.3516%,0.4520%,7,信号
875,002462,嘉事堂,2022-10-21,12.956,2022-10-26,11.994,-7.5211%,-7.4285%,3,信号
876,002463,沪电股份,2023-02-07,12.116,2023-02-24,13.813,13.8925%,14.0065%,13,信号
877,002467,二六三,2021-11-26,4.172,2021-11-30,3.998,-4.2684%,-4.1726%,2,信号
878,002467,二六三,2022-06-21,4.132,2022-06-23,3.998,-3.3412%,-3.2445%,2,信号
879,002468,申通快递,2024-05-06,9.019,2024-05-24,9.649,6.8861%,6.9930%,14,信号
880,002468,申通快递,2025-07-16,12.186,2025-08-13,15.812,29.6255%,29.7552%,20,信号
881,002469,三维化学,2022-06-22,4.372,2022-06-30,4.358,-0.4282%,-0.3286%,6,信号
882,002471,中超控股,2023-08-04,2.93,2023-08-09,2.798,-4.6293%,-4.5339%,3,信号
883,002474,榕基软件,2022-07-07,6.233,2022-07-12,5.937,-4.8454%,-4.7502%,3,信号
884,002474,榕基软件,2023-04-07,9.625,2023-04-11,9.425,-2.1709%,-2.0730%,2,信号
885,002476,新叶股份,2023-11-07,5.393,2023-12-08,5.757,6.6510%,6.7578%,23,信号
886,002476,新叶股份,2025-08-26,5.583,2025-08-29,5.367,-3.9557%,-3.8596%,3,信号
887,002479,富春环保,2022-07-15,4.612,2022-07-22,4.578,-0.8493%,-0.7501%,5,信号
888,002479,富春环保,2024-08-26,3.372,2024-09-11,3.508,3.9462%,4.0502%,12,信号
889,002480,新筑股份,2023-08-10,5.053,2023-08-14,4.868,-3.7571%,-3.6607%,2,信号
890,002480,新筑股份,2024-08-05,3.172,2024-08-09,3.098,-2.4036%,-2.3059%,4,信号
891,002481,双塔食品,2022-01-11,9.525,2022-01-19,9.525,-0.0950%,0.0050%,6,信号
892,002486,嘉麟杰,2022-03-30,2.907,2022-04-11,2.935,0.8305%,0.9314%,6,信号
893,002486,嘉麟杰,2022-07-06,2.957,2022-07-08,2.885,-2.5632%,-2.4656%,2,信号
894,002487,大金重工,2025-12-10,56.731,2025-12-17,53.896,-5.0928%,-4.9978%,5,信号
895,002488,金固股份,2023-08-02,7.272,2023-08-09,7.194,-1.1610%,-1.0621%,5,信号
896,002489,浙江永强,2021-08-30,3.607,2021-09-02,3.443,-4.6292%,-4.5338%,3,信号
897,002489,浙江永强,2022-09-20,3.632,2022-10-10,3.818,5.0239%,5.1290%,9,信号
898,002489,浙江永强,2022-12-16,3.582,2022-12-20,3.468,-3.2663%,-3.1695%,2,信号
899,002490,山东墨龙,2022-08-30,4.472,2022-09-01,4.018,-10.2468%,-10.1570%,2,信号
900,002490,山东墨龙,2022-12-13,4.712,2022-12-19,4.648,-1.4712%,-1.3726%,4,信号
901,002490,山东墨龙,2023-02-13,4.952,2023-02-20,4.698,-5.2402%,-5.1454%,5,信号
902,002490,山东墨龙,2023-10-27,4.582,2023-11-10,4.658,1.5434%,1.6450%,10,信号
903,002491,通鼎互联,2025-06-12,5.843,2025-06-16,5.487,-6.1810%,-6.0871%,2,信号
904,002495,佳隆股份,2022-07-05,2.563,2022-07-07,2.521,-1.7580%,-1.6597%,2,信号
905,002498,汉缆股份,2025-02-28,3.392,2025-03-10,3.368,-0.7886%,-0.6893%,6,信号
906,002500,山西证券,2023-01-30,5.683,2023-02-03,5.457,-4.0653%,-3.9693%,4,信号
907,002501,ST利源,2025-05-26,2.251,2025-06-03,2.229,-1.0869%,-0.9880%,5,信号
908,002503,ST搜特,2021-12-23,1.651,2021-12-27,1.589,-3.8289%,-3.7327%,2,信号
909,002503,ST搜特,2022-07-01,1.331,2022-07-08,1.339,0.5506%,0.6512%,5,信号
910,002505,鹏都农牧,2023-01-20,2.791,2023-02-17,2.939,5.1658%,5.2710%,15,信号
911,002506,协鑫集成,2025-05-16,2.301,2025-05-22,2.259,-1.9355%,-1.8373%,4,信号
912,002506,协鑫集成,2025-11-18,3.112,2025-11-20,2.899,-6.9387%,-6.8456%,2,信号
913,002510,天汽模,2022-11-08,4.332,2022-11-15,4.218,-2.7352%,-2.6378%,5,信号
914,002510,天汽模,2025-08-25,7.454,2025-08-28,6.917,-7.2997%,-7.2069%,3,信号
915,002511,中顺洁柔,2025-07-18,7.76,2025-07-28,7.752,-0.1998%,-0.1000%,6,信号
916,002512,ST达华,2021-09-06,3.582,2021-09-13,3.468,-3.2663%,-3.1695%,5,信号
917,002512,ST达华,2021-11-30,3.372,2021-12-06,3.218,-4.6420%,-4.5465%,4,信号
918,002512,ST达华,2022-06-20,3.102,2022-06-23,2.989,-3.7411%,-3.6448%,3,信号
919,002512,ST达华,2024-09-18,3.322,2024-10-25,4.748,42.7864%,42.9293%,22,信号
920,002513,蓝丰生化,2024-09-27,3.762,2024-10-11,3.828,1.6582%,1.7599%,5,信号
921,002513,蓝丰生化,2025-03-17,4.882,2025-03-21,4.728,-3.2675%,-3.1706%,4,信号
922,002513,蓝丰生化,2025-10-14,9.705,2025-10-16,7.516,-22.6291%,-22.5517%,2,信号
923,002515,金字火腿,2022-06-30,4.322,2022-07-07,4.268,-1.3549%,-1.2562%,5,信号
924,002516,旷达科技,2023-09-21,4.464,2023-09-27,4.34,-2.8838%,-2.7866%,4,信号
925,002517,恺英网络,2021-09-22,4.076,2021-09-27,4.022,-1.4247%,-1.3260%,3,信号
926,002517,恺英网络,2025-07-04,18.86,2025-07-15,19.051,0.9119%,1.0129%,7,信号
927,002519,银河电子,2025-12-08,6.153,2025-12-18,5.847,-5.0681%,-4.9731%,8,信号
928,002520,日发精机,2025-07-14,7.014,2025-07-16,6.567,-6.4640%,-6.3704%,2,信号
929,002522,浙江众成,2025-05-27,4.817,2025-06-03,4.748,-1.5471%,-1.4485%,4,信号
930,002522,浙江众成,2025-11-12,5.803,2025-11-17,5.467,-5.8781%,-5.7839%,3,信号
931,002523,天桥起重,2022-12-05,3.227,2022-12-09,3.163,-2.0566%,-1.9586%,4,信号
932,002523,天桥起重,2024-01-16,3.002,2024-01-22,2.879,-4.1918%,-4.0960%,4,信号
933,002523,天桥起重,2025-10-27,4.192,2025-11-10,4.388,4.5639%,4.6685%,10,信号
934,002524,光正眼科,2023-03-31,7.354,2023-04-13,7.416,0.7507%,0.8515%,8,信号
935,002524,光正眼科,2024-09-12,3.472,2024-09-19,3.328,-4.2263%,-4.1305%,3,信号
936,002526,山东矿机,2022-06-29,2.438,2022-07-08,2.416,-1.0189%,-0.9198%,7,信号
937,002528,ST英飞,2023-08-18,9.005,2023-08-28,8.596,-4.6354%,-4.5400%,6,信号
938,002533,金杯电工,2022-07-20,6.414,2022-08-04,6.778,5.5600%,5.6656%,11,信号
939,002533,金杯电工,2025-08-07,10.519,2025-08-15,10.639,1.0342%,1.1353%,6,信号
940,002534,西子洁能,2025-07-25,13.417,2025-07-30,12.484,-7.0467%,-6.9536%,3,信号
941,002535,林州重机,2025-02-26,4.262,2025-03-03,4.088,-4.1825%,-4.0866%,3,信号
942,002538,ST司特,2022-08-25,9.965,2022-08-31,9.355,-6.2119%,-6.1180%,4,信号
943,002541,鸿路钢构,2026-01-15,20.121,2026-01-27,20.421,1.3882%,1.4896%,8,信号
944,002542,ST中岩,2022-09-23,3.052,2022-10-10,2.909,-4.7808%,-4.6855%,6,信号
945,002542,ST中岩,2023-08-11,2.941,2023-08-15,2.819,-4.2733%,-4.1775%,2,信号
946,002542,ST中岩,2023-12-11,2.751,2023-12-19,2.809,1.9776%,2.0797%,6,信号
947,002542,ST中岩,2026-01-19,3.632,2026-01-21,3.518,-3.2241%,-3.1272%,2,信号
948,002543,万和电气,2026-08-17,6.993,2026-08-17,6.95,-0.7213%,-0.6219%,0,区间结束平仓
949,002546,新联电子,2025-06-12,5.643,2025-06-16,5.287,-6.3931%,-6.2994%,2,信号
950,002546,新联电子,2025-07-15,5.993,2025-07-21,5.807,-3.1988%,-3.1020%,4,信号
951,002546,新联电子,2025-10-29,6.963,2025-11-13,7.286,4.5321%,4.6367%,11,信号
952,002546,新联电子,2026-01-26,9.365,2026-01-30,8.446,-9.9026%,-9.8125%,4,信号
953,002547,ST春兴,2023-09-13,4.692,2023-09-27,5.187,10.4399%,10.5504%,10,信号
954,002548,金新农,2021-12-28,5.943,2022-01-20,6.507,9.3770%,9.4864%,16,信号
955,002548,金新农,2023-11-29,7.154,2023-12-06,6.877,-3.9685%,-3.8724%,5,信号
956,002548,金新农,2025-09-19,4.992,2025-09-29,5.027,0.6002%,0.7009%,6,信号
957,002552,宝鼎科技,2022-07-18,14.887,2022-07-26,15.602,4.6963%,4.8011%,6,信号
958,002552,宝鼎科技,2023-03-23,17.169,2023-03-27,16.952,-1.3630%,-1.2643%,2,信号
959,002554,惠博普,2025-10-27,3.432,2025-10-29,3.368,-1.9456%,-1.8475%,2,信号
960,002556,辉隆股份,2022-01-10,11.598,2022-01-13,11.426,-1.5773%,-1.4788%,3,信号
961,002556,辉隆股份,2025-06-03,5.417,2025-06-19,6.001,10.6761%,10.7868%,12,信号
962,002557,洽洽食品,2024-09-26,25.904,2024-10-14,27.537,6.1989%,6.3051%,7,信号
963,002558,巨人网络,2023-01-13,7.505,2023-02-20,9.186,22.2855%,22.4079%,21,信号
964,002558,巨人网络,2025-12-02,40.831,2025-12-04,38.812,-5.0418%,-4.9467%,2,信号
965,002559,亚威股份,2022-06-28,7.296,2022-07-01,6.899,-5.5375%,-5.4429%,3,信号
966,002560,通达股份,2022-08-02,4.743,2022-08-08,4.732,-0.3472%,-0.2475%,4,信号
967,002560,通达股份,2025-10-22,5.924,2025-10-31,6.039,1.8397%,1.9416%,7,信号
968,002561,徐家汇,2022-09-22,10.295,2022-09-26,9.415,-8.6377%,-8.5463%,2,信号
969,002561,徐家汇,2023-11-28,9.705,2023-12-08,9.955,2.4752%,2.5778%,8,信号
970,002561,徐家汇,2024-10-15,8.754,2024-10-17,8.696,-0.7701%,-0.6708%,2,信号
971,002562,兄弟科技,2022-06-16,6.423,2022-06-22,6.367,-0.9771%,-0.8780%,4,信号
972,002562,兄弟科技,2024-04-03,3.442,2024-04-09,3.218,-6.5824%,-6.4889%,2,信号
973,002562,兄弟科技,2026-02-06,7.104,2026-02-13,7.326,3.0331%,3.1362%,5,信号
974,002562,兄弟科技,2026-08-17,4.902,2026-08-17,4.94,0.6652%,0.7659%,0,区间结束平仓
975,002564,天沃科技,2025-07-16,6.303,2025-08-13,8.376,32.7501%,32.8829%,20,信号
976,002566,益盛药业,2022-09-09,8.014,2022-09-19,7.646,-4.6852%,-4.5898%,5,信号
977,002566,益盛药业,2025-06-05,8.124,2025-06-11,7.916,-2.6580%,-2.5605%,4,信号
978,002567,唐人神,2025-04-14,5.183,2025-04-17,5.117,-1.3558%,-1.2571%,3,信号
979,002568,百润股份,2024-08-06,17.044,2024-08-14,17.366,1.7921%,1.8939%,6,信号
980,002570,贝因美,2022-09-06,5.353,2022-09-09,5.177,-3.3710%,-3.2743%,3,信号
981,002571,德力股份,2023-02-06,7.134,2023-02-10,7.086,-0.7597%,-0.6604%,4,信号
982,002572,索菲亚,2023-02-27,18.965,2023-03-06,19.016,0.1687%,0.2690%,5,信号
