序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
114,600519,贵州茅台,2021-12-10,1837.978,2022-01-07,1751.183,200,-4.8175%,-17717.83,19,信号
115,000792,盐湖股份,2021-12-13,32.496,2022-01-14,29.835,15300,-8.2809%,-41192.66,23,信号
116,002240,盛新锂能,2021-12-13,62.944,2021-12-21,55.485,7000,-11.9386%,-52628.99,6,止损
117,300081,ST恒信,2021-12-15,19.35,2021-12-20,17.661,25800,-8.8175%,-44040.87,3,止损
118,300433,蓝思科技,2021-12-15,23.171,2021-12-30,21.598,17200,-6.8793%,-27430.02,11,信号
119,300663,科蓝软件,2021-12-16,23.952,2021-12-27,21.079,18900,-12.0808%,-54716.08,7,止损
120,002232,启明信息,2021-12-20,30.041,2021-12-22,27.012,16600,-10.1712%,-50747.08,2,止损
121,002699,ST美盛,2021-12-20,8.504,2021-12-24,7.056,31100,-17.1071%,-45267.93,4,止损
122,300459,汤姆猫,2021-12-20,5.653,2021-12-28,5.157,88400,-8.8550%,-44271.61,6,止损
123,601016,节能风电,2021-12-20,5.623,2021-12-23,5.137,100,-10.3190%,-58.54,3,止损
124,000812,陕西金叶,2021-12-21,11.788,2021-12-24,10.097,42400,-14.4303%,-72159.90,3,止损
125,002374,中锐股份,2021-12-21,8.094,2021-12-24,7.206,400,-11.2582%,-365.06,3,止损
126,002503,ST搜特,2021-12-21,1.691,2022-01-21,1.589,100,-11.5829%,-20.16,22,信号
127,600771,广誉远,2021-12-21,40.18,2022-01-14,36.932,12300,-8.1769%,-40431.46,17,止损
128,601700,风范股份,2021-12-22,7.465,2021-12-24,6.618,60000,-11.4358%,-51244.93,2,止损
129,002475,立讯精密,2021-12-23,47.487,2022-01-14,43.741,10100,-7.9798%,-38291.39,15,信号
130,603169,兰石重装,2021-12-23,11.246,2021-12-27,9.715,100,-14.4346%,-163.05,2,止损
131,000568,泸州老窖,2021-12-24,242.934,2021-12-30,225.04,2000,-7.4584%,-36255.94,4,止损
132,000875,电投绿能,2021-12-24,9.545,2021-12-30,8.346,6400,-12.6487%,-7730.50,4,止损
133,300182,捷成股份,2021-12-24,6.611,2021-12-28,6.005,75600,-9.2616%,-46313.78,2,止损
134,601991,大唐发电,2021-12-24,3.238,2022-01-05,2.885,100,-13.7808%,-45.31,7,止损
135,003816,中国广核,2021-12-27,2.725,2022-01-14,2.513,100,-11.2641%,-31.26,13,信号
136,600905,三峡能源,2021-12-27,7.621,2021-12-30,6.944,52300,-8.9783%,-35802.71,3,止损
137,000651,格力电器,2021-12-28,26.385,2022-01-28,26.269,18900,-0.5404%,-2696.16,22,信号
138,002432,九安医疗,2021-12-28,37.972,2022-01-27,49.758,9900,30.9081%,116248.44,21,信号
