序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
91,002466,天齐锂业,2021-11-08,90.896,2021-12-08,101.76,5500,11.8398%,59220.37,22,信号
92,600276,恒瑞医药,2021-11-08,51.107,2021-11-25,50.956,8200,-0.3952%,-1656.91,13,信号
93,600111,北方稀土,2021-11-09,49.897,2021-11-16,44.58,9900,-10.7457%,-53108.31,5,信号
94,300059,东方财富,2021-11-10,22.815,2021-11-30,23.945,21400,4.8462%,23673.52,14,信号
95,300142,沃森生物,2021-11-11,53.815,2021-12-09,62.867,9200,16.7032%,82738.51,20,信号
96,300207,欣旺达,2021-11-11,52.459,2021-11-17,49.948,9500,-4.8821%,-24342.86,4,信号
97,600988,赤峰黄金,2021-11-11,17.76,2021-11-18,16.603,300,-6.6971%,-357.15,5,信号
98,300376,易事特,2021-11-15,10.875,2021-12-02,11.254,45900,3.3809%,16885.24,13,信号
99,002028,思源电气,2021-11-16,42.541,2021-12-07,49.795,11700,16.9343%,84329.64,15,信号
100,603259,药明康德,2021-11-16,126.394,2021-12-14,129.566,3900,2.4072%,11871.75,20,信号
101,002610,ST爱康,2021-11-17,5.663,2021-11-26,5.407,88200,-4.6079%,-23026.38,7,信号
102,000661,长春高新,2021-11-18,280.154,2021-12-02,271.468,1700,-3.1972%,-15234.75,10,信号
103,000762,西藏矿业,2021-11-18,49.114,2021-12-08,52.343,2400,6.4686%,7628.50,14,信号
104,000858,五粮液,2021-11-18,187.708,2021-12-21,213.517,2600,13.6361%,66582.80,23,信号
105,002176,江特电机,2021-11-19,22.061,2021-12-13,19.99,14900,-9.4783%,-31171.55,16,信号
106,000568,泸州老窖,2021-11-25,215.931,2021-12-21,226.47,2300,4.7758%,23730.47,18,信号
107,002617,露笑科技,2021-11-25,20.01,2021-11-30,18.701,24900,-6.6369%,-33084.89,3,信号
108,300223,君正股份,2021-11-25,150.355,2021-11-29,136.202,1500,-9.5038%,-21444.83,2,信号
