日期,九阴一阳,五阴一阳,六阴一阳,TD低九当日,TD低九后一多
2023-06-07,0.828010,0.974451,0.875848,0.843329,0.848391
2023-06-08,0.836589,0.978068,0.880532,0.843952,0.854504
2023-06-09,0.834483,0.976758,0.879204,0.845116,0.853339
2023-06-12,0.836159,0.981530,0.883500,0.850779,0.853787
2023-06-13,0.834351,0.982210,0.883199,0.851698,0.854928
2023-06-14,0.839565,0.982883,0.885398,0.852682,0.855462
2023-06-15,0.846005,0.992772,0.893812,0.863947,0.863694
2023-06-16,0.849307,0.997388,0.896113,0.867992,0.867836
2023-06-19,0.844654,0.992822,0.894836,0.864929,0.864599
2023-06-20,0.842943,0.991854,0.894756,0.861126,0.863460
2023-06-21,0.833377,0.978893,0.885041,0.851306,0.854612
2023-06-26,0.825428,0.970091,0.878098,0.845328,0.848262
2023-06-27,0.840316,0.984116,0.889409,0.858863,0.860134
2023-06-28,0.840779,0.985173,0.890880,0.860344,0.863092
2023-06-29,0.842443,0.990198,0.895593,0.865280,0.870400
2023-06-30,0.852155,1.003141,0.907697,0.874958,0.879604
2023-07-03,0.857792,1.011077,0.914357,0.880510,0.884559
2023-07-04,0.855344,1.014496,0.917018,0.881776,0.885656
2023-07-05,0.848828,1.008455,0.910854,0.876193,0.881637
2023-07-06,0.846201,1.005996,0.909384,0.873845,0.878858
2023-07-07,0.850199,1.003887,0.907920,0.870737,0.877843
2023-07-10,0.867734,1.008752,0.912804,0.874743,0.881515
2023-07-11,0.866338,1.014894,0.918423,0.877530,0.885907
2023-07-12,0.856030,1.003027,0.906244,0.863929,0.873596
2023-07-13,0.863652,1.009631,0.912667,0.873688,0.884209
2023-07-14,0.871412,1.008896,0.914447,0.876916,0.885701
2023-07-17,0.863837,1.005823,0.910673,0.872592,0.882336
2023-07-18,0.859641,1.000717,0.904727,0.869665,0.877470
2023-07-19,0.856218,0.998412,0.902301,0.867498,0.880674
2023-07-20,0.849873,0.988372,0.892512,0.858175,0.870770
2023-07-21,0.853098,0.986733,0.890835,0.855276,0.868043
2023-07-24,0.858458,0.988233,0.894606,0.857725,0.867572
2023-07-25,0.865258,0.998805,0.903625,0.870046,0.882666
2023-07-26,0.856202,0.989764,0.894700,0.860392,0.875915
2023-07-27,0.849008,0.982593,0.887761,0.854318,0.869175
2023-07-28,0.851581,0.987394,0.891523,0.858609,0.875247
2023-07-31,0.854912,0.991210,0.893779,0.863205,0.880124
2023-08-01,0.849558,0.988413,0.890206,0.861064,0.876642
2023-08-02,0.850500,0.989928,0.891358,0.862371,0.877101
2023-08-03,0.848708,0.987548,0.889912,0.858761,0.875120
2023-08-04,0.851715,0.992551,0.892804,0.864389,0.879357
2023-08-07,0.850185,0.988908,0.889755,0.864023,0.877815
2023-08-08,0.845126,0.984782,0.885785,0.860947,0.873084
2023-08-09,0.834372,0.975388,0.876658,0.851074,0.861117
2023-08-10,0.836461,0.978196,0.878821,0.853506,0.862242
2023-08-11,0.820464,0.961427,0.864153,0.841244,0.847685
2023-08-14,0.826842,0.965330,0.867529,0.845404,0.850496
2023-08-15,0.817853,0.960161,0.863208,0.839877,0.843338
2023-08-16,0.808574,0.951431,0.856389,0.831814,0.830682
2023-08-17,0.818399,0.964973,0.867289,0.843388,0.839979
2023-08-18,0.812306,0.955250,0.858072,0.833902,0.831735
2023-08-21,0.807623,0.949829,0.852776,0.827817,0.827641
2023-08-22,0.803795,0.947136,0.850258,0.827221,0.824543
2023-08-23,0.789959,0.932549,0.837052,0.813222,0.811754
2023-08-24,0.795425,0.932307,0.837416,0.813559,0.810909
2023-08-25,0.789029,0.918795,0.826812,0.800522,0.796521
2023-08-28,0.795710,0.933922,0.840574,0.817022,0.813255
2023-08-29,0.821346,0.958036,0.862038,0.838389,0.833872
2023-08-30,0.828374,0.963728,0.867786,0.841555,0.836763
2023-08-31,0.826376,0.960092,0.864707,0.837532,0.832245
2023-09-01,0.824140,0.963056,0.866934,0.839353,0.834379
2023-09-04,0.835148,0.977677,0.879988,0.849255,0.845603
2023-09-05,0.835570,0.974597,0.878256,0.845769,0.844308
2023-09-06,0.835127,0.979009,0.883524,0.845103,0.847441
2023-09-07,0.820473,0.962391,0.867844,0.833671,0.833449
2023-09-08,0.820598,0.963508,0.869087,0.834176,0.833853
2023-09-11,0.830448,0.971587,0.875996,0.842801,0.842813
2023-09-12,0.831711,0.970860,0.875967,0.844182,0.844236
2023-09-13,0.821915,0.960582,0.865906,0.841726,0.834964
2023-09-14,0.819678,0.958441,0.864068,0.832314,0.831686
2023-09-15,0.820064,0.962450,0.868023,0.833455,0.834686
2023-09-18,0.831151,0.969037,0.876210,0.839270,0.838392
2023-09-19,0.826106,0.957935,0.868124,0.829113,0.832796
2023-09-20,0.819345,0.952415,0.863366,0.823729,0.827725
2023-09-21,0.816782,0.947451,0.858602,0.817375,0.820308
2023-09-22,0.835708,0.970266,0.879487,0.836931,0.834873
2023-09-25,0.824687,0.963490,0.872219,0.829296,0.827726
2023-09-26,0.824258,0.961479,0.869889,0.828058,0.829332
2023-09-27,0.831248,0.964200,0.872852,0.832767,0.833521
2023-09-28,0.841840,0.977542,0.884483,0.842199,0.841804
2023-10-09,0.838903,0.973939,0.879649,0.837836,0.837603
2023-10-10,0.836881,0.973725,0.879418,0.837729,0.837459
2023-10-11,0.841033,0.977584,0.883982,0.838575,0.840158
2023-10-12,0.841306,0.979206,0.885197,0.844930,0.844463
2023-10-13,0.834238,0.971823,0.877173,0.836683,0.835107
2023-10-16,0.821968,0.963312,0.868165,0.832122,0.825675
2023-10-17,0.825172,0.964520,0.869214,0.831968,0.826003
2023-10-18,0.816742,0.951642,0.858524,0.818801,0.810827
2023-10-19,0.810857,0.944297,0.851670,0.813036,0.805486
2023-10-20,0.804114,0.936155,0.845814,0.809953,0.801414
2023-10-23,0.785212,0.912008,0.826057,0.790395,0.787557
2023-10-24,0.801261,0.928770,0.840181,0.808424,0.797485
2023-10-25,0.809472,0.937794,0.846938,0.820012,0.804791
2023-10-26,0.811643,0.940928,0.849784,0.821328,0.804929
2023-10-27,0.823669,0.957573,0.866077,0.833685,0.816261
2023-10-30,0.833297,0.970325,0.878478,0.842606,0.825127
2023-10-31,0.827844,0.966755,0.875727,0.838455,0.821341
2023-11-01,0.831330,0.970527,0.879713,0.841421,0.823586
2023-11-02,0.822185,0.961685,0.871644,0.833319,0.815746
2023-11-03,0.838838,0.976121,0.885291,0.846886,0.827874
2023-11-06,0.856076,0.992199,0.901576,0.862764,0.843149
2023-11-07,0.860895,0.993708,0.902759,0.864685,0.845305
2023-11-08,0.861058,0.994455,0.903861,0.864419,0.844658
2023-11-09,0.863045,0.993201,0.903174,0.864360,0.843623
2023-11-10,0.857738,0.989821,0.898447,0.861214,0.840526
2023-11-13,0.855565,0.995169,0.901599,0.864532,0.846257
2023-11-14,0.853110,0.995979,0.899007,0.864334,0.846420
2023-11-15,0.853167,1.001797,0.906579,0.871158,0.854383
2023-11-16,0.843945,0.993315,0.901260,0.867015,0.847666
2023-11-17,0.848499,1.000187,0.907054,0.870972,0.852221
2023-11-20,0.838449,1.005677,0.911459,0.875743,0.857957
2023-11-21,0.828833,1.004063,0.911158,0.876894,0.857296
2023-11-22,0.819560,0.994519,0.901345,0.871577,0.850877
2023-11-23,0.834112,1.003874,0.911447,0.879892,0.857783
2023-11-24,0.825641,0.992847,0.902492,0.872532,0.852790
2023-11-27,0.821842,0.992985,0.901927,0.869381,0.848562
2023-11-28,0.828271,0.999785,0.908564,0.870800,0.850791
2023-11-29,0.823316,0.994541,0.903562,0.864514,0.846419
2023-11-30,0.814780,0.990603,0.899959,0.859775,0.845093
2023-12-01,0.811716,0.996661,0.903692,0.868484,0.844007
2023-12-04,0.814863,0.994662,0.901000,0.866421,0.841826
2023-12-05,0.799812,0.975778,0.885239,0.847457,0.822425
2023-12-06,0.800313,0.980312,0.889691,0.851650,0.824147
2023-12-07,0.791573,0.975379,0.887967,0.849720,0.825549
2023-12-08,0.793648,0.965413,0.880025,0.844612,0.821179
2023-12-11,0.800208,0.973938,0.888840,0.850908,0.828392
2023-12-12,0.801168,0.975482,0.889474,0.852668,0.828427
2023-12-13,0.788413,0.967652,0.881492,0.844750,0.817161
2023-12-14,0.788444,0.965878,0.878951,0.841787,0.814070
2023-12-15,0.786622,0.961475,0.873614,0.838097,0.810212
2023-12-18,0.774956,0.947614,0.862536,0.826622,0.797406
2023-12-19,0.777849,0.949432,0.864671,0.827115,0.797313
2023-12-20,0.769771,0.938638,0.855982,0.820540,0.791155
2023-12-21,0.774431,0.946327,0.862843,0.825432,0.795694
2023-12-22,0.768350,0.936615,0.855263,0.817452,0.788994
2023-12-25,0.765741,0.935817,0.855463,0.814497,0.785744
2023-12-26,0.754067,0.923480,0.844846,0.803607,0.778099
2023-12-27,0.755465,0.927962,0.848501,0.809980,0.780606
2023-12-28,0.769255,0.950462,0.869158,0.825137,0.801959
2023-12-29,0.778827,0.963913,0.878790,0.837492,0.813140
2024-01-02,0.781317,0.964513,0.879892,0.837697,0.811409
2024-01-03,0.780730,0.960709,0.877196,0.834619,0.807822
2024-01-04,0.779197,0.956342,0.872613,0.831760,0.804540
2024-01-05,0.767341,0.944226,0.861154,0.818134,0.791134
2024-01-08,0.751371,0.926169,0.844586,0.802014,0.775935
2024-01-09,0.752190,0.927999,0.845204,0.805147,0.778939
2024-01-10,0.746249,0.919543,0.839504,0.797313,0.773284
2024-01-11,0.756925,0.935909,0.852043,0.806631,0.782523
2024-01-12,0.748437,0.926941,0.843129,0.800980,0.777708
2024-01-15,0.747424,0.921549,0.837671,0.800416,0.777330
2024-01-16,0.743691,0.917275,0.833760,0.797048,0.774138
2024-01-17,0.722777,0.891300,0.809386,0.773654,0.764647
2024-01-18,0.725742,0.888393,0.808108,0.771083,0.762600
2024-01-19,0.712554,0.880000,0.800305,0.762044,0.754098
2024-01-22,0.679854,0.846738,0.770376,0.723199,0.719209
2024-01-23,0.678080,0.849626,0.771493,0.722680,0.724741
2024-01-24,0.684472,0.860925,0.779580,0.733943,0.731684
2024-01-25,0.713818,0.896760,0.812742,0.760427,0.756002
2024-01-26,0.704642,0.897036,0.812278,0.756607,0.755820
2024-01-29,0.678358,0.869870,0.786424,0.731562,0.728722
2024-01-30,0.665800,0.842837,0.761746,0.712945,0.704651
2024-01-31,0.647885,0.806915,0.729235,0.693652,0.695934
2024-02-01,0.639188,0.799863,0.722536,0.690241,0.688286
2024-02-02,0.623537,0.781198,0.706851,0.667084,0.677940
2024-02-05,0.600910,0.758003,0.690770,0.639564,0.670686
2024-02-06,0.666022,0.785915,0.725342,0.647139,0.685213
2024-02-07,0.642078,0.770282,0.709028,0.645016,0.705761
2024-02-08,0.715698,0.835018,0.770683,0.676125,0.724024
2024-02-19,0.753957,0.864497,0.798539,0.705717,0.727043
2024-02-20,0.771834,0.873498,0.807145,0.725379,0.740718
2024-02-21,0.784192,0.885338,0.818275,0.742198,0.760865
2024-02-22,0.793707,0.890903,0.823530,0.759741,0.784696
2024-02-23,0.806514,0.899303,0.832013,0.773069,0.804857
2024-02-26,0.814590,0.899782,0.833005,0.779934,0.814387
2024-02-27,0.831234,0.911411,0.844040,0.790910,0.825979
2024-02-28,0.830252,0.904188,0.837713,0.770645,0.811583
2024-02-29,0.830252,0.920913,0.854620,0.791825,0.829994
2024-03-01,0.830252,0.920365,0.854808,0.792476,0.832586
2024-03-04,0.830252,0.930368,0.869986,0.785179,0.830833
2024-03-05,0.830252,0.918904,0.864791,0.782510,0.822915
2024-03-06,0.830252,0.908711,0.852652,0.779551,0.818332
2024-03-07,0.830252,0.908732,0.836043,0.776255,0.813951
2024-03-08,0.830252,0.916329,0.845896,0.778762,0.819540
2024-03-11,0.830252,0.934416,0.843814,0.795213,0.829433
2024-03-12,0.830252,0.953846,0.863027,0.814357,0.838186
2024-03-13,0.830252,0.952721,0.855604,0.805598,0.830689
2024-03-14,0.830252,0.947700,0.855532,0.800208,0.826090
2024-03-15,0.830252,0.956924,0.861384,0.807669,0.829368
2024-03-18,0.830252,0.966294,0.863524,0.817369,0.836183
2024-03-19,0.830252,0.964628,0.865964,0.816390,0.831061
2024-03-20,0.830252,0.972483,0.868399,0.817972,0.832745
2024-03-21,0.830252,0.968971,0.864013,0.819379,0.840354
2024-03-22,0.830252,0.952742,0.845452,0.807126,0.824733
2024-03-25,0.830252,0.938709,0.835581,0.799459,0.817672
2024-03-26,0.830252,0.942740,0.840197,0.790715,0.817582
2024-03-27,0.795557,0.920274,0.823990,0.779639,0.806574
2024-03-28,0.797111,0.929867,0.833711,0.785399,0.806698
2024-03-29,0.809291,0.940882,0.843661,0.792247,0.817731
2024-04-01,0.833252,0.966349,0.865658,0.810267,0.829574
2024-04-02,0.820207,0.960297,0.858831,0.805383,0.824950
2024-04-03,0.812756,0.951252,0.853643,0.799697,0.820807
2024-04-08,0.801869,0.925093,0.833956,0.783522,0.803318
2024-04-09,0.812455,0.938219,0.844030,0.792439,0.810855
2024-04-10,0.792376,0.916836,0.827070,0.778540,0.801150
2024-04-11,0.772924,0.916478,0.826001,0.778710,0.802514
2024-04-12,0.761141,0.910779,0.823990,0.773006,0.795767
2024-04-15,0.775173,0.889763,0.814586,0.760135,0.789983
2024-04-16,0.758540,0.862773,0.785887,0.738684,0.772808
2024-04-17,0.761243,0.875447,0.799957,0.765326,0.784479
2024-04-18,0.760342,0.873089,0.801542,0.762508,0.784180
2024-04-19,0.752227,0.861568,0.792179,0.754422,0.780322
2024-04-22,0.753838,0.863165,0.792395,0.752045,0.776555
2024-04-23,0.765831,0.872620,0.801807,0.763602,0.787751
2024-04-24,0.796352,0.888133,0.818967,0.782117,0.807954
2024-04-25,0.797362,0.893962,0.818934,0.785730,0.810835
2024-04-26,0.811696,0.911271,0.839978,0.799490,0.826084
2024-04-29,0.826701,0.940528,0.865096,0.825021,0.851174
2024-04-30,0.818907,0.935595,0.860935,0.819904,0.845238
2024-05-06,0.844891,0.956243,0.876517,0.835097,0.860937
2024-05-07,0.851801,0.960208,0.874076,0.838031,0.865060
2024-05-08,0.848933,0.958877,0.869600,0.829955,0.852755
2024-05-09,0.848933,0.972752,0.879226,0.833676,0.865246
2024-05-10,0.848933,0.963419,0.874557,0.829967,0.856994
2024-05-13,0.848933,0.958779,0.875367,0.824010,0.847245
2024-05-14,0.848933,0.964936,0.877064,0.824990,0.851355
2024-05-15,0.848933,0.955635,0.868475,0.821613,0.845455
2024-05-16,0.848933,0.959294,0.876455,0.824327,0.845714
2024-05-17,0.864309,0.972793,0.889876,0.829864,0.847854
2024-05-20,0.868048,0.976573,0.893533,0.830340,0.851279
2024-05-21,0.896624,0.964697,0.885935,0.819258,0.844931
2024-05-22,0.899094,0.972937,0.895301,0.816152,0.843816
2024-05-23,0.890923,0.951148,0.877958,0.798692,0.827249
2024-05-24,0.868060,0.939511,0.867107,0.789440,0.815193
2024-05-27,0.866539,0.944403,0.872657,0.794873,0.821401
2024-05-28,0.856484,0.933840,0.860968,0.787288,0.813207
2024-05-29,0.858386,0.936146,0.862480,0.787129,0.811553
2024-05-30,0.855686,0.933573,0.859372,0.784533,0.808989
2024-05-31,0.866472,0.941716,0.865441,0.788984,0.810239
2024-06-03,0.842141,0.923818,0.846385,0.771777,0.797668
2024-06-04,0.836781,0.916179,0.839305,0.766910,0.798166
2024-06-05,0.826112,0.904622,0.828846,0.752780,0.789347
2024-06-06,0.809419,0.883297,0.810759,0.729532,0.774403
2024-06-07,0.807912,0.887598,0.812115,0.736034,0.776136
2024-06-11,0.807406,0.888415,0.810968,0.737219,0.778641
2024-06-12,0.816320,0.900544,0.822107,0.742079,0.782364
2024-06-13,0.809930,0.897380,0.816447,0.736129,0.775025
2024-06-14,0.808752,0.897004,0.816298,0.738459,0.775457
2024-06-17,0.797963,0.889846,0.807797,0.733079,0.767871
2024-06-18,0.805772,0.900928,0.816977,0.740194,0.776889
2024-06-19,0.798332,0.896168,0.812799,0.735476,0.773255
2024-06-20,0.781794,0.878404,0.795111,0.720569,0.756587
2024-06-21,0.787832,0.877175,0.794626,0.720294,0.755889
2024-06-24,0.764911,0.843211,0.765473,0.700711,0.729334
2024-06-25,0.764383,0.842780,0.766497,0.702877,0.729696
2024-06-26,0.768961,0.856421,0.778017,0.711657,0.740029
2024-06-27,0.757151,0.841171,0.762621,0.698139,0.727101
2024-06-28,0.751990,0.843676,0.762011,0.699687,0.726570
2024-07-01,0.760372,0.849356,0.771308,0.708248,0.735681
2024-07-02,0.754886,0.847545,0.767196,0.706032,0.734875
2024-07-03,0.751975,0.840462,0.763671,0.702881,0.732290
2024-07-04,0.735703,0.819064,0.744276,0.685423,0.713991
2024-07-05,0.744879,0.823934,0.749022,0.692027,0.721563
2024-07-08,0.721059,0.799241,0.726562,0.672843,0.702456
2024-07-09,0.721122,0.805722,0.732075,0.680943,0.707171
2024-07-10,0.716754,0.803399,0.731812,0.676353,0.701658
2024-07-11,0.725317,0.824899,0.752214,0.694185,0.717514
2024-07-12,0.728187,0.820234,0.748376,0.692135,0.716665
2024-07-15,0.716260,0.807460,0.736730,0.684153,0.706972
2024-07-16,0.720490,0.808045,0.738748,0.684366,0.708120
2024-07-17,0.712023,0.799515,0.731610,0.679774,0.704712
2024-07-18,0.711412,0.798832,0.730255,0.680206,0.706295
2024-07-19,0.724785,0.806366,0.738709,0.685897,0.713970
2024-07-22,0.732237,0.810718,0.741918,0.687414,0.715915
2024-07-23,0.702274,0.794394,0.726659,0.672681,0.696948
2024-07-24,0.684776,0.783383,0.716894,0.663508,0.686148
2024-07-25,0.704856,0.785803,0.717680,0.665242,0.688721
2024-07-26,0.708496,0.799659,0.727614,0.676610,0.697615
2024-07-29,0.698171,0.798381,0.724431,0.675841,0.695327
2024-07-30,0.699102,0.801654,0.725710,0.677960,0.697976
2024-07-31,0.725499,0.830709,0.752943,0.704242,0.723795
2024-08-01,0.716627,0.827539,0.746126,0.702859,0.721699
2024-08-02,0.708899,0.818244,0.738266,0.691384,0.709971
2024-08-05,0.698874,0.801665,0.724961,0.671774,0.690513
2024-08-06,0.707979,0.812951,0.735250,0.684049,0.703490
2024-08-07,0.699558,0.811942,0.734227,0.685258,0.704860
2024-08-08,0.705858,0.815051,0.735856,0.684649,0.705145
2024-08-09,0.702960,0.808403,0.730953,0.682241,0.700799
2024-08-12,0.706983,0.806223,0.731608,0.679462,0.697795
2024-08-13,0.714433,0.809734,0.732896,0.681592,0.701219
2024-08-14,0.684166,0.804234,0.726948,0.680096,0.695949
2024-08-15,0.681710,0.810913,0.733429,0.686714,0.696677
2024-08-16,0.676531,0.807190,0.731015,0.681506,0.693369
2024-08-19,0.664061,0.804753,0.728063,0.680105,0.691758
2024-08-20,0.653374,0.790395,0.714392,0.667813,0.679863
2024-08-21,0.648424,0.788235,0.712498,0.665809,0.677270
2024-08-22,0.639727,0.776486,0.702696,0.656838,0.668708
2024-08-23,0.637410,0.772725,0.699753,0.653179,0.666724
2024-08-26,0.638706,0.777497,0.703723,0.659420,0.669484
2024-08-27,0.631812,0.770101,0.694608,0.652257,0.661179
2024-08-28,0.637613,0.773667,0.698721,0.655125,0.664302
2024-08-29,0.649201,0.786026,0.709989,0.665121,0.674275
2024-08-30,0.660593,0.799953,0.722397,0.677172,0.685523
2024-09-02,0.648207,0.785084,0.709042,0.664684,0.672179
2024-09-03,0.653775,0.791910,0.715469,0.669776,0.679187
2024-09-04,0.650898,0.788027,0.711568,0.666604,0.676925
2024-09-05,0.656828,0.795886,0.718243,0.673070,0.683488
2024-09-06,0.642570,0.781967,0.704158,0.662167,0.670348
2024-09-09,0.640119,0.782102,0.703702,0.659807,0.669092
2024-09-10,0.641496,0.785292,0.707025,0.661378,0.671136
2024-09-11,0.641704,0.782280,0.704302,0.657174,0.669087
2024-09-12,0.638150,0.778338,0.700809,0.656431,0.667127
2024-09-13,0.635456,0.771155,0.695799,0.651626,0.661055
2024-09-18,0.636023,0.772708,0.698504,0.648931,0.660636
2024-09-19,0.638334,0.783695,0.708751,0.660015,0.668362
2024-09-20,0.631632,0.779075,0.704448,0.656831,0.665684
2024-09-23,0.640700,0.781800,0.707977,0.658166,0.667979
2024-09-24,0.665456,0.813189,0.737895,0.684155,0.692312
2024-09-25,0.670918,0.821222,0.743954,0.692026,0.697349
2024-09-26,0.691939,0.849765,0.770155,0.714562,0.721703
2024-09-27,0.719631,0.883741,0.804435,0.737712,0.753780
2024-09-30,0.756269,0.930807,0.849408,0.769381,0.796764
2024-10-08,0.833053,1.048634,0.955703,0.828778,0.888562
2024-10-09,0.833053,0.989410,0.955703,0.805944,0.875076
2024-10-10,0.833053,0.989410,0.955703,0.791108,0.868550
2024-10-11,0.833053,0.991094,0.957330,0.829644,0.872234
2024-10-14,0.833053,1.041858,1.006364,0.854593,0.858140
2024-10-15,0.833053,1.035227,1.022528,0.879128,0.857956
2024-10-16,0.833053,1.065746,1.073331,0.906706,0.877666
2024-10-17,0.833053,1.047352,1.054995,0.879531,0.853841
2024-10-18,0.833053,1.087683,1.091356,0.879531,0.834911
2024-10-21,0.815163,1.090396,1.096439,0.879531,0.841618
2024-10-22,0.822358,1.103657,1.111568,0.891710,0.866845
2024-10-23,0.850177,1.108861,1.118518,0.891831,0.860648
2024-10-24,0.842019,1.105824,1.115166,0.901663,0.870532
2024-10-25,0.867225,1.130884,1.143016,0.914149,0.883553
2024-10-28,0.848573,1.150131,1.163388,0.936587,0.907223
