序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
97,002326,永太科技,2021-10-28,75.348,2021-11-02,69.345,6600,-8.0582%,-40092.96,3,止损
98,300343,联创股份,2021-10-28,26.513,2021-11-03,24.218,16700,-8.7487%,-38756.20,4,止损
99,002202,金风科技,2021-10-29,17.6,2021-11-17,17.282,11400,-1.9018%,-3817.66,13,信号
100,603986,兆易创新,2021-10-29,163.212,2021-11-18,158.361,3000,-3.0691%,-15034.71,14,信号
101,002241,歌尔股份,2021-11-02,44.758,2021-12-21,49.441,9200,10.3522%,42649.35,35,信号
102,600905,三峡能源,2021-11-02,7.313,2021-11-08,6.746,68300,-7.8463%,-39208.17,4,止损
103,002460,赣锋锂业,2021-11-03,117.231,2021-11-05,112.63,4200,-4.0207%,-19806.61,2,信号
104,002610,ST爱康,2021-11-03,5.573,2021-11-08,4.548,89700,-18.4756%,-92401.79,3,止损
105,600096,云天化,2021-11-03,23.777,2021-11-08,19.355,21000,-18.6774%,-93305.75,3,止损
106,600460,士兰微,2021-11-03,62.601,2021-11-17,61.459,7900,-1.9224%,-9512.08,10,信号
107,600703,三安光电,2021-11-03,34.22,2021-11-30,34.796,14600,1.5801%,7898.37,19,信号
108,601615,明阳智能,2021-11-03,30.757,2021-11-17,29.637,9600,-3.7384%,-11043.79,10,信号
109,000422,湖北宜化,2021-11-04,27.964,2021-11-08,23.508,16300,-16.0179%,-73047.98,2,止损
110,002326,永太科技,2021-11-04,70.505,2021-11-08,61.299,7000,-13.1439%,-64902.62,2,止损
111,600522,中天科技,2021-11-04,12.038,2021-12-03,15.824,41500,31.3195%,156543.68,21,信号
112,002594,比亚迪,2021-11-05,104.921,2021-11-15,99.079,4500,-5.6624%,-26748.00,6,信号
113,002185,华天科技,2021-11-08,13.534,2021-11-29,13.14,36900,-3.0034%,-15006.27,15,信号
114,002384,东山精密,2021-11-08,23.895,2021-11-29,23.351,20900,-2.3727%,-11855.44,15,信号
115,300052,中青宝,2021-11-08,32.566,2021-11-29,32.983,15300,1.1799%,5882.09,15,信号
116,300088,长信科技,2021-11-08,11.148,2021-11-29,11.146,44800,-0.1102%,-550.77,15,信号
117,600104,上汽集团,2021-11-08,21.021,2021-11-16,19.27,4200,-8.4175%,-7435.22,6,止损
118,002466,天齐锂业,2021-11-11,96.679,2021-11-16,91.245,5100,-5.7149%,-28192.41,3,信号
119,600111,北方稀土,2021-11-15,47.176,2021-11-17,44.46,10500,-5.8510%,-28997.16,2,信号
120,002405,四维图新,2021-11-16,15.962,2021-12-03,14.537,31300,-9.0201%,-45087.60,13,止损
121,300059,东方财富,2021-11-16,24.261,2021-12-30,24.882,200,2.3488%,114.09,32,信号
122,600893,航发动力,2021-11-16,62.312,2021-11-26,59.931,7100,-3.9174%,-17339.92,8,信号
123,002475,立讯精密,2021-11-17,41.684,2021-11-29,38.424,10900,-7.9130%,-35971.16,8,信号
124,002610,ST爱康,2021-11-17,5.663,2021-11-30,5.367,88200,-5.3132%,-26550.85,9,信号
125,300376,易事特,2021-11-17,11.476,2021-12-03,10.715,200,-7.0525%,-162.22,12,信号
126,600196,复星医药,2021-11-17,52.703,2021-12-07,48.713,9400,-7.6644%,-37989.30,14,信号
