序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
143,000807,云铝股份,2022-01-12,11.364,2022-01-18,10.353,43900,-8.9866%,-44853.34,4,止损
144,000825,太钢不锈,2022-01-12,7.56,2022-01-19,7.082,66100,-6.4076%,-32034.84,5,信号
145,300318,博晖创新,2022-01-12,10.485,2022-01-21,9.335,47600,-11.0559%,-55207.45,7,止损
146,000630,铜陵有色,2022-01-13,3.563,2022-01-17,3.229,140300,-9.4483%,-47251.93,2,止损
147,000983,山西焦煤,2022-01-14,5.777,2022-01-28,5.131,81600,-11.2618%,-53114.11,10,止损
148,300204,舒泰神,2022-01-17,24.012,2022-01-24,21.049,14900,-12.4253%,-44477.40,5,止损
149,300294,博雅生物,2022-01-17,40.829,2022-01-21,35.961,12200,-12.0118%,-59862.83,4,止损
150,603077,和邦生物,2022-01-17,3.915,2022-01-21,3.571,127700,-8.8714%,-44373.97,4,止损
151,300182,捷成股份,2022-01-18,8.492,2022-01-21,7.694,53500,-9.4885%,-43130.96,3,止损
152,300663,科蓝软件,2022-01-19,24.102,2022-01-27,22.079,20600,-8.4854%,-42151.32,6,止损
153,601669,中国电建,2022-01-19,8.065,2022-02-22,8.207,61900,1.6573%,8277.77,19,信号
154,300846,首都在线,2022-01-20,16.948,2022-01-26,15.042,26300,-11.3345%,-50548.35,4,止损
155,000825,太钢不锈,2022-01-21,7.46,2022-01-28,6.923,67000,-7.2940%,-36473.60,5,信号
156,300039,上海凯宝,2022-01-21,6.243,2022-01-26,5.147,80000,-17.6328%,-88111.22,3,止损
157,600036,招商银行,2022-01-21,42.163,2022-02-25,40.772,11800,-3.3969%,-16908.63,20,信号
158,600405,动力源,2022-01-21,8.094,2022-01-25,6.477,61700,-20.0612%,-100235.99,2,止损
159,600988,赤峰黄金,2022-01-21,14.678,2022-02-07,13.624,15200,-7.2745%,-16238.19,6,信号
160,002945,华林证券,2022-01-24,13.61,2022-02-21,13.836,36700,1.5610%,7800.73,15,信号
161,600740,山西焦化,2022-01-24,6.088,2022-01-26,5.152,80000,-15.4527%,-75299.22,2,止损
162,002459,晶澳科技,2022-01-25,47.921,2022-02-09,41.662,6600,-13.1476%,-41603.64,6,止损
163,600460,士兰微,2022-01-25,51.726,2022-02-16,50.305,9600,-2.8444%,-14131.49,11,信号
164,000608,阳光股份,2022-01-26,3.842,2022-01-28,3.108,130100,-19.1722%,-95877.22,2,止损
165,000838,ST发展,2022-01-26,7.864,2022-01-28,6.907,63500,-12.2622%,-61262.91,2,止损
166,600489,中金黄金,2022-01-26,6.63,2022-01-28,6.064,75400,-8.6332%,-43181.14,2,信号
167,688166,博瑞医药,2022-01-26,34.675,2022-01-28,31.532,14400,-9.1553%,-45737.38,2,止损
168,002037,保利联合,2022-01-27,10.092,2022-03-02,12.951,21100,28.1958%,60070.79,19,信号
169,002865,钧达股份,2022-01-27,46.789,2022-02-14,40.774,10600,-12.9442%,-64231.35,7,止损
170,603606,东方电缆,2022-01-27,42.498,2022-03-08,44.256,11700,4.0317%,20056.67,23,信号
171,603912,佳力图,2022-01-27,7.232,2022-03-15,9.891,100,35.1493%,255.94,28,信号
172,002721,金一文化,2022-01-28,3.312,2022-02-10,4.098,150900,23.6196%,118092.86,4,信号
173,600570,恒生电子,2022-01-28,45.594,2022-02-14,40.151,10900,-12.0258%,-59794.60,6,止损
174,603717,天域生物,2022-01-28,13.157,2022-03-10,13.693,38000,3.9744%,19879.71,24,信号
175,002824,和胜股份,2022-02-07,32.255,2022-02-11,27.098,15500,-16.0711%,-80388.46,4,止损
176,300150,世纪瑞尔,2022-02-07,5.083,2022-03-04,5.157,98300,1.3719%,6857.41,19,信号
177,688696,极米科技,2022-02-07,393.051,2022-02-09,364.559,1200,-7.3418%,-34645.92,2,止损
178,600012,皖通高速,2022-02-08,5.238,2022-02-25,4.703,100,-12.0086%,-63.50,13,止损
179,603112,华翔股份,2022-02-08,13.045,2022-03-11,12.902,38300,-1.1949%,-5972.73,23,信号
180,603199,九华旅游,2022-02-08,21.261,2022-02-28,21.349,13300,0.3168%,896.29,14,信号
181,603969,银龙股份,2022-02-08,4.482,2022-03-02,4.458,111500,-0.6453%,-3226.81,16,信号
182,601398,工商银行,2022-02-09,3.331,2022-02-28,3.147,150100,-5.5960%,-27990.35,13,信号
183,601939,建设银行,2022-02-09,4.387,2022-02-28,4.073,48300,-7.2552%,-15381.62,13,信号
184,603019,中科曙光,2022-02-10,30.615,2022-03-10,31.514,16300,2.8333%,14146.28,20,信号
185,002714,牧原股份,2022-02-11,57.932,2022-02-25,53.736,8600,-7.3354%,-36564.34,10,止损
186,600277,ST亿利,2022-02-14,5.46,2022-03-28,5.854,75100,7.1156%,29190.33,30,信号
187,601601,中国太保,2022-02-14,23.332,2022-02-25,21.479,21400,-8.0315%,-40120.94,9,止损
188,000795,英洛华,2022-02-16,7.264,2022-03-09,7.026,66400,-3.3615%,-16220.86,15,信号
189,002466,天齐锂业,2022-02-18,89.706,2022-03-09,77.612,5100,-13.5679%,-62104.31,13,止损
190,300437,清水源,2022-02-21,25.673,2022-03-09,23.548,19400,-8.3674%,-41694.88,12,止损
191,300869,康泰医学,2022-02-22,39.845,2022-02-25,36.357,12500,-8.8454%,-44077.51,3,止损
192,000591,太阳能,2022-02-25,9.033,2022-03-16,8.264,55300,-8.6012%,-42984.48,13,止损
193,002371,北方华创,2022-02-25,221.208,2022-03-08,200.583,2200,-9.4144%,-45838.73,7,止损
194,300164,通源石油,2022-02-25,5.643,2022-03-17,5.797,100,0.9535%,5.43,14,信号
195,300204,舒泰神,2022-02-25,19.39,2022-04-01,18.741,25700,-3.4441%,-17170.95,25,信号
196,300497,富祥股份,2022-02-25,16.088,2022-04-08,15.202,24500,-5.5994%,-22081.61,28,信号
197,002354,天娱数科,2022-02-28,4.832,2022-03-17,4.808,93900,-0.6131%,-2783.20,13,信号
198,600860,京城股份,2022-02-28,17.619,2022-03-15,15.722,28300,-10.8542%,-54147.54,11,止损
199,300180,华峰超纤,2022-03-02,5.393,2022-03-09,4.978,50300,-7.7913%,-21144.62,5,止损
200,600559,老白干酒,2022-03-02,23.162,2022-03-09,21.199,21500,-8.5632%,-42663.75,5,止损
201,600705,中航产融,2022-03-02,3.772,2022-03-10,3.618,100,-6.6380%,-25.37,6,信号
202,600777,新潮能源,2022-03-04,2.171,2022-03-15,1.919,230200,-11.6975%,-58491.53,7,止损
203,301078,孩子王,2022-03-08,26.68,2022-03-10,23.475,17400,-12.1008%,-56204.69,2,止损
204,601618,中国中冶,2022-03-08,4.353,2022-03-10,3.919,114800,-10.0628%,-50313.64,2,止损
205,002083,孚日股份,2022-03-09,3.666,2022-03-15,3.362,136300,-8.3712%,-41847.93,4,止损
206,002599,盛通股份,2022-03-09,5.653,2022-03-16,5.147,4600,-9.0317%,-2349.68,5,止损
207,002945,华林证券,2022-03-09,14.9,2022-03-30,14.286,33500,-4.2205%,-21077.74,15,信号
208,300279,和晶科技,2022-03-09,7.274,2022-04-18,7.126,68700,-2.1217%,-10607.28,24,信号
209,600668,尖峰集团,2022-03-09,15.516,2022-04-01,15.85,32200,2.0526%,10260.02,17,信号
210,000524,岭南控股,2022-03-10,10.174,2022-03-15,8.785,49100,-13.7433%,-68688.85,3,止损
211,000889,中嘉博创,2022-03-10,4.882,2022-03-16,4.538,102400,-7.1531%,-35780.62,4,止损
212,000958,电投产融,2022-03-10,5.131,2022-03-16,4.636,97400,-9.7361%,-48677.22,4,止损
213,300032,金龙机电,2022-03-10,6.603,2022-03-16,6.027,59300,-8.8189%,-34549.97,4,止损
214,601801,皖新传媒,2022-03-11,4.027,2022-03-16,3.603,122600,-10.6137%,-52427.45,3,止损
215,002581,ST未名,2022-03-15,18.469,2022-03-29,17.111,27000,-7.4442%,-37140.67,10,信号
216,300578,会畅科技,2022-03-15,23.132,2022-03-23,22.699,21600,-1.9696%,-9845.93,6,信号
217,301047,义翘神州,2022-03-15,173.272,2022-03-21,159.832,1600,-7.8485%,-21769.76,4,止损
218,601933,永辉超市,2022-03-15,4.342,2022-03-25,3.978,115100,-8.4782%,-42393.64,8,止损
219,300306,远方信息,2022-03-16,15.456,2022-03-30,13.761,32300,-11.0533%,-55207.69,10,止损
220,300649,杭州园林,2022-03-16,31.936,2022-04-06,29.325,15600,-8.2664%,-41203.67,13,止损
221,600355,ST精伦,2022-03-16,3.692,2022-04-01,3.698,100,-2.5040%,-9.37,12,信号
222,601696,中银证券,2022-03-16,12.201,2022-04-22,13.438,40900,10.0298%,50076.34,25,信号
223,603716,塞力医疗,2022-03-16,15.308,2022-04-08,14.083,13000,-8.0925%,-16112.07,15,信号
224,688076,ST诺泰,2022-03-16,28.628,2022-04-06,31.013,17400,8.2233%,40983.22,13,止损
225,300035,中科电气,2022-03-17,34.435,2022-03-25,31.592,13100,-8.3478%,-37675.95,6,止损
226,300074,华平股份,2022-03-17,4.522,2022-04-01,4.498,100,-2.7232%,-12.45,11,信号
227,300267,尔康制药,2022-03-21,4.612,2022-03-28,4.178,55400,-9.5087%,-24308.97,5,止损
228,000517,荣安地产,2022-03-23,2.461,2022-04-18,2.269,100,-11.6423%,-29.24,16,信号
229,002124,天邦食品,2022-03-23,7.734,2022-04-26,7.326,63300,-5.3641%,-26273.30,22,信号
230,301118,恒光股份,2022-03-25,55.333,2022-03-29,48.501,6700,-12.4346%,-46121.67,2,止损
231,600032,浙江新能,2022-03-25,13.388,2022-04-12,12.075,37300,-9.8957%,-49439.74,10,止损
232,600691,潞化科技,2022-03-25,4.612,2022-04-22,4.128,100,-12.5339%,-58.44,18,止损
233,002481,双塔食品,2022-03-28,8.924,2022-04-06,8.166,19200,-8.5911%,-14728.13,5,止损
234,300233,金城医药,2022-03-28,38.411,2022-04-06,34.115,13000,-11.2737%,-56322.83,5,止损
235,000713,国投丰乐,2022-03-29,9.385,2022-04-27,8.056,30500,-14.2442%,-40791.93,19,止损
236,300582,英飞特,2022-03-29,18.999,2022-04-12,16.662,26300,-12.3923%,-61953.87,8,止损
237,002030,达安基因,2022-03-30,16.013,2022-04-11,15.277,26400,-4.6894%,-19834.06,6,信号
238,002127,南极电商,2022-03-30,5.227,2022-04-20,4.782,95600,-8.6056%,-43020.78,13,止损
239,600206,有研新材,2022-04-01,15.084,2022-04-12,13.729,33100,-9.0703%,-45307.69,5,止损
240,600585,海螺水泥,2022-04-01,32.746,2022-04-22,30.715,15000,-6.2982%,-30951.91,13,信号
241,601658,邮储银行,2022-04-01,4.126,2022-04-26,4.192,300,0.7847%,9.75,15,信号
242,002104,恒宝股份,2022-04-06,12.502,2022-04-12,11.0,39900,-12.0998%,-60388.74,4,止损
243,300061,旗天科技,2022-04-06,10.305,2022-04-12,9.425,48500,-8.6295%,-43151.92,4,止损
244,300459,汤姆猫,2022-04-06,4.402,2022-04-14,4.078,113500,-7.4580%,-37282.49,6,信号
